category,answer,pred,response
Railway-And-Automotive-Engineering,A,D,D
Railway-And-Automotive-Engineering,A,A,A: 8.86
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Biology,B,D,D
Biology,D,D,D
Biology,B,D,D
Biology,A,A,A
Biology,C,B,B
Biology,A,C,C
Biology,B,C,C
Biology,B,B,B
Biology,B,D,D
Biology,C,C,C
Biology,D,D,D
Biology,A,A,A
Biology,C,A,A
Biology,D,D,D
Biology,A,D,D
Biology,C,A,A
Biology,C,A,A
Biology,A,B,B
Biology,D,D,D
Biology,A,A,A
Biology,C,A,A
Biology,D,C,C
Biology,D,A,A
Biology,D,D,D
Biology,C,B,B
Biology,D,B,B
Biology,B,B,B
Biology,A,D,D
Biology,A,A,A
Biology,A,D,D
Biology,D,D,D
Biology,B,C,C
Biology,C,C,C
Biology,D,D,D
Biology,B,D,D
Biology,C,C,C
Biology,D,B,B
Biology,A,D,D
Biology,D,D,D
Biology,B,B,B
Biology,B,C,C
Biology,D,D,D
Biology,D,D,D
Biology,C,A,A
Biology,D,B,B: 9347.5
Biology,D,B,B
Biology,C,B,B
Biology,C,B,B
Biology,B,B,B
Biology,B,B,B
Biology,D,D,D
Biology,A,A,A
Biology,C,C,C
Biology,C,A,A
Biology,A,C,C
Biology,B,B,B
Biology,A,B,B
Biology,C,C,C
Biology,A,B,B
Biology,A,A,A
Biology,D,D,D
Biology,C,A,A
Biology,B,D,D
Biology,D,D,D
Biology,B,B,B
Biology,A,D,D
Biology,D,D,D
Biology,D,C,C
Biology,A,A,A
Biology,A,D,D
Biology,A,A,A
Biology,A,A,A
Biology,C,C,C
Biology,D,B,B
Biology,C,B,B
Biology,D,D,D
Biology,A,D,D
Biology,C,D,D
Biology,D,B,B
Biology,A,B,B
Biology,B,C,C
Biology,B,B,B
Biology,A,B,B
Biology,C,A,A
Biology,B,C,C
Biology,D,C,C
Biology,C,C,C
Biology,B,B,B
Biology,A,B,B
Biology,B,D,D
Biology,D,D,D
Biology,A,D,D
Biology,B,C,C
Biology,D,D,D
Biology,D,D,D
Biology,B,C,C
Biology,B,B,B
Biology,A,C,C
Biology,D,D,D
Biology,D,D,D
Public-Safety,C,C,C
Public-Safety,D,C,C
Public-Safety,B,A,A: 20%
Public-Safety,D,C,C
Public-Safety,D,A,A
Public-Safety,B,D,D
Public-Safety,D,A,A
Public-Safety,A,A,A: 3배
Public-Safety,B,A,A
Public-Safety,B,B,B
Public-Safety,B,C,C: 1.0m
Public-Safety,B,B,B
Public-Safety,C,A,A
Public-Safety,D,C,C
Public-Safety,D,D,D
Public-Safety,C,D,D
Public-Safety,D,A,A
Public-Safety,D,B,B
Public-Safety,B,B,B
Public-Safety,B,C,C
Public-Safety,B,C,C
Public-Safety,D,A,A
Public-Safety,B,B,B
Public-Safety,C,B,B
Public-Safety,A,C,C
Public-Safety,B,C,C
Public-Safety,C,B,B
Public-Safety,D,B,B: 4.0×10²[V]
Public-Safety,C,C,C
Public-Safety,B,A,A
Public-Safety,B,D,D
Public-Safety,D,B,B
Public-Safety,C,B,B: 12.0mm
Public-Safety,C,B,B: 80%
Public-Safety,D,C,C
Public-Safety,B,A,A
Public-Safety,D,A,A
Public-Safety,D,D,D
Public-Safety,D,B,B
Public-Safety,B,B,B
Public-Safety,C,A,A: 5.76m
Public-Safety,D,D,D
Public-Safety,B,B,B
Public-Safety,B,A,A
Public-Safety,D,D,D
Public-Safety,C,B,B: 4.45t/m2
Public-Safety,D,B,B
Public-Safety,D,A,A
Public-Safety,D,A,A
Public-Safety,B,C,C
Public-Safety,B,B,B
Public-Safety,D,C,C
Public-Safety,C,B,B
Public-Safety,D,B,B
Public-Safety,B,B,B
Public-Safety,C,D,D
Public-Safety,D,D,D
Public-Safety,B,C,C
Public-Safety,D,C,C
Public-Safety,C,B,B
Public-Safety,C,D,D
Public-Safety,C,A,A
Public-Safety,C,A,A
Public-Safety,B,B,B
Public-Safety,D,D,D
Public-Safety,A,D,D
Public-Safety,B,B,B
Public-Safety,D,D,D
Public-Safety,B,D,D
Public-Safety,A,A,A
Public-Safety,D,A,A
Public-Safety,D,B,B
Public-Safety,D,C,C
Public-Safety,C,B,B
Public-Safety,B,B,B
Public-Safety,A,D,D
Public-Safety,A,D,D
Public-Safety,C,A,A
Public-Safety,D,B,B
Public-Safety,B,A,A: 18.55kg
Public-Safety,C,C,C
Public-Safety,C,B,B
Public-Safety,D,D,D
Public-Safety,D,C,C
Public-Safety,D,D,D
Public-Safety,D,B,B
Public-Safety,D,B,B
Public-Safety,B,B,B
Public-Safety,D,C,C
Public-Safety,D,D,D
Public-Safety,B,A,A
Public-Safety,B,B,B
Public-Safety,B,B,B
Public-Safety,C,D,D
Public-Safety,C,B,B: 2260V
Public-Safety,D,D,D
Public-Safety,A,A,A
Public-Safety,D,B,B
Public-Safety,C,D,D
Public-Safety,D,B,B
Criminal-Law,A,D,D
Criminal-Law,A,D,D
Criminal-Law,B,A,A
Criminal-Law,A,C,C
Criminal-Law,D,B,B
Criminal-Law,A,D,D
Criminal-Law,D,D,D
Criminal-Law,B,C,C
Criminal-Law,D,C,C
Criminal-Law,A,B,B
Criminal-Law,B,C,C
Criminal-Law,A,A,A
Criminal-Law,B,C,C
Criminal-Law,B,D,D
Criminal-Law,C,C,C
Criminal-Law,D,D,D
Criminal-Law,A,D,D
Criminal-Law,B,B,B
Criminal-Law,B,C,C
Criminal-Law,C,D,D
Criminal-Law,A,C,C
Criminal-Law,D,D,D
Criminal-Law,B,B,B
Criminal-Law,A,D,D
Criminal-Law,D,D,D
Criminal-Law,B,A,A
Criminal-Law,D,A,A
Criminal-Law,B,B,B
Criminal-Law,A,D,D
Criminal-Law,C,D,D
Criminal-Law,B,A,A
Criminal-Law,B,B,B
Criminal-Law,A,B,B
Criminal-Law,C,B,B
Criminal-Law,B,C,C
Criminal-Law,C,B,B
Criminal-Law,D,D,D
Criminal-Law,D,C,C
Criminal-Law,B,D,D
Criminal-Law,D,D,D
Criminal-Law,D,A,A
Criminal-Law,D,D,D
Criminal-Law,D,C,C
Criminal-Law,B,B,B
Criminal-Law,A,D,D
Criminal-Law,D,C,C
Criminal-Law,B,B,B
Criminal-Law,B,C,C
Criminal-Law,A,C,C
Criminal-Law,B,D,D
Criminal-Law,A,A,A
Criminal-Law,D,D,D
Criminal-Law,B,B,B
Criminal-Law,A,D,D
Criminal-Law,D,C,C
Criminal-Law,A,A,A
Criminal-Law,B,B,B
Criminal-Law,B,B,B
Criminal-Law,D,B,B
Criminal-Law,A,D,D
Criminal-Law,A,D,D
Criminal-Law,B,A,A
Criminal-Law,B,B,B
Criminal-Law,B,D,D
Criminal-Law,D,D,D
Criminal-Law,D,C,C
Criminal-Law,A,D,D
Criminal-Law,D,B,B
Criminal-Law,C,D,D
Criminal-Law,C,D,D
Criminal-Law,A,A,A
Criminal-Law,B,C,C
Criminal-Law,B,D,D
Criminal-Law,C,B,B
Criminal-Law,C,C,C
Criminal-Law,C,D,D
Criminal-Law,B,D,D
Criminal-Law,D,B,B
Criminal-Law,C,D,D
Criminal-Law,D,A,A
Criminal-Law,C,D,D
Criminal-Law,A,D,D
Criminal-Law,C,B,B
Criminal-Law,B,C,C
Criminal-Law,C,C,C
Criminal-Law,D,A,A
Criminal-Law,C,C,C
Criminal-Law,C,B,B
Criminal-Law,A,A,A
Criminal-Law,B,B,B
Criminal-Law,A,D,D
Criminal-Law,C,D,D
Criminal-Law,A,B,B
Criminal-Law,C,D,D
Criminal-Law,A,D,D
Criminal-Law,D,C,C
Criminal-Law,A,B,B
Criminal-Law,B,C,C
Criminal-Law,B,B,B
Criminal-Law,D,D,D
Information-Technology,D,D,D
Information-Technology,B,A,A
Information-Technology,D,D,D
Information-Technology,A,D,D
Information-Technology,D,D,D
Information-Technology,D,B,B
Information-Technology,D,D,D
Information-Technology,B,C,C
Information-Technology,B,B,B
Information-Technology,B,A,A
Information-Technology,D,B,B
Information-Technology,A,D,D
Information-Technology,C,D,D
Information-Technology,C,C,C
Information-Technology,D,D,D
Information-Technology,D,D,D
Information-Technology,D,B,B
Information-Technology,C,A,A
Information-Technology,D,D,D
Information-Technology,C,B,B
Information-Technology,C,C,C
Information-Technology,B,C,C
Information-Technology,C,A,A
Information-Technology,B,A,A
Information-Technology,B,A,A
Information-Technology,B,C,C
Information-Technology,B,C,C
Information-Technology,D,A,A
Information-Technology,B,C,C
Information-Technology,D,C,C
Information-Technology,D,D,D
Information-Technology,B,D,D
Information-Technology,A,B,B
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,B,B,B
Information-Technology,C,B,B: 약 4.8[μH]
Information-Technology,D,D,D
Information-Technology,C,D,D
Information-Technology,C,D,D
Information-Technology,C,C,C
Information-Technology,B,C,C
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,D,D,D
Information-Technology,D,B,B
Information-Technology,D,A,A
Information-Technology,C,C,C
Information-Technology,B,B,B
Information-Technology,B,D,D
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,D,A,A
Information-Technology,D,A,A
Information-Technology,D,C,C
Information-Technology,A,D,D
Information-Technology,C,B,B
Information-Technology,C,D,D
Information-Technology,B,A,A: 1100110100110
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,C,A,A
Information-Technology,B,B,B
Information-Technology,D,C,C
Information-Technology,D,D,D
Information-Technology,D,D,D
Information-Technology,D,D,D
Information-Technology,C,A,A: 1101
Information-Technology,D,C,C
Information-Technology,B,C,C
Information-Technology,D,D,D
Information-Technology,C,A,A
Information-Technology,D,D,D
Information-Technology,B,C,C
Information-Technology,B,B,B
Information-Technology,B,B,B
Information-Technology,D,D,D
Information-Technology,C,C,C
Information-Technology,B,D,D
Information-Technology,D,C,C
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,C,A,A
Information-Technology,C,B,B
Information-Technology,D,D,D
Information-Technology,D,C,C
Information-Technology,D,C,C
Information-Technology,C,B,B
Information-Technology,B,C,C
Information-Technology,B,A,A
Information-Technology,D,A,A
Information-Technology,B,B,B
Information-Technology,D,C,C
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,D,D,D
Information-Technology,B,A,A
Information-Technology,A,B,B
Information-Technology,D,D,D
Information-Technology,D,B,B
Geomatics,C,B,B
Geomatics,C,D,D
Geomatics,B,B,B
Geomatics,B,D,D
Geomatics,D,B,B
Geomatics,B,B,B
Geomatics,B,B,B
Geomatics,C,D,D
Geomatics,D,C,C
Geomatics,B,A,A
Geomatics,B,A,A
Geomatics,D,C,C
Geomatics,C,B,B
Geomatics,B,B,B
Geomatics,D,D,D
Geomatics,B,A,A
Geomatics,D,D,D
Geomatics,C,A,A
Geomatics,B,B,B
Geomatics,B,B,"B: 1/16,000"
Geomatics,A,D,D
Geomatics,A,B,B
Geomatics,A,A,A
Geomatics,B,C,C
Geomatics,D,C,C: 1.28mm
Geomatics,D,C,C
Geomatics,D,D,D
Geomatics,D,A,A
Geomatics,C,A,A
Geomatics,C,C,C
Geomatics,B,D,D
Geomatics,A,B,B
Geomatics,D,D,D
Geomatics,C,B,B
Geomatics,C,B,B
Geomatics,B,D,D
Geomatics,C,B,B
Geomatics,A,D,D
Geomatics,D,D,D
Geomatics,B,B,B
Geomatics,D,C,C: 1/180초
Geomatics,D,A,A: 28842.2m2
Geomatics,B,A,A
Geomatics,D,B,B
Geomatics,B,A,A
Geomatics,B,B,B: 64 %
Geomatics,C,D,D
Geomatics,C,D,D
Geomatics,C,B,B
Geomatics,B,B,B
Geomatics,B,D,D
Geomatics,B,A,A
Geomatics,A,A,A
Geomatics,D,B,B
Geomatics,D,B,B
Geomatics,B,D,D
Geomatics,D,C,C
Geomatics,C,D,D
Geomatics,C,D,D
Geomatics,D,D,D
Geomatics,A,A,A
Geomatics,A,D,D
Geomatics,D,B,B
Geomatics,D,D,D
Geomatics,D,D,D
Geomatics,D,D,D
Geomatics,D,B,B
Geomatics,D,C,C
Geomatics,D,A,A
Geomatics,C,C,C
Geomatics,D,B,B
Geomatics,D,B,B
Geomatics,C,A,A
Geomatics,D,B,B
Geomatics,C,A,A
Geomatics,D,D,D
Geomatics,D,B,B: 60m
Geomatics,B,B,B
Geomatics,D,A,A
Geomatics,B,D,D
Geomatics,C,B,B
Geomatics,D,B,B
Geomatics,B,A,A
Geomatics,C,B,B: 7.4㎜
Geomatics,B,B,B
Geomatics,B,B,B
Geomatics,C,C,C: 60°
Geomatics,C,A,A
Geomatics,D,D,D
Geomatics,A,C,C
Geomatics,D,C,C
Geomatics,D,B,B
Geomatics,B,B,B
Geomatics,C,C,C
Geomatics,B,B,B
Geomatics,C,B,B
Geomatics,B,D,D
Geomatics,B,B,B
Geomatics,C,B,B
Geomatics,C,C,C
Management,D,C,C
Management,B,B,B
Management,A,A,A
Management,A,A,A
Management,C,C,C
Management,A,C,C
Management,B,B,B
Management,D,C,C
Management,B,B,B
Management,B,B,B
Management,B,B,B
Management,A,A,A
Management,A,D,D
Management,A,B,B
Management,B,D,D
Management,D,D,D
Management,D,D,D
Management,A,A,A
Management,A,C,C
Management,D,B,B
Management,B,B,B
Management,C,A,A
Management,C,D,D
Management,A,A,A
Management,A,B,B
Management,A,D,D
Management,C,C,C
Management,B,B,B
Management,A,A,A
Management,C,B,B
Management,C,C,C
Management,D,C,C
Management,B,D,D
Management,D,A,A: 보증금+(월임차료×24)
Management,A,B,B
Management,C,A,A
Management,D,C,C
Management,D,B,B
Management,D,D,D
Management,A,A,A
Management,A,B,B
Management,D,C,C
Management,A,B,B
Management,B,B,B
Management,C,C,C
Management,D,C,C
Management,A,A,A
Management,B,B,B
Management,C,C,C
Management,C,C,C
Management,A,A,A
Management,A,C,C
Management,B,A,A
Management,C,A,A
Management,A,B,B
Management,A,A,A
Management,A,D,D
Management,B,C,C
Management,C,B,B
Management,A,C,C
Management,A,A,A
Management,C,A,A
Management,A,D,D
Management,D,B,B
Management,C,C,C
Management,D,A,A
Management,C,B,B
Management,D,C,C
Management,D,B,B
Management,B,B,B
Management,B,D,D
Management,D,C,C
Management,B,B,B
Management,B,B,B
Management,D,D,D
Management,C,C,C
Management,B,B,B: ±1.5σ
Management,D,C,C
Management,B,B,B
Management,B,D,D
Management,A,C,C
Management,D,D,D
Management,A,A,A
Management,A,D,D
Management,A,D,D
Management,B,D,D
Management,C,A,A: 5.25km
Management,A,C,C: 240%
Management,C,B,B
Management,C,C,C
Management,B,C,C
Management,B,A,A
Management,B,B,B
Management,D,C,C
Management,A,B,B
Management,D,C,C
Management,B,A,A
Management,A,A,A
Management,D,B,B
Management,C,B,B
Math,A,A,A
Math,A,B,B
Math,A,B,B
Math,C,B,B
Math,A,A,A: 6
Math,B,B,B
Math,C,B,B: 2
Math,A,B,B
Math,C,,정답 (Answer): B
Math,A,A,A
Math,A,B,B
Math,D,B,B
Math,D,B,B: 20
Math,C,B,B
Math,B,B,"B: [210.2, 229.8]"
Math,C,B,B
Math,B,C,C
Math,C,B,B
Math,C,B,B
Math,B,B,B
Math,A,A,A: 60
Math,D,C,C
Math,C,B,B
Math,D,B,B
Math,A,D,D: 4
Math,C,D,D
Math,B,B,B
Math,C,B,B
Math,A,B,B
Math,D,B,B
Math,A,D,D: 3
Math,A,B,B: √2/9
Math,C,C,C
Math,D,A,A
Math,A,B,B
Math,C,B,B
Math,A,B,B
Math,A,C,C
Math,A,B,B
Math,B,B,B
Math,C,B,B
Math,B,C,C
Math,B,B,B
Math,B,B,B
Math,C,D,D
Math,A,D,D
Math,A,B,B
Math,A,B,B
Math,C,C,C
Math,C,B,B
Math,A,A,A
Math,D,C,C
Math,A,B,B
Math,A,B,B
Math,D,D,D
Math,D,B,B
Math,D,B,B
Math,C,C,C: 55
Math,A,C,C
Math,B,A,A
Math,C,B,B
Math,C,B,B
Math,B,C,C
Math,C,B,B
Math,A,A,A
Math,C,A,A
Math,C,C,C: f(x) = x
Math,C,A,A: 1/2
Math,C,A,A
Math,D,C,C
Math,A,A,A
Math,C,B,B
Math,C,D,D
Math,C,B,B
Math,B,B,B
Math,D,B,B
Math,D,D,D
Math,A,B,B
Math,B,A,A
Math,D,A,A
Math,A,C,C
Math,A,B,B: -1
Math,C,D,D
Math,B,D,D
Math,D,C,C
Math,A,B,B
Math,B,B,B
Math,C,A,A
Math,A,C,C
Math,D,A,A: -7
Math,A,D,D
Math,A,C,C
Math,A,C,C: 2√2
Math,C,B,B
Math,A,B,B
Math,B,C,C
Math,C,B,B
Math,D,B,B
Math,C,C,C
Math,D,C,C
Accounting,B,B,B
Accounting,A,A,"A: ￦ 525,000"
Accounting,A,A,A
Accounting,B,B,B
Accounting,B,C,C
Accounting,D,D,D
Accounting,A,A,"A: ￦ 240,000"
Accounting,A,B,B
Accounting,A,B,B
Accounting,B,B,B
Accounting,A,A,A
Accounting,D,B,B
Accounting,A,A,"A: ￦7,200"
Accounting,B,B,B
Accounting,D,D,D
Accounting,B,A,"A: ￦5,000"
Accounting,D,D,D
Accounting,C,C,C
Accounting,B,A,"A: 평가이익 ￦ 54,000, 처분이익￦ 30,000"
Accounting,A,D,D
Accounting,D,D,D
Accounting,D,D,D
Accounting,D,B,B
Accounting,C,A,"A: ￦ 10,000"
