license_name,subject,answer,pred,response
의사,의학총론,A,A,A
변호사,민사법,B,E,E
변호사,민사법,D,D,D
변호사,민사법,E,D,D
변호사,민사법,C,E,E
변호사,민사법,D,C,C
변호사,민사법,A,E,E
변호사,민사법,C,A,A
변호사,민사법,E,E,E
약사,임상실무약학,E,E,E
약사,임상실무약학,D,D,D
약사,임상실무약학,B,B,B
약사,임상실무약학,C,C,C
약사,임상실무약학,E,E,E
약사,임상실무약학,C,E,E
약사,임상실무약학,B,B,B
약사,임상실무약학,E,E,E
한약사,한약학 응용,E,D,D
한약사,한약학 응용,B,B,B
한약사,한약학 응용,D,D,D
한약사,한약학 응용,E,E,E
한약사,한약학 응용,D,D,D
한약사,한약학 응용,E,E,E
한약사,한약학 응용,D,D,D
한약사,한약학 응용,C,C,C
공인노무사,경영학개론,C,C,C
공인노무사,경영학개론,D,D,D
공인노무사,경영학개론,D,D,D
공인노무사,경영학개론,E,E,E
공인노무사,경영학개론,C,C,C
공인노무사,경영학개론,B,B,B
공인노무사,경영학개론,C,C,C
공인노무사,경영학개론,D,D,D
한의사,침구학,C,C,C
한의사,침구학,C,C,C
한의사,침구학,D,D,D
한의사,침구학,E,E,E
한의사,침구학,A,A,A
한의사,침구학,B,B,B
한의사,침구학,E,E,E
한의사,침구학,D,D,D
관세사,무역영어,B,B,B
관세사,내국소비세법,C,C,C
관세사,내국소비세법,D,D,D
관세사,내국소비세법,B,E,E
관세사,내국소비세법,C,D,D
관세사,내국소비세법,A,A,A
관세사,내국소비세법,D,B,B
관세사,내국소비세법,D,D,D
감정평가사,민법,C,C,C
감정평가사,민법,B,B,B
감정평가사,민법,A,B,B
감정평가사,민법,A,A,A
감정평가사,민법,D,B,B
감정평가사,민법,D,A,A
감정평가사,민법,E,D,D
감정평가사,민법,C,C,C
의사,의학총론,C,C,C
의사,의학총론,A,A,A
의사,의학총론,B,D,D
의사,의학총론,A,B,B
의사,의학총론,A,A,A
의사,의학총론,C,C,C
의사,의학총론,E,E,E
의사,의학총론,A,A,A
변호사,민사법,A,D,D
변호사,민사법,D,D,D
변호사,민사법,E,C,C
변호사,민사법,E,A,A
변호사,민사법,C,C,C
변호사,민사법,E,E,E
변호사,민사법,E,D,D
변호사,민사법,B,B,B
한약사,한약학 응용,E,E,E
한약사,한약학 응용,C,C,C
한약사,한약학 응용,B,B,B
한약사,한약학 응용,B,B,B
한약사,한약학 응용,D,D,D
한약사,한약학 응용,E,E,E
한약사,한약학 응용,A,A,A
한약사,한약학 응용,C,C,C
약사,임상실무약학,D,C,C
약사,임상실무약학,A,A,A
약사,임상실무약학,A,A,A
약사,임상실무약학,E,E,E
약사,임상실무약학,D,D,D
약사,임상실무약학,C,C,C
약사,임상실무약학,C,C,C
약사,임상실무약학,E,E,E
공인노무사,경영학개론,E,E,E
공인노무사,경영학개론,D,D,D
공인노무사,경영학개론,B,B,B
공인노무사,경영학개론,A,A,A
공인노무사,경영학개론,B,B,B
공인노무사,경영학개론,D,D,D
공인노무사,경영학개론,B,B,B
공인노무사,경영학개론,B,A,A
관세사,내국소비세법,E,E,E
관세사,내국소비세법,C,C,C
관세사,내국소비세법,D,D,D
관세사,내국소비세법,A,B,B
관세사,내국소비세법,B,B,B
관세사,내국소비세법,E,E,E
관세사,내국소비세법,E,D,D
관세사,내국소비세법,B,B,B
한의사,침구학,B,B,B
한의사,침구학,B,B,B
한의사,침구학,B,C,C
한의사,침구학,A,A,A
한의사,침구학,C,C,C
한의사,침구학,D,D,D
한의사,침구학,A,A,A
한의사,침구학,A,A,A
감정평가사,민법,B,E,E
감정평가사,민법,A,D,D
감정평가사,민법,B,B,B
감정평가사,민법,C,C,C
감정평가사,민법,B,E,E
감정평가사,민법,E,B,B
감정평가사,민법,D,C,C
감정평가사,민법,E,E,E
변호사,민사법,B,E,E
변호사,민사법,C,D,D
변호사,민사법,C,A,A
변호사,민사법,B,D,D
변호사,민사법,A,A,A
변호사,민사법,B,C,C
변호사,민사법,D,D,D
변호사,민사법,A,A,A
의사,의학총론,C,C,C
의사,의학총론,D,D,D
의사,의학총론,C,C,C
의사,의학총론,D,D,D
의사,의학총론,E,E,E
의사,의학총론,D,D,D
의사,의학총론,A,A,A
의사,의학총론,D,A,A
한약사,한약학 응용,D,D,D
한약사,한약학 응용,E,E,E
한약사,한약학 응용,B,B,B
한약사,한약학 응용,C,C,C
한약사,한약학 응용,B,B,B
한약사,한약학 응용,B,B,B
한약사,한약학 응용,C,C,C
한약사,한약학 응용,C,C,C
약사,임상실무약학,B,B,B
약사,임상실무약학,A,A,A
약사,임상실무약학,E,D,D
약사,임상실무약학,E,E,E
약사,임상실무약학,C,C,C
약사,임상실무약학,A,A,A
약사,임상실무약학,E,E,E
약사,임상실무약학,A,A,A
공인노무사,경영학개론,A,A,A
공인노무사,경영학개론,E,E,E
공인노무사,경영학개론,A,A,A
공인노무사,경영학개론,D,D,D
공인노무사,경영학개론,B,B,B
공인노무사,경영학개론,D,D,D
공인노무사,경영학개론,D,D,D
공인노무사,경영학개론,D,D,D
관세사,내국소비세법,E,D,D
관세사,내국소비세법,D,B,B
관세사,내국소비세법,C,D,D
관세사,내국소비세법,D,E,E
관세사,내국소비세법,E,E,E
관세사,내국소비세법,B,D,D
관세사,내국소비세법,A,A,A
관세사,내국소비세법,A,B,B
한의사,침구학,D,D,D
한의사,침구학,B,A,A
한의사,침구학,E,E,E
한의사,침구학,A,A,A
한의사,침구학,E,E,E
한의사,침구학,A,B,B
한의사,침구학,C,C,C
한의사,침구학,B,B,B
감정평가사,민법,C,E,E
감정평가사,민법,B,B,B
감정평가사,민법,C,C,C
감정평가사,민법,A,E,E
감정평가사,민법,A,A,A
감정평가사,민법,B,D,D
감정평가사,민법,B,A,A
감정평가사,민법,A,B,B
의사,의학총론,B,B,B
의사,의학총론,C,C,C
의사,의학총론,E,E,E
의사,의학총론,B,B,B
의사,의학총론,A,A,A
의사,의학총론,E,E,E
의사,의학총론,C,C,C
의사,의학총론,E,E,E
변호사,민사법,A,D,D
변호사,민사법,D,C,C
변호사,민사법,E,E,E
변호사,민사법,C,C,C
변호사,민사법,C,D,D
변호사,민사법,C,A,A
변호사,민사법,D,D,D
변호사,민사법,D,D,D
한약사,한약학 응용,E,E,E
한약사,한약학 응용,E,E,E
한약사,한약학 응용,A,A,A
한약사,한약학 응용,C,C,C
한약사,한약학 응용,D,D,D
한약사,한약학 응용,E,E,E
한약사,한약학 응용,E,E,E
한약사,한약학 응용,C,C,C
공인노무사,경영학개론,A,A,A
공인노무사,경영학개론,C,C,C
공인노무사,경제학원론,A,A,A
공인노무사,경제학원론,D,E,E
공인노무사,경제학원론,B,B,B
공인노무사,경제학원론,D,D,D
공인노무사,경제학원론,C,C,C
공인노무사,경제학원론,B,E,E
약사,임상실무약학,A,A,A
약사,임상실무약학,E,E,E
약사,임상실무약학,C,D,D
약사,임상실무약학,A,A,A
약사,임상실무약학,B,B,B
약사,임상실무약학,D,D,D
약사,임상실무약학,A,A,A
약사,임상실무약학,E,E,E
관세사,내국소비세법,B,B,B
관세사,내국소비세법,A,A,A
관세사,내국소비세법,B,B,B
관세사,내국소비세법,D,D,D
관세사,내국소비세법,C,C,C
관세사,내국소비세법,E,C,C
관세사,내국소비세법,C,C,C
관세사,내국소비세법,C,D,D
한의사,침구학,D,D,D
한의사,침구학,C,C,C
한의사,침구학,A,A,A
한의사,침구학,E,C,C
한의사,침구학,C,C,C
한의사,침구학,B,C,C
한의사,침구학,A,A,A
한의사,침구학,C,C,C
감정평가사,경제학원론,E,E,E
감정평가사,경제학원론,D,E,E
감정평가사,경제학원론,D,D,D
감정평가사,경제학원론,C,B,B
감정평가사,경제학원론,D,D,D
감정평가사,경제학원론,B,B,B
감정평가사,경제학원론,A,A,A
감정평가사,경제학원론,E,E,E
의사,의학총론,D,D,D
의사,의학총론,B,B,B
의사,의학총론,E,E,E
의사,의학총론,C,C,C
의사,의학총론,A,D,D
의사,의학총론,E,D,D
의사,의학총론,A,A,A
의사,의학총론,B,B,B
변호사,민사법,A,D,D
변호사,민사법,E,E,E
변호사,민사법,C,C,C
변호사,민사법,C,A,A
변호사,민사법,A,A,A
변호사,민사법,B,A,A
변호사,민사법,A,A,A
변호사,민사법,E,E,E
한약사,한약학 응용,E,E,E
한약사,한약학 응용,C,C,C
한약사,한약학 응용,D,B,B
한약사,한약학 응용,B,B,B
한약사,한약학 응용,D,D,D
한약사,한약학 응용,A,A,A
한약사,한약학 응용,A,A,A
한약사,한약학 응용,D,E,E
공인노무사,경제학원론,C,D,D
공인노무사,경제학원론,C,C,C
공인노무사,경제학원론,B,C,C
공인노무사,경제학원론,C,C,C
공인노무사,경제학원론,A,B,B
공인노무사,경제학원론,A,E,E
공인노무사,경제학원론,A,C,C
공인노무사,경제학원론,C,D,D
약사,임상실무약학,A,A,A
약사,임상실무약학,B,B,B
약사,임상실무약학,D,D,D
약사,임상실무약학,B,B,B
약사,임상실무약학,B,B,B
약사,임상실무약학,D,D,D
약사,임상실무약학,A,A,A
약사,임상실무약학,E,E,E
관세사,내국소비세법,E,B,B
관세사,내국소비세법,D,D,D
관세사,내국소비세법,D,A,A
관세사,내국소비세법,D,E,E
관세사,내국소비세법,B,B,B
관세사,내국소비세법,D,D,D
관세사,내국소비세법,E,E,E
관세사,내국소비세법,B,B,B
한의사,침구학,B,A,A
한의사,보건의약관계법규,A,A,A
한의사,보건의약관계법규,A,D,D
한의사,보건의약관계법규,C,B,B
한의사,보건의약관계법규,B,B,B
한의사,보건의약관계법규,C,C,C
한의사,보건의약관계법규,A,E,E
한의사,보건의약관계법규,C,D,D
감정평가사,경제학원론,C,C,C
감정평가사,경제학원론,E,E,E
감정평가사,경제학원론,A,A,A
감정평가사,경제학원론,C,C,C
감정평가사,경제학원론,A,A,A
감정평가사,경제학원론,E,C,C
감정평가사,경제학원론,E,D,D
감정평가사,경제학원론,A,B,B
의사,의학총론,D,D,D
의사,의학총론,A,A,A
의사,의학총론,D,D,D
의사,의학각론,D,D,D
의사,의학각론,A,A,A
의사,의학각론,B,B,B
의사,의학각론,E,E,E
의사,의학각론,D,D,D
변호사,민사법,B,A,A
변호사,민사법,E,E,E
변호사,민사법,D,E,E
변호사,민사법,D,D,D
변호사,민사법,E,E,E
변호사,민사법,B,C,C
변호사,민사법,E,E,E
변호사,민사법,D,A,A
한약사,한약학 응용,C,C,C
한약사,한약학 응용,A,A,A
한약사,한약학 응용,D,D,D
한약사,한약학 응용,C,C,C
한약사,한약학 응용,E,E,E
한약사,한약학 응용,E,B,B
한약사,한약학 응용,B,B,B
한약사,한약학 응용,A,E,E
약사,임상실무약학,B,B,B
약사,임상실무약학,D,D,D
약사,임상실무약학,B,B,B
약사,임상실무약학,E,E,E
약사,임상실무약학,C,C,C
약사,임상실무약학,B,B,B
약사,임상실무약학,E,E,E
약사,임상실무약학,A,A,A
공인노무사,경제학원론,A,A,A
공인노무사,경제학원론,D,C,C
공인노무사,경제학원론,E,E,E
공인노무사,경제학원론,D,D,D
공인노무사,경제학원론,B,B,B
공인노무사,경제학원론,E,E,E
공인노무사,경제학원론,E,E,E
공인노무사,경제학원론,A,A,A
관세사,내국소비세법,A,D,D
관세사,회계학,A,A,A
관세사,회계학,E,E,E
관세사,회계학,D,A,A
관세사,회계학,A,D,D
관세사,회계학,A,A,A
관세사,회계학,C,C,C
관세사,회계학,E,E,E
감정평가사,경제학원론,B,B,B
감정평가사,경제학원론,A,B,B
감정평가사,경제학원론,D,D,D
감정평가사,경제학원론,C,C,C
감정평가사,경제학원론,D,D,D
감정평가사,경제학원론,C,C,C
감정평가사,경제학원론,B,B,B
감정평가사,경제학원론,E,E,E
한의사,보건의약관계법규,E,E,E
한의사,보건의약관계법규,B,B,B
한의사,보건의약관계법규,D,D,D
한의사,보건의약관계법규,D,D,D
한의사,보건의약관계법규,D,D,D
한의사,보건의약관계법규,C,D,D
한의사,보건의약관계법규,B,B,B
한의사,보건의약관계법규,E,A,A
의사,의학각론,C,C,C
의사,의학각론,A,B,B
의사,의학각론,D,D,D
의사,의학각론,C,C,C
의사,의학각론,D,D,D
의사,의학각론,E,E,E
의사,의학각론,E,E,E
의사,의학각론,C,C,C
변호사,민사법,A,E,E
변호사,민사법,B,B,B
변호사,민사법,D,C,C
변호사,민사법,A,A,A
변호사,형사법,D,D,D
변호사,형사법,B,B,B
변호사,형사법,C,D,D
변호사,형사법,A,E,E
한약사,한약학 응용,A,A,A
한약사,한약학 응용,D,D,D
한약사,한약학 응용,D,D,D
한약사,한약학 응용,A,A,A
한약사,한약학 응용,C,C,C
한약사,한약학 응용,A,A,A
한약사,한약학 응용,B,B,B
한약사,한약학 응용,B,B,B
공인노무사,경제학원론,B,D,D
공인노무사,경제학원론,E,C,C
공인노무사,경제학원론,D,D,D
공인노무사,경제학원론,B,B,B
공인노무사,경제학원론,D,D,D
공인노무사,경제학원론,C,C,C
공인노무사,경제학원론,E,E,E
공인노무사,경제학원론,D,D,D
약사,임상실무약학,E,E,E
약사,임상실무약학,C,C,C
약사,임상실무약학,C,C,C
약사,임상실무약학,E,C,C
약사,임상실무약학,E,E,E
약사,임상실무약학,C,C,C
약사,임상실무약학,A,A,A
약사,임상실무약학,D,D,D
관세사,회계학,D,D,D
관세사,회계학,B,B,B
관세사,회계학,B,B,B
관세사,회계학,C,B,B
관세사,회계학,A,A,A
관세사,회계학,D,D,D
관세사,회계학,E,E,E
관세사,회계학,C,B,B
감정평가사,경제학원론,A,B,B
감정평가사,경제학원론,B,B,B
감정평가사,경제학원론,C,C,C
감정평가사,경제학원론,B,A,A
감정평가사,경제학원론,D,D,D
감정평가사,경제학원론,C,C,C
감정평가사,경제학원론,E,B,B
감정평가사,경제학원론,D,E,E
한의사,보건의약관계법규,E,E,E
한의사,보건의약관계법규,C,C,C
한의사,보건의약관계법규,A,A,A
한의사,보건의약관계법규,D,D,D
한의사,보건의약관계법규,E,D,D
한의사,외과학,E,E,E
한의사,외과학,B,B,B
한의사,외과학,E,E,E
의사,의학각론,B,B,B
의사,의학각론,A,A,A
의사,의학각론,E,E,E
의사,의학각론,A,A,A
의사,의학각론,D,D,D
의사,의학각론,A,A,A
의사,의학각론,A,A,A
의사,의학각론,E,E,E
공인노무사,경제학원론,C,C,C
공인노무사,경제학원론,A,D,D
공인노무사,경제학원론,D,B,B
공인노무사,경제학원론,A,A,A
공인노무사,경제학원론,E,E,E
공인노무사,경제학원론,E,E,E
공인노무사,경제학원론,E,E,E
공인노무사,경제학원론,E,E,E
변호사,형사법,D,D,D
변호사,형사법,A,C,C
변호사,형사법,A,A,A
변호사,형사법,B,D,D
변호사,형사법,D,E,E
변호사,형사법,E,E,E
변호사,형사법,E,E,E
변호사,형사법,C,C,C
한약사,한약학 응용,B,B,B
한약사,한약학 응용,C,C,C
한약사,한약학 응용,C,C,C
한약사,한약학 응용,D,D,D
한약사,한약학 응용,A,A,A
한약사,한약학 응용,E,E,E
한약사,한약학 응용,C,C,C
한약사,한약학 응용,C,C,C
약사,임상실무약학,E,D,D
약사,임상실무약학,A,A,A
약사,임상실무약학,A,A,A
약사,임상실무약학,B,B,B
약사,임상실무약학,D,D,D
약사,임상실무약학,B,B,B
약사,임상실무약학,C,C,C
약사,임상실무약학,D,D,D
관세사,회계학,C,B,B
관세사,회계학,B,C,C
관세사,회계학,B,D,D
관세사,회계학,C,B,B
관세사,회계학,E,E,E
관세사,회계학,D,D,D
관세사,회계학,D,A,A
관세사,회계학,E,B,B
감정평가사,경제학원론,B,B,B
감정평가사,경제학원론,B,D,D
감정평가사,경제학원론,C,C,C
감정평가사,경제학원론,D,D,D
감정평가사,경제학원론,A,B,B
감정평가사,경제학원론,C,C,C
감정평가사,부동산학원론,B,B,B
감정평가사,부동산학원론,D,D,D
한의사,외과학,E,E,E
한의사,신경정신과학,A,A,A
한의사,신경정신과학,A,A,A
한의사,신경정신과학,B,B,B
한의사,신경정신과학,C,C,C
한의사,신경정신과학,E,A,A
한의사,신경정신과학,E,E,E
한의사,신경정신과학,A,A,A
의사,의학각론,B,B,B
의사,의학각론,B,B,B
의사,의학각론,A,A,A
의사,의학각론,B,A,A
의사,의학각론,A,A,A
의사,의학각론,A,A,A
의사,의학각론,C,C,C
의사,의학각론,B,B,B
공인노무사,경제학원론,D,B,B
공인노무사,경제학원론,D,D,D
공인회계사,경영학,C,C,C
공인회계사,경영학,B,B,B
공인회계사,경영학,C,C,C
공인회계사,경영학,D,D,D
공인회계사,경영학,E,E,E
공인회계사,경영학,A,A,A
변호사,형사법,D,D,D
변호사,형사법,E,D,D
변호사,형사법,D,D,D
변호사,형사법,E,E,E
변호사,형사법,C,A,A
변호사,형사법,B,B,B
변호사,형사법,C,A,A
변호사,형사법,E,E,E
약사,임상실무약학,A,A,A
약사,임상실무약학,D,C,C
약사,임상실무약학,D,D,D
약사,임상실무약학,A,A,A
약사,임상실무약학,B,B,B
약사,임상실무약학,B,B,B
약사,임상실무약학,C,C,C
약사,임상실무약학,E,E,E
한약사,한약학 응용,E,E,E
한약사,한약학 응용,D,D,D
한약사,한약학 응용,C,C,C
한약사,한약학 응용,C,C,C
한약사,한약학 응용,B,B,B
한약사,한약학 응용,E,E,E
한약사,한약학 응용,B,B,B
한약사,한약학 응용,E,E,E
관세사,회계학,C,C,C
관세사,회계학,A,A,A
관세사,회계학,E,D,D
관세사,회계학,D,D,D
관세사,회계학,A,A,A
관세사,회계학,B,C,C
관세사,회계학,D,B,B
관세사,회계학,B,B,B
한의사,신경정신과학,E,D,D
한의사,신경정신과학,E,E,E
한의사,신경정신과학,D,D,D
한의사,신경정신과학,B,B,B
한의사,신경정신과학,D,D,D
한의사,신경정신과학,B,B,B
한의사,신경정신과학,D,D,D
한의사,안이비인후과학,D,D,D
감정평가사,부동산학원론,C,B,B
감정평가사,부동산학원론,E,B,B
감정평가사,부동산학원론,C,C,C
감정평가사,부동산학원론,C,A,A
감정평가사,부동산학원론,E,E,E
감정평가사,부동산학원론,C,D,D
감정평가사,부동산학원론,B,D,D
감정평가사,부동산학원론,A,E,E
의사,의학각론,D,D,D
의사,의학각론,C,C,C
의사,의학각론,A,A,A
의사,의학각론,B,D,D
의사,의학각론,A,A,A
의사,의학각론,C,C,C
의사,의학각론,B,B,B
의사,의학각론,A,A,A
변호사,형사법,C,C,C
변호사,형사법,A,A,A
변호사,형사법,A,A,A
변호사,형사법,E,E,E
변호사,형사법,A,D,D
변호사,형사법,E,E,E
변호사,형사법,E,A,A
변호사,형사법,E,B,B
공인회계사,경영학,D,D,D
공인회계사,경영학,E,E,E
공인회계사,경영학,D,D,D
공인회계사,경영학,C,C,C
공인회계사,경영학,A,A,A
공인회계사,경영학,B,D,D
공인회계사,경영학,D,D,D
공인회계사,경영학,C,C,C
한약사,한약학 응용,B,B,B
한약사,한약학 응용,B,B,B
한약사,한약학 응용,D,D,D
한약사,한약학 응용,E,E,E
한약사,한약학 응용,D,D,D
한약사,한약학 응용,B,B,B
변리사,산업재산권법,B,B,B
변리사,산업재산권법,D,D,D
약사,임상실무약학,E,E,E
약사,임상실무약학,D,D,D
약사,임상실무약학,C,C,C
약사,임상실무약학,D,D,D
약사,임상실무약학,C,C,C
약사,임상실무약학,A,A,A
약사,임상실무약학,E,E,E
약사,임상실무약학,A,A,A
관세사,회계학,C,D,D
관세사,회계학,B,B,B
관세사,회계학,C,D,D
관세사,회계학,E,D,D
관세사,회계학,C,C,C
관세사,회계학,B,B,B
관세사,회계학,A,A,A
관세사,회계학,D,D,D
한의사,안이비인후과학,C,A,A
한의사,안이비인후과학,B,B,B
한의사,안이비인후과학,A,A,A
한의사,안이비인후과학,C,E,E
한의사,안이비인후과학,C,C,C
한의사,안이비인후과학,B,B,B
한의사,부인과학,D,D,D
한의사,부인과학,B,B,B
감정평가사,부동산학원론,D,D,D
감정평가사,부동산학원론,B,B,B
감정평가사,부동산학원론,E,C,C
감정평가사,부동산학원론,E,C,C
감정평가사,부동산학원론,D,D,D
감정평가사,부동산학원론,D,B,B
감정평가사,부동산학원론,A,A,A
감정평가사,부동산학원론,B,B,B
변호사,형사법,D,E,E
변호사,형사법,C,E,E
변호사,형사법,B,B,B
변호사,형사법,A,A,A
변호사,형사법,D,D,D
변호사,형사법,C,C,C
변호사,형사법,C,C,C
변호사,형사법,D,A,A
공인회계사,경영학,E,E,E
공인회계사,경영학,A,A,A
공인회계사,경영학,A,E,E
공인회계사,경영학,C,C,C
공인회계사,경영학,D,E,E
공인회계사,경영학,E,E,E
공인회계사,경영학,E,E,E
공인회계사,경영학,B,D,D
의사,의학각론,C,C,C
의사,의학각론,C,C,C
의사,의학각론,D,D,D
의사,의학각론,A,A,A
의사,의학각론,C,C,C
의사,의학각론,D,D,D
의사,의학각론,D,D,D
의사,의학각론,A,A,A
약사,임상실무약학,D,D,D
약사,임상실무약학,A,A,A
약사,임상실무약학,D,D,D
약사,임상실무약학,D,D,D
약사,임상실무약학,C,C,C
약사,보건의약관계법규,A,D,D
약사,보건의약관계법규,B,D,D
약사,보건의약관계법규,D,D,D
변리사,산업재산권법,E,E,E
변리사,산업재산권법,B,E,E
변리사,산업재산권법,A,A,A
변리사,산업재산권법,C,A,A
변리사,산업재산권법,D,D,D
변리사,산업재산권법,A,A,A
변리사,산업재산권법,E,D,D
변리사,산업재산권법,E,D,D
한의사,부인과학,E,E,E
한의사,부인과학,D,D,D
한의사,부인과학,D,D,D
한의사,부인과학,E,E,E
한의사,부인과학,D,E,E
한의사,부인과학,C,C,C
한의사,부인과학,A,A,A
한의사,부인과학,C,C,C
치과의사,영상치의학/구강내과학/구강병리학,D,B,B
치과의사,영상치의학/구강내과학/구강병리학,C,C,C
치과의사,영상치의학/구강내과학/구강병리학,E,A,A
치과의사,영상치의학/구강내과학/구강병리학,E,E,E
치과의사,영상치의학/구강내과학/구강병리학,C,D,D
치과의사,영상치의학/구강내과학/구강병리학,C,C,C
치과의사,영상치의학/구강내과학/구강병리학,B,B,B
치과의사,영상치의학/구강내과학/구강병리학,A,A,A
감정평가사,부동산학원론,A,C,C
감정평가사,부동산학원론,B,D,D
감정평가사,부동산학원론,B,B,B
감정평가사,부동산학원론,E,E,E
감정평가사,부동산학원론,C,C,C
감정평가사,부동산학원론,D,D,D
감정평가사,부동산학원론,A,A,A
감정평가사,부동산학원론,D,D,D
공인회계사,경영학,B,B,B
공인회계사,경영학,A,A,A
공인회계사,경영학,B,D,D
공인회계사,경영학,B,D,D
공인회계사,경영학,A,A,A
공인회계사,경영학,D,D,D
공인회계사,경영학,B,C,C
공인회계사,경영학,A,E,E
의사,의학각론,B,A,A
의사,의학각론,A,A,A
의사,의학각론,B,B,B
의사,의학각론,A,A,A
의사,의학각론,D,D,D
의사,의학각론,C,A,A
의사,의학각론,C,C,C
의사,의학각론,A,C,C
변호사,형사법,A,C,C
변호사,형사법,C,C,C
변호사,형사법,B,B,B
변호사,형사법,B,C,C
변호사,공법,E,E,E
변호사,공법,B,D,D
변호사,공법,A,A,A
변호사,공법,C,C,C
약사,보건의약관계법규,C,D,D
약사,보건의약관계법규,A,A,A
약사,보건의약관계법규,D,C,C
약사,보건의약관계법규,D,D,D
약사,보건의약관계법규,A,A,A
약사,보건의약관계법규,B,B,B
약사,보건의약관계법규,E,E,E
약사,보건의약관계법규,D,D,D
변리사,산업재산권법,C,E,E
변리사,산업재산권법,D,C,C
변리사,산업재산권법,B,B,B
변리사,산업재산권법,C,A,A
변리사,산업재산권법,E,E,E
변리사,산업재산권법,A,A,A
변리사,산업재산권법,C,C,C
변리사,산업재산권법,D,D,D
한의사,부인과학,B,E,E
한의사,부인과학,A,C,C
한의사,부인과학,E,A,A
한의사,부인과학,B,B,B
한의사,부인과학,E,E,E
한의사,부인과학,D,D,D
한의사,부인과학,C,C,C
한의사,부인과학,A,A,A
감정평가사,부동산학원론,A,A,A
감정평가사,부동산학원론,C,A,A
감정평가사,부동산학원론,B,B,B
감정평가사,부동산학원론,D,D,D
감정평가사,부동산학원론,A,A,A
감정평가사,부동산학원론,B,B,B
감정평가사,부동산학원론,A,C,C
감정평가사,부동산학원론,D,D,D
치과의사,영상치의학/구강내과학/구강병리학,B,B,B
치과의사,영상치의학/구강내과학/구강병리학,B,B,B
치과의사,영상치의학/구강내과학/구강병리학,A,A,A
치과의사,치과보철학,C,A,A
치과의사,치과보철학,C,C,C
치과의사,치과보철학,C,D,D
치과의사,치과보철학,B,B,B
치과의사,치과보철학,E,D,D
