category,answer,pred,response
Maritime-Engineering,B,B,B
Maritime-Engineering,B,D,D
Maritime-Engineering,B,B,B
Maritime-Engineering,A,C,C
Maritime-Engineering,D,A,A
Maritime-Engineering,A,C,C: 200㎜
Maritime-Engineering,A,C,C
Maritime-Engineering,B,B,B
Maritime-Engineering,A,D,D
Maritime-Engineering,C,A,A
Maritime-Engineering,D,C,C: 9.1mg/L
Maritime-Engineering,C,C,C
Maritime-Engineering,A,C,C
Maritime-Engineering,C,C,C: 40㎜ 이상
Maritime-Engineering,B,B,B
Maritime-Engineering,B,B,B: 분호
Maritime-Engineering,A,C,C
Maritime-Engineering,C,C,C
Maritime-Engineering,A,A,A: 배수량
Maritime-Engineering,D,B,B
Materials-Engineering,C,C,C
Materials-Engineering,C,A,A
Materials-Engineering,B,A,A
Materials-Engineering,C,B,B
Materials-Engineering,A,D,D
Materials-Engineering,B,A,A
Materials-Engineering,B,B,B
Materials-Engineering,A,B,B
Materials-Engineering,C,A,A
Materials-Engineering,C,C,C
Materials-Engineering,D,A,A
Materials-Engineering,B,B,B
Materials-Engineering,B,B,B
Materials-Engineering,D,A,A
Materials-Engineering,D,,"먼저, 구리합금 봉의 원면적을 계산해야 합니다. 직경이 20mm이므로 반지름은 10mm입니다. 원의 면적 A는 πr²로 계산됩니다.

A = π(10mm)² = 100π mm²

이제 주어진 인장하중을 사용하여 응력(σ)을 계산합니다. 응력은 하중을 면적으로 나눈 값입니다.

σ = F/A = 39,000N / 100π mm² = 39000 / 100π N/mm² = 123.89 N/mm²

탄성계수 E는 100GPa이며, 1GPa = 10^3 N/mm²이므로 E = 100 x 10^3 N/mm² = 100,000 N/mm²입니다.

응력과 탄성계수를 사용하여 종방향 변형률(ε)을 계산합니다.

ε = σ / E = 123.89 N"
Materials-Engineering,C,C,C
Materials-Engineering,A,D,D
Materials-Engineering,B,A,A
Materials-Engineering,B,A,A
Materials-Engineering,A,C,C
Materials-Engineering,B,D,D
Materials-Engineering,B,B,B
Materials-Engineering,D,B,B
Materials-Engineering,C,B,B
Materials-Engineering,D,C,C: 4324
Materials-Engineering,A,C,C
Materials-Engineering,B,A,A
Materials-Engineering,D,A,A
Materials-Engineering,B,C,C
Materials-Engineering,D,B,B
Materials-Engineering,D,D,D
Materials-Engineering,B,D,D
Materials-Engineering,A,A,A
Materials-Engineering,D,D,D
Materials-Engineering,B,C,C
Materials-Engineering,C,B,B
Materials-Engineering,B,B,B
Materials-Engineering,C,C,C
Materials-Engineering,B,B,B
Materials-Engineering,D,B,B
Materials-Engineering,A,D,D
Materials-Engineering,B,B,B
Materials-Engineering,B,C,C
Materials-Engineering,D,B,B
Materials-Engineering,A,B,B
Materials-Engineering,A,D,D
Materials-Engineering,C,C,C
Materials-Engineering,B,B,B
Materials-Engineering,A,C,C
Materials-Engineering,B,B,B
Materials-Engineering,B,A,A
Materials-Engineering,D,A,A
Materials-Engineering,D,B,B
Materials-Engineering,D,C,C
Materials-Engineering,B,A,A
Materials-Engineering,D,D,D
Materials-Engineering,C,C,C
Materials-Engineering,B,B,B
Materials-Engineering,D,C,C: 반주철
Materials-Engineering,B,B,B
Materials-Engineering,A,A,A
Materials-Engineering,B,C,C: 40V
Materials-Engineering,B,A,A
Materials-Engineering,B,B,B
Materials-Engineering,C,C,C: 코어 프린트(core print)
Materials-Engineering,C,B,B
Materials-Engineering,B,C,C
Materials-Engineering,C,D,D
Materials-Engineering,B,C,C
Materials-Engineering,B,D,D
Materials-Engineering,A,A,A
Materials-Engineering,D,A,A
Materials-Engineering,B,B,B
Materials-Engineering,A,C,C
Materials-Engineering,C,D,D
Materials-Engineering,D,B,B: KCN
Materials-Engineering,B,A,A
Materials-Engineering,B,D,D
Materials-Engineering,B,A,A
Materials-Engineering,A,B,B
Materials-Engineering,B,D,D
Materials-Engineering,C,B,B
Materials-Engineering,A,A,A: 입계석출
Materials-Engineering,B,A,A
Materials-Engineering,A,C,C
Materials-Engineering,B,B,B
Materials-Engineering,C,C,C
Materials-Engineering,A,D,D
Materials-Engineering,B,A,A
Materials-Engineering,C,C,C
Materials-Engineering,D,C,C
Materials-Engineering,D,B,B
Materials-Engineering,C,D,D
Materials-Engineering,C,C,C
Materials-Engineering,C,B,B
Materials-Engineering,B,B,B
Materials-Engineering,C,C,C
Materials-Engineering,C,A,A
Materials-Engineering,D,B,B: 루트 균열
Materials-Engineering,A,C,C
Railway-And-Automotive-Engineering,A,C,C
Railway-And-Automotive-Engineering,B,B,B: 충진효율
Railway-And-Automotive-Engineering,D,D,D
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,B,C,C: 5.2
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,C,A,A: 래커 신나
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,D,A,A: 8.36kgf/m
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,D,C,C: 연료 분사량
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,A,A: 압력조정기구
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,D,D,D
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,C,B,B: 400m
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,A,D,D
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,D,,"먼저, 최대 굽힘응력 공식을 사용합니다:
\[ \sigma = \frac{M}{S} \]
여기서 \( \sigma \)는 최대 굽힘응력, \( M \)은 최대 굽힘모멘트, \( S \)는 단면 2차 모멘트입니다.

단면의 폭을 \( b \)라 하고, 높이를 \( h \)라 할 때, \( h = 2b \)입니다.
단면 2차 모멘트 \( S \)는 직사각형 단면에 대해 \( \frac{bh^2}{6} \)로 계산됩니다.
따라서,
\[ S = \frac{b(2b)^2}{6} = \frac{4b^3}{6} = \frac{2b^3}{3} \]

이제 최대 굽힘응력 공식에 대입하여,
\[ 750 \times 10^3 = \"
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,A,A,A: 전자석 제동
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,D,B,"B: 4210kJ/kg

해설 (Explanation):
이 문제는 에너지 보존 법칙을 사용하여 해결할 수 있습니다. 단열된 노즐에서는 열에너지의 교환이 없으므로, 유체의 기계적 에너지만 고려하면 됩니다. 유체의 엔탈피와 운동 에너지의 합은 일정합니다.

입구에서의 엔탈피를 hi, 출구에서의 엔탈피를 he라고 하고, 입구와 출구에서의 속도를 각각 Vi와 Ve라고 합시다. 그러면 다음과 같은 식을 세울 수 있습니다:

hi + 0.5 * Vi^2 = he + 0.5 * Ve^2

여기서 Vi = 10 m/s, Ve = 200 m/s, he = 2770 kJ/kg이고, 속도는 m^2/s^2"
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,A,A
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,A,B,B: 0.52mm
Railway-And-Automotive-Engineering,A,C,C
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,A,A
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,D,B,B: 4210
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,D,D,D
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,A,C,C
Railway-And-Automotive-Engineering,A,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,C,D,D: 리턴 밸브
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Biology,B,D,D
Biology,D,D,D
Biology,B,C,C
Biology,A,A,A
Biology,C,B,B: 200mesh
Biology,A,C,C
Biology,B,C,C
Biology,B,C,C
Biology,B,B,B
Biology,C,B,B
Biology,D,C,C
Biology,A,B,B
Biology,C,B,B
Biology,D,D,D
Biology,A,D,D
Biology,C,A,A
Biology,C,B,B
Biology,A,B,B: Protocatechuic acid
Biology,D,B,B
Biology,A,B,B: 메꽃
Biology,C,A,A
Biology,D,D,D
Biology,D,C,C
Biology,D,D,D
Biology,C,B,B
Biology,D,D,D
Biology,B,B,B
Biology,A,C,C
Biology,A,D,D
Biology,A,C,C
Biology,D,C,C: 모리스(Molinate)입제
Biology,B,C,C
Biology,C,D,D
Biology,D,C,C
Biology,B,B,B
Biology,C,C,C
Biology,D,C,C
Biology,A,B,B
Biology,D,C,C
Biology,B,B,B
Biology,B,A,A: 단교배
Biology,D,D,D
Biology,D,D,D
Biology,C,B,B
Biology,D,C,C: 9447.5
Biology,D,A,A
Biology,C,B,B
Biology,C,B,B
Biology,B,B,B
Biology,B,B,B: 유화성
Biology,D,D,D
Biology,A,A,A: 배자발생
Biology,C,B,B
Biology,C,C,C
Biology,A,C,C
Biology,B,A,A
Biology,A,B,B
Biology,C,C,C
Biology,A,D,D
Biology,A,B,B: Dichlorvos
Biology,D,D,D
Biology,C,A,A
Biology,B,A,A
Biology,D,B,B
Biology,B,B,B
Biology,A,D,D
Biology,D,A,A
Biology,D,C,C
Biology,A,B,B
Biology,A,D,D
Biology,A,C,C
Biology,A,C,C
Biology,C,D,D
Biology,D,B,B
Biology,C,B,B
Biology,D,B,B: 태백벼
Biology,A,C,C: 페녹시계
Biology,C,D,D
Biology,D,A,A
Biology,A,D,D
Biology,B,C,C
Biology,B,A,A
Biology,A,C,C
Biology,C,A,A
Biology,B,C,C
Biology,D,D,D
Biology,C,D,D
Biology,B,D,D
Biology,A,A,A
Biology,B,D,D
Biology,D,B,B
Biology,A,C,C
Biology,B,C,C: 장수쐐기나방유충(파랑쐐기나방유충)
Biology,D,D,D
Biology,D,B,B
Biology,B,B,B
Biology,B,B,B: 쇠비름
Biology,A,C,C
Biology,D,C,C
Biology,D,A,A
Public-Safety,C,D,D
Public-Safety,D,C,C
Public-Safety,B,C,C
Public-Safety,D,B,B
Public-Safety,D,A,A
Public-Safety,B,C,C
Public-Safety,D,C,C
Public-Safety,A,A,A
Public-Safety,B,B,B
Public-Safety,B,C,C
Public-Safety,B,C,C
Public-Safety,B,B,B
Public-Safety,C,A,A: 127[g]
Public-Safety,D,B,B
Public-Safety,D,C,C
Public-Safety,C,D,D
Public-Safety,D,A,A
Public-Safety,D,C,C
Public-Safety,B,C,C
Public-Safety,B,C,C
Public-Safety,B,C,C
Public-Safety,D,B,B
Public-Safety,B,C,C
Public-Safety,C,C,C
Public-Safety,A,C,C
Public-Safety,B,C,C
Public-Safety,C,B,B
Public-Safety,D,B,B
Public-Safety,C,D,D
Public-Safety,B,D,D
Public-Safety,B,A,A
Public-Safety,D,B,B
Public-Safety,C,C,C: 15.0mm
Public-Safety,C,B,B
Public-Safety,D,A,A
Public-Safety,B,B,B
Public-Safety,D,A,A
Public-Safety,D,D,D
Public-Safety,D,B,B
Public-Safety,B,C,C
Public-Safety,C,C,C
Public-Safety,D,D,D
Public-Safety,B,B,B: 600m2
Public-Safety,B,A,A
Public-Safety,D,C,C: 공작방법 및 정밀도
Public-Safety,C,C,C
Public-Safety,D,C,C
Public-Safety,D,A,A
Public-Safety,D,A,A: 분할날
Public-Safety,B,C,C
Public-Safety,B,D,D
Public-Safety,D,C,C
Public-Safety,C,B,B
Public-Safety,D,C,C
Public-Safety,B,A,A
Public-Safety,C,D,D
Public-Safety,D,B,B
Public-Safety,B,C,C
Public-Safety,D,C,C
Public-Safety,C,A,A
Public-Safety,C,D,D
Public-Safety,C,A,A
Public-Safety,C,C,C: 12m
Public-Safety,B,A,A
Public-Safety,D,D,D
Public-Safety,A,A,A
Public-Safety,B,B,B
Public-Safety,D,C,C
Public-Safety,B,D,D
Public-Safety,A,B,B
Public-Safety,D,B,B
Public-Safety,D,A,A
Public-Safety,D,C,C
Public-Safety,C,B,B
Public-Safety,B,B,B
Public-Safety,A,C,C
Public-Safety,A,A,A
Public-Safety,C,A,A: 15.8g
Public-Safety,D,B,B
Public-Safety,B,A,A
Public-Safety,C,C,C
Public-Safety,C,B,B
Public-Safety,D,C,C: 대통령령
Public-Safety,D,C,C
Public-Safety,D,D,D
Public-Safety,D,C,C
Public-Safety,D,D,D
Public-Safety,B,B,B
Public-Safety,D,C,C
Public-Safety,D,D,D
Public-Safety,B,A,A
Public-Safety,B,B,B
Public-Safety,B,D,D
Public-Safety,C,D,D
Public-Safety,C,C,C
Public-Safety,D,C,C
Public-Safety,A,A,A
Public-Safety,D,B,B
Public-Safety,C,D,D
Public-Safety,D,B,B
Criminal-Law,A,D,D
Criminal-Law,A,D,D
Criminal-Law,B,A,A
Criminal-Law,A,B,B
Criminal-Law,D,C,C
Criminal-Law,A,D,D
Criminal-Law,D,B,B
Criminal-Law,B,D,D
Criminal-Law,D,C,C
Criminal-Law,A,B,B
Criminal-Law,B,A,A
Criminal-Law,A,B,B
Criminal-Law,B,A,A
Criminal-Law,B,D,D
Criminal-Law,C,C,C
Criminal-Law,D,D,D
Criminal-Law,A,D,D
Criminal-Law,B,B,B
Criminal-Law,B,A,A
Criminal-Law,C,B,B
Criminal-Law,A,C,C
Criminal-Law,D,B,B
Criminal-Law,B,C,C
Criminal-Law,A,D,D
Criminal-Law,D,D,D
Criminal-Law,B,A,A
Criminal-Law,D,A,A
Criminal-Law,B,B,B
Criminal-Law,A,B,B
Criminal-Law,C,A,A
Criminal-Law,B,A,A
Criminal-Law,B,B,B
Criminal-Law,A,B,B
Criminal-Law,C,B,B
Criminal-Law,B,A,A
Criminal-Law,C,B,B
Criminal-Law,D,D,D
Criminal-Law,D,C,C
Criminal-Law,B,D,D
Criminal-Law,D,D,D
Criminal-Law,D,A,A
Criminal-Law,D,C,C
Criminal-Law,D,D,D
Criminal-Law,B,C,C
Criminal-Law,A,A,A
Criminal-Law,D,A,A
Criminal-Law,B,D,D
Criminal-Law,B,C,C
Criminal-Law,A,C,C
Criminal-Law,B,D,D
Criminal-Law,A,A,A
Criminal-Law,D,C,C
Criminal-Law,B,B,B
Criminal-Law,A,D,D
Criminal-Law,D,C,C
Criminal-Law,A,D,D
Criminal-Law,B,B,B
Criminal-Law,B,C,C
Criminal-Law,D,C,C
Criminal-Law,A,D,D
Criminal-Law,A,C,C
Criminal-Law,B,A,A
Criminal-Law,B,C,C
Criminal-Law,B,B,B
Criminal-Law,D,C,C
Criminal-Law,D,C,C
Criminal-Law,A,D,D
Criminal-Law,D,B,B
Criminal-Law,C,A,A
Criminal-Law,C,D,D
Criminal-Law,A,C,C
Criminal-Law,B,C,C
Criminal-Law,B,D,D
Criminal-Law,C,B,B
Criminal-Law,C,C,C
Criminal-Law,C,A,A
Criminal-Law,B,B,B
Criminal-Law,D,B,B
Criminal-Law,C,D,D
Criminal-Law,D,A,A
Criminal-Law,C,D,D
Criminal-Law,A,D,D
Criminal-Law,C,B,B
Criminal-Law,B,C,C
Criminal-Law,C,B,B
Criminal-Law,D,A,A
Criminal-Law,C,C,C
Criminal-Law,C,C,C
Criminal-Law,A,A,A
Criminal-Law,B,C,C
Criminal-Law,A,A,A
Criminal-Law,C,D,D
Criminal-Law,A,D,D
Criminal-Law,C,D,D
Criminal-Law,A,D,D
Criminal-Law,D,C,C
Criminal-Law,A,D,D
Criminal-Law,B,C,C
Criminal-Law,B,B,B
Criminal-Law,D,D,D
Information-Technology,D,D,D
Information-Technology,B,B,B
Information-Technology,D,B,B: Top Silk Screen
Information-Technology,A,A,A
Information-Technology,D,D,D
Information-Technology,D,,"공진 주파수는 다음 공식을 사용하여 계산할 수 있습니다:
\[ f = \frac{1}{2\pi\sqrt{LC}} \]
여기서:
- L = 400 μH = 400 x 10^-6 H
- C = 250 pF = 250 x 10^-12 F

\[ f = \frac{1}{2\pi\sqrt{400 \times 10^{-6} \times 250 \times 10^{-12}}} \]
\[ f = \frac{1}{2\pi\sqrt{100 \times 10^{-15}}} \]
\[ f = \frac{1}{2\pi\sqrt{100 \times 10^{-15}}} \]
\[ f = \frac{1}{2\pi \times 10^{-7.5}} \]
\[ f = \frac{1}{6.28318 \times 31.6227766 \times 10^{-8}} \]
\[ f \approx \frac{1}{2 \times 10^{-6}} \]
\[ f \approx 500 \times 10^3 \]
\[ f \approx 500 \text{ kHz}"
Information-Technology,D,D,D
Information-Technology,B,D,D
Information-Technology,B,B,B
Information-Technology,B,B,B
Information-Technology,D,B,B
Information-Technology,A,C,C
Information-Technology,C,C,C
Information-Technology,C,C,C
Information-Technology,D,C,C
Information-Technology,D,C,C: 25[㎃]
Information-Technology,D,A,A
Information-Technology,C,D,D
Information-Technology,D,D,D
Information-Technology,C,C,C
Information-Technology,C,C,C
Information-Technology,B,B,B
Information-Technology,C,A,A
Information-Technology,B,B,B
Information-Technology,B,A,A
Information-Technology,B,B,B: WR
Information-Technology,B,C,C
Information-Technology,D,D,D
Information-Technology,B,A,A
Information-Technology,D,C,C
Information-Technology,D,D,D
Information-Technology,B,D,D
Information-Technology,A,D,D
Information-Technology,B,C,C
Information-Technology,C,C,C
Information-Technology,B,A,A
Information-Technology,C,A,A
Information-Technology,D,D,D
Information-Technology,C,D,D
Information-Technology,C,A,A
Information-Technology,C,B,B: Assembler
Information-Technology,B,C,C
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,D,D,D
Information-Technology,D,B,B
Information-Technology,D,D,D
Information-Technology,C,C,C
Information-Technology,B,A,A
Information-Technology,B,D,D
Information-Technology,B,D,D
Information-Technology,C,B,B
Information-Technology,D,A,A
Information-Technology,D,A,A
Information-Technology,D,A,A
Information-Technology,A,D,D
Information-Technology,C,B,B
Information-Technology,C,A,A
Information-Technology,B,B,B
Information-Technology,B,A,A
Information-Technology,C,C,C
Information-Technology,C,A,A: 레핑웰(Leffingwell)
Information-Technology,B,A,A
Information-Technology,D,C,C
Information-Technology,D,D,D
Information-Technology,D,D,D
Information-Technology,D,A,A
Information-Technology,C,A,A
Information-Technology,D,D,D
Information-Technology,B,D,D
Information-Technology,D,D,D: 데이터베이스
Information-Technology,C,A,A
Information-Technology,D,D,D
Information-Technology,B,B,B
Information-Technology,B,A,A
Information-Technology,B,B,B
Information-Technology,D,D,D
Information-Technology,C,C,C
Information-Technology,B,D,D
Information-Technology,D,D,D
Information-Technology,B,D,D: 멀티플렉서
Information-Technology,C,C,C
Information-Technology,C,B,B: Problem Program
Information-Technology,C,C,C
Information-Technology,D,D,D
Information-Technology,D,B,B
Information-Technology,D,D,D
Information-Technology,C,B,B
Information-Technology,B,C,C
Information-Technology,B,A,A
Information-Technology,D,C,C
Information-Technology,B,B,B
Information-Technology,D,C,C
Information-Technology,B,B,B
Information-Technology,C,D,D
Information-Technology,D,D,D
Information-Technology,B,B,B
Information-Technology,A,B,B
Information-Technology,D,C,C
Information-Technology,D,C,C
Geomatics,C,A,A: 40m
Geomatics,C,D,D
Geomatics,B,B,B
Geomatics,B,D,D: 40mm
Geomatics,D,B,B: 범례
Geomatics,B,,"두 갱구의 좌표가 주어졌으므로, 먼저 두 갱구 사이의 수평 거리를 계산해야 합니다. 이는 피타고라스 정리를 사용하여 계산할 수 있습니다.

수평 거리 \(d\)는 다음과 같이 계산됩니다:
\[
d = \sqrt{(x_2 - x_1)^2 + (y_2 - y_1)^2}
\]
여기서 \(x_1, y_1\)은 A의 좌표이고, \(x_2, y_2\)는 B의 좌표입니다.

\[
d = \sqrt{(3564.50 - 4273.60)^2 + (1683.20 - 2736.20)^2}
\]
\[
d = \sqrt{(-709.10)^2 + (-1053.00)^2}
\]
\[
d = \sqrt{502837.21 + 1108809.00}
\]
\[
d = \sqrt{1611646.21}"
Geomatics,B,B,B
Geomatics,C,B,B
Geomatics,D,A,A
Geomatics,B,A,A
Geomatics,B,A,A
Geomatics,D,C,C
Geomatics,C,D,D
Geomatics,B,B,B
Geomatics,D,A,A
Geomatics,B,D,D
Geomatics,D,C,C
Geomatics,C,B,B
Geomatics,B,A,A
Geomatics,B,B,B
Geomatics,A,D,D
Geomatics,A,C,C
Geomatics,A,A,A
Geomatics,B,B,B
Geomatics,D,C,C
Geomatics,D,B,B
Geomatics,D,B,B
Geomatics,D,A,A
Geomatics,C,A,A
Geomatics,C,,"삼각형의 면적을 구하는 공식은 다음과 같습니다:
\[ \text{Area} = \frac{1}{2} \left| x_1(y_2-y_3) + x_2(y_3-y_1) + x_3(y_1-y_2) \right| \]

주어진 좌표 A(3, 4), B(6, 7), C(7, 1)를 대입하면:
\[ \text{Area} = \frac{1}{2} \left| 3(7-1) + 6(1-4) + 7(4-7) \right| \]
\[ = \frac{1}{2} \left| 3 \times 6 + 6 \times (-3) + 7 \times (-3) \right| \]
\[ = \frac{1}{2} \left| 18 - 18 - 21 \right| \]
\[ = \frac{1}{2} \left| -21 \right| \]
\[ = \frac{1}{2} \times 21 \]
\[ ="
Geomatics,B,C,C
Geomatics,A,C,C
Geomatics,D,D,D
Geomatics,C,A,A
Geomatics,C,B,B
Geomatics,B,D,D
Geomatics,C,B,B
Geomatics,A,D,D
Geomatics,D,B,B
Geomatics,B,B,B
Geomatics,D,C,C
Geomatics,D,A,A
Geomatics,B,A,A
Geomatics,D,B,B
Geomatics,B,B,B: 약10배
Geomatics,B,C,C
Geomatics,C,D,D
Geomatics,C,D,D: ±0.05m
Geomatics,C,C,C
Geomatics,B,D,D
Geomatics,B,B,B
Geomatics,B,B,B
Geomatics,A,C,C: 107.13″
Geomatics,D,B,B
Geomatics,D,A,A
Geomatics,B,D,D
Geomatics,D,D,D
Geomatics,C,D,D
Geomatics,C,C,C
Geomatics,D,D,D
Geomatics,A,C,C
Geomatics,A,D,D
Geomatics,D,B,B: 49.99m2
Geomatics,D,D,D
Geomatics,D,D,D
Geomatics,D,C,C
Geomatics,D,B,B
Geomatics,D,C,C
Geomatics,D,A,A
Geomatics,C,C,C
Geomatics,D,B,B
Geomatics,D,B,B
Geomatics,C,A,A
Geomatics,D,A,A
Geomatics,C,A,A
Geomatics,D,C,C
Geomatics,D,B,B
Geomatics,B,B,B
Geomatics,D,B,B
Geomatics,B,D,D
Geomatics,C,B,B
Geomatics,D,A,A
Geomatics,B,A,A
Geomatics,C,D,D
Geomatics,B,A,A
Geomatics,B,C,C
Geomatics,C,C,C
Geomatics,C,A,A
Geomatics,D,C,C
Geomatics,A,D,D
Geomatics,D,C,C
Geomatics,D,C,C: 15.3m
Geomatics,B,C,C: ±36㎜
Geomatics,C,A,A
Geomatics,B,B,B
Geomatics,C,B,B
Geomatics,B,B,B
Geomatics,B,B,B
Geomatics,C,B,B
Geomatics,C,C,C
Management,D,C,C: 12km
Management,B,B,B
Management,A,A,A
