category,answer,pred,response
Maritime-Engineering,C,A,A: 절연시험 및 절연내력시험 (A: Insulation test and dielectric strength test)
Maritime-Engineering,D,C,C: 9.1mg/L
Maritime-Engineering,C,D,D
Maritime-Engineering,A,D,D
Maritime-Engineering,C,C,C: 40㎜ 이상
Maritime-Engineering,B,C,C: 약 1.50배
Maritime-Engineering,B,D,D: 섬광 (Flashing light)
Maritime-Engineering,A,D,D
Maritime-Engineering,C,D,D
Maritime-Engineering,A,D,D
Maritime-Engineering,D,C,C: 76.2㎜
Materials-Engineering,C,A,A
Materials-Engineering,C,C,C
Materials-Engineering,B,A,A
Materials-Engineering,C,C,C
Materials-Engineering,A,C,C
Materials-Engineering,B,A,A
Materials-Engineering,B,C,C
Materials-Engineering,A,A,A
Materials-Engineering,C,C,C
Materials-Engineering,C,A,A
Materials-Engineering,D,A,A
Materials-Engineering,B,B,B
Materials-Engineering,B,C,C
Materials-Engineering,D,C,C
Materials-Engineering,D,C,C: 0.0038
Materials-Engineering,C,C,C: Acm 변태선
Materials-Engineering,A,C,C
Materials-Engineering,B,A,A
Materials-Engineering,B,A,A
Materials-Engineering,A,C,C
Materials-Engineering,B,B,B
Materials-Engineering,B,B,B
Materials-Engineering,D,C,C
Materials-Engineering,C,B,B
Materials-Engineering,D,A,A: 2163
Materials-Engineering,A,C,C
Materials-Engineering,B,C,C: 55
Materials-Engineering,D,A,A: 0.135mm 압축 (A: 0.135mm compression)
Materials-Engineering,B,C,C
Materials-Engineering,D,C,C
Materials-Engineering,D,C,C: 수침탐상법
Materials-Engineering,B,D,D
Materials-Engineering,A,A,A
Materials-Engineering,D,C,C
Materials-Engineering,B,C,C: 5.0mm
Materials-Engineering,C,C,C
Materials-Engineering,B,A,A
Materials-Engineering,C,B,B
Materials-Engineering,B,A,A
Materials-Engineering,D,D,D
Materials-Engineering,A,D,D
Materials-Engineering,B,D,D
Materials-Engineering,B,D,D
Materials-Engineering,D,A,A
Materials-Engineering,A,A,A
Materials-Engineering,A,D,D
Materials-Engineering,C,C,C
Materials-Engineering,B,C,C
Materials-Engineering,A,B,B: 7700
Materials-Engineering,B,D,D
Materials-Engineering,B,D,D
Materials-Engineering,D,C,C
Materials-Engineering,D,C,C
Materials-Engineering,D,B,B
Materials-Engineering,B,A,A
Materials-Engineering,D,D,D
Materials-Engineering,C,C,C
Materials-Engineering,B,C,C
Materials-Engineering,D,D,D
Materials-Engineering,B,B,B
Materials-Engineering,A,B,B
Materials-Engineering,B,C,C
Materials-Engineering,B,C,C
Materials-Engineering,B,A,A
Materials-Engineering,C,D,D: 코어 서포트(core support)
Materials-Engineering,C,A,A
Materials-Engineering,B,C,C
Materials-Engineering,C,A,A
Materials-Engineering,B,C,C
Materials-Engineering,B,D,D
Materials-Engineering,A,D,D
Materials-Engineering,D,D,D
Materials-Engineering,B,A,A
Materials-Engineering,A,C,C: 100
Materials-Engineering,C,C,C
Materials-Engineering,D,B,B
Materials-Engineering,B,C,C: 반복 응력 (C: Cyclic stress)
Materials-Engineering,B,C,C
Materials-Engineering,B,C,C
Materials-Engineering,A,B,B: 27.3
Materials-Engineering,B,D,D
Materials-Engineering,C,C,C
Materials-Engineering,A,B,B
Materials-Engineering,B,A,A
Materials-Engineering,A,A,A: 맞대기 시임(butt seam)용접법
Materials-Engineering,B,D,D
Materials-Engineering,C,D,D
Materials-Engineering,A,B,B
Materials-Engineering,B,A,A
Materials-Engineering,C,A,A
Materials-Engineering,D,C,C
Materials-Engineering,D,C,C
Materials-Engineering,C,D,D
Materials-Engineering,C,C,C
Materials-Engineering,C,C,C
Materials-Engineering,B,C,C
Materials-Engineering,C,A,A
Materials-Engineering,C,C,C
Materials-Engineering,D,B,B: 루트 균열 (Root crack)
Materials-Engineering,A,D,D
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,B,B,B: 충진효율 (B: Filling efficiency)
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,A,C,C: 흡입공기의 질량유량 (C: Mass air flow rate of intake air)
Railway-And-Automotive-Engineering,D,A,A: 895.5
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,B,A,A: 3.2
Railway-And-Automotive-Engineering,B,C,C: 직접 연소기간
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,A,A
Railway-And-Automotive-Engineering,B,C,C: 8.32
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,D,C,C: 50rpm감속
Railway-And-Automotive-Engineering,B,C,C: σ/2πε0
Railway-And-Automotive-Engineering,B,C,C: 72.4PS
Railway-And-Automotive-Engineering,C,C,C: 100 MPa
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,C,C: 연료 분사량
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,D,A,A: -53.3kJ
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,A,C,C: 42.7
Railway-And-Automotive-Engineering,C,B,B: 크랭크축
Railway-And-Automotive-Engineering,A,D,D: 누설 리액턴스 감소
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,A,C,C: 회생제동
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,D,A,A: 1084cc
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,A,C,C
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,A,C,C
Railway-And-Automotive-Engineering,A,C,C: 20
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C: 96.2
Railway-And-Automotive-Engineering,B,C,C: 116.2
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,B,C,C: 1057N
Railway-And-Automotive-Engineering,C,A,A
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,D,C,C: UCL = 5.77
Railway-And-Automotive-Engineering,D,D,D
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,A,B,B: 8.5
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,D,C,C: 52°
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,C,C,C: 61.3ton
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,A,C,C
Railway-And-Automotive-Engineering,A,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,D,C,C: 600 rpm
Railway-And-Automotive-Engineering,B,C,C
Biology,B,A,A
Biology,D,B,B
Biology,B,A,A
Biology,A,B,B
Biology,C,C,C
Biology,A,D,D
Biology,B,C,C
Biology,B,C,C
Biology,B,C,C: 복숭아명나방 (Peach fruit moth)
Biology,C,B,B
Biology,D,B,B
Biology,A,B,B
Biology,C,B,B
Biology,D,B,B
Biology,A,D,D
Biology,C,D,D
Biology,C,C,C: 250
Biology,A,C,C: Pathogenesis-related protein
Biology,D,A,A
Biology,A,B,B: 메꽃
Biology,C,C,C
Biology,D,C,C
Biology,D,C,C
Biology,D,C,C: 발생예찰
Biology,C,A,A
Biology,D,C,C
Biology,B,A,A
Biology,A,C,C
Biology,A,C,C
Biology,A,B,B
Biology,D,C,C
Biology,B,A,A
Biology,C,C,C
Biology,D,B,B
Biology,B,B,B
Biology,C,B,B
Biology,D,A,A
Biology,A,D,D
Biology,D,B,B
Biology,B,C,C
Biology,B,C,C
Biology,D,C,C
Biology,D,C,C
Biology,C,B,B
Biology,D,C,C: 9447.5
Biology,D,C,C
Biology,C,B,B
Biology,C,A,A
Biology,B,C,C: 연속배양
Biology,B,D,D
Biology,D,C,C: 황화 (Sulfuration)
Biology,A,B,B
Biology,C,B,B
Biology,C,C,C
Biology,A,C,C
Biology,B,A,A
Biology,A,B,B
Biology,C,A,A
Biology,A,C,C
Biology,A,A,A
Biology,D,C,C
Biology,C,A,A
Biology,B,A,A
Biology,D,A,A
Biology,B,B,B
Biology,A,D,D
Biology,D,A,A
Biology,D,B,"B: 인돌비액제,포클로르훼누론액제"
Biology,A,A,A
Biology,A,D,D
Biology,A,C,C
Biology,A,C,C
Biology,C,C,C
Biology,D,C,C
Biology,C,B,B
Biology,D,B,B
Biology,A,A,A
Biology,C,A,A
Biology,D,B,B
Biology,A,B,B
Biology,B,C,C: 가스크로마토그라피법 (C: Gas chromatography)
Biology,B,C,C
Biology,A,B,B
Biology,C,A,A
Biology,B,C,C
Biology,D,B,B
Biology,C,D,D
Biology,B,C,C
Biology,A,C,C
Biology,B,B,B
Biology,D,B,B
Biology,A,C,C
Biology,B,C,C
Biology,D,B,B
Biology,D,A,A
Biology,B,C,C
Biology,B,C,C
Biology,A,C,C
Biology,D,D,D
Biology,D,A,A
Public-Safety,C,A,A
Public-Safety,D,C,C
Public-Safety,B,C,C
Public-Safety,D,A,A: 10 m
Public-Safety,D,B,B
Public-Safety,B,C,C: 6월 효력정지
Public-Safety,D,C,C: 2.1
Public-Safety,A,C,C
Public-Safety,B,B,B
Public-Safety,B,C,C
Public-Safety,B,C,C: 1.0m
Public-Safety,B,C,C
Public-Safety,C,C,C: 227[g]
Public-Safety,D,B,B
Public-Safety,D,A,A
Public-Safety,C,D,D
Public-Safety,D,A,A
Public-Safety,D,C,C
Public-Safety,B,C,C: 10-3(g)
Public-Safety,B,C,C
Public-Safety,B,C,C: 120
Public-Safety,D,C,C
Public-Safety,B,C,C
Public-Safety,C,A,A
Public-Safety,A,C,C
Public-Safety,B,B,B
Public-Safety,C,C,C
Public-Safety,D,C,C: 2.0×104[V]
Public-Safety,C,A,A
Public-Safety,B,A,A: 화물의 중심 (A: Center of the cargo)
Public-Safety,B,C,C
Public-Safety,D,C,C
Public-Safety,C,C,C: 15.0mm
Public-Safety,C,A,A: 120%
Public-Safety,D,C,C
Public-Safety,B,D,D
Public-Safety,D,A,A
Public-Safety,D,C,C
Public-Safety,D,B,B
Public-Safety,B,B,B
Public-Safety,C,C,C
Public-Safety,D,B,B
Public-Safety,B,C,C
Public-Safety,B,C,C
Public-Safety,D,D,D
Public-Safety,C,B,B: 4.45t/m2
Public-Safety,D,A,A
Public-Safety,D,A,A
Public-Safety,D,C,C
Public-Safety,B,C,C
Public-Safety,B,D,D
Public-Safety,D,D,D
Public-Safety,C,A,A
Public-Safety,D,B,B: 15.5분
Public-Safety,B,C,C
Public-Safety,C,C,C
Public-Safety,D,C,C
Public-Safety,B,C,C
Public-Safety,D,B,B
Public-Safety,C,A,A
Public-Safety,C,A,A
Public-Safety,C,A,A
Public-Safety,C,A,A: 6m
Public-Safety,B,C,C
Public-Safety,D,C,C: 일단고정 타단 힌지
Public-Safety,A,B,B
Public-Safety,B,C,C
Public-Safety,D,C,C
Public-Safety,B,C,C
Public-Safety,A,C,C
Public-Safety,D,C,C
Public-Safety,D,C,C
Public-Safety,D,C,C
Public-Safety,C,C,C
Public-Safety,B,C,C
Public-Safety,A,C,C
Public-Safety,A,C,C
Public-Safety,C,B,B: 16.8g
Public-Safety,D,B,B
Public-Safety,B,A,A: 18.55kg
Public-Safety,C,C,C
Public-Safety,C,B,B
Public-Safety,D,C,C: 대통령령 (C: Presidential Decree)
Public-Safety,D,C,C
Public-Safety,D,A,A
Public-Safety,D,A,A
Public-Safety,D,C,C: 자기연소 (Self-ignition)
Public-Safety,B,A,A
Public-Safety,D,C,C
Public-Safety,D,C,C
Public-Safety,B,B,B: 제발발파법
Public-Safety,B,B,B
Public-Safety,B,D,D: OH
Public-Safety,C,C,C: 96mm
Public-Safety,C,C,C: 2280V
Public-Safety,D,C,C
Public-Safety,A,C,C
Public-Safety,D,C,C: 1.8
Public-Safety,C,C,C
Public-Safety,D,C,C
Criminal-Law,A,C,C
Criminal-Law,A,C,C
Criminal-Law,B,C,C
Criminal-Law,A,B,B
Criminal-Law,D,C,C
Criminal-Law,A,D,D
Criminal-Law,D,C,C
Criminal-Law,B,C,C
Criminal-Law,D,C,C
Criminal-Law,A,B,B
Criminal-Law,B,B,B
Criminal-Law,A,D,D
Criminal-Law,B,B,B
Criminal-Law,B,B,B
Criminal-Law,C,C,C
Criminal-Law,D,D,D
Criminal-Law,A,D,D
Criminal-Law,B,C,C
Criminal-Law,B,C,C
Criminal-Law,C,A,A
Criminal-Law,A,C,C
Criminal-Law,D,D,D
Criminal-Law,B,C,C
Criminal-Law,A,C,C
Criminal-Law,D,D,D
Criminal-Law,B,D,D
Criminal-Law,D,C,C
Criminal-Law,B,C,C
Criminal-Law,A,B,B
Criminal-Law,C,B,B
Criminal-Law,B,C,C
Criminal-Law,B,C,C
Criminal-Law,A,B,B
Criminal-Law,C,B,B
Criminal-Law,B,B,B
Criminal-Law,C,A,A
Criminal-Law,D,A,A
Criminal-Law,D,D,D
Criminal-Law,B,C,C: 피의자의 감정 유치 청구 (C: Request for emotional manipulation of the suspect)
Criminal-Law,D,B,B
Criminal-Law,D,C,C
Criminal-Law,D,D,D
Criminal-Law,D,A,A
Criminal-Law,B,C,C
Criminal-Law,A,C,C
Criminal-Law,D,B,B
Criminal-Law,B,C,C
Criminal-Law,B,C,C
Criminal-Law,A,C,C
Criminal-Law,B,C,C
Criminal-Law,A,B,B
Criminal-Law,D,D,D
Criminal-Law,B,D,D
Criminal-Law,A,D,D
Criminal-Law,D,A,A
Criminal-Law,A,B,B
Criminal-Law,B,B,B
Criminal-Law,B,C,C
Criminal-Law,D,C,C
Criminal-Law,A,B,B
Criminal-Law,A,A,A
Criminal-Law,B,C,C
Criminal-Law,B,B,B
Criminal-Law,B,A,A
Criminal-Law,D,C,C
Criminal-Law,D,C,C
Criminal-Law,A,C,C
Criminal-Law,D,A,A
Criminal-Law,C,C,C
Criminal-Law,C,B,B
Criminal-Law,A,A,A
Criminal-Law,B,C,C
Criminal-Law,B,D,D
Criminal-Law,C,B,B
Criminal-Law,C,C,C
Criminal-Law,C,C,C
Criminal-Law,B,B,B
Criminal-Law,D,C,C
Criminal-Law,C,C,C
Criminal-Law,D,B,B
Criminal-Law,C,C,C
Criminal-Law,A,C,C
Criminal-Law,C,C,C
Criminal-Law,B,C,C
Criminal-Law,C,C,C
Criminal-Law,D,B,B
Criminal-Law,C,B,B
Criminal-Law,C,C,C
Criminal-Law,A,B,B
Criminal-Law,B,A,A
Criminal-Law,A,A,A
Criminal-Law,C,C,C
Criminal-Law,A,B,B
Criminal-Law,C,C,C
Criminal-Law,A,B,B
Criminal-Law,D,C,C
Criminal-Law,A,C,C
Criminal-Law,B,C,C
Criminal-Law,B,C,C
Criminal-Law,D,A,A
Information-Technology,D,C,C
Information-Technology,B,A,A
Information-Technology,D,B,B
Information-Technology,A,C,C
Information-Technology,D,B,B
Information-Technology,D,C,C
Information-Technology,D,C,C
Information-Technology,B,C,C
Information-Technology,B,B,B
Information-Technology,B,C,C
Information-Technology,D,B,B
Information-Technology,A,B,B
Information-Technology,C,C,C
Information-Technology,C,C,C
Information-Technology,D,C,C: 8개
Information-Technology,D,B,B
Information-Technology,D,B,B
Information-Technology,C,C,C
Information-Technology,D,B,B: 16J
Information-Technology,C,C,C
Information-Technology,C,C,C
Information-Technology,B,C,C: 탐색 시간 (Seek time)
Information-Technology,C,B,B
Information-Technology,B,C,C
Information-Technology,B,C,C
Information-Technology,B,C,C
Information-Technology,B,C,C
Information-Technology,D,B,B: 드레인 전류가 0인 때의 드레인-소스간의 전압 (B: The voltage between the drain and source when the drain current is 0)
Information-Technology,B,C,C
Information-Technology,D,A,A
Information-Technology,D,B,B
Information-Technology,B,C,C: 수평형 분산처리시스템
Information-Technology,A,C,C
Information-Technology,B,B,B
Information-Technology,C,D,D
Information-Technology,B,B,B
Information-Technology,C,C,C: 약 24[μH]
Information-Technology,D,B,B
Information-Technology,C,C,C
Information-Technology,C,C,C
Information-Technology,C,C,C: Preprocessor
Information-Technology,B,C,C: 80W
Information-Technology,B,A,A: NAND
Information-Technology,C,C,C: D형 플립플롭
Information-Technology,D,B,B
Information-Technology,D,C,C
Information-Technology,D,A,A
Information-Technology,C,A,A
Information-Technology,B,A,A
Information-Technology,B,A,A: 플래그(flag)
Information-Technology,B,A,A
Information-Technology,C,B,B
Information-Technology,D,A,A
Information-Technology,D,A,A
Information-Technology,D,D,D
Information-Technology,A,C,C
Information-Technology,C,B,B
Information-Technology,C,A,A
Information-Technology,B,C,C: 1010010101100
Information-Technology,B,C,C: 1200개
Information-Technology,C,C,C: PPM
Information-Technology,C,C,C
Information-Technology,B,B,B
Information-Technology,D,C,C: 256
Information-Technology,D,B,B
Information-Technology,D,D,D
Information-Technology,D,C,C
Information-Technology,C,C,C
Information-Technology,D,C,C
Information-Technology,B,C,C: 8장
Information-Technology,D,B,B
Information-Technology,C,C,C
Information-Technology,D,A,A
Information-Technology,B,B,B
Information-Technology,B,A,A: seek time
Information-Technology,B,C,C
Information-Technology,D,C,C
Information-Technology,C,D,D
Information-Technology,B,B,B
Information-Technology,D,B,B
Information-Technology,B,D,D
Information-Technology,C,C,C
Information-Technology,C,B,B
Information-Technology,C,C,C
Information-Technology,D,A,A
Information-Technology,D,C,C
Information-Technology,D,B,B
Information-Technology,C,B,B
Information-Technology,B,C,C
Information-Technology,B,C,C
Information-Technology,D,C,C: 2×103[개]
Information-Technology,B,B,B: 9600
Information-Technology,D,C,C
Information-Technology,B,C,C
Information-Technology,C,C,C: 30[dB]
Information-Technology,D,C,C
Information-Technology,B,C,C
Information-Technology,A,B,B
Information-Technology,D,D,D
Information-Technology,D,D,D
Geomatics,C,C,C: 60m
Geomatics,C,C,C: 0.4m
Geomatics,B,B,B: 토지대장등본이나 임야대장등본
Geomatics,B,B,B: 20mm
Geomatics,D,D,D
Geomatics,B,A,A
Geomatics,B,C,C: 구심 오차
Geomatics,C,B,B: 1 : 4
Geomatics,D,C,C
Geomatics,B,B,B
Geomatics,B,A,A
Geomatics,D,C,C
Geomatics,C,C,C
Geomatics,B,C,C
Geomatics,D,A,A
Geomatics,B,C,C: ± 1.0235mm
Geomatics,D,D,D
Geomatics,C,A,A
Geomatics,B,C,C
Geomatics,B,C,"C: 1/17,000"
Geomatics,A,C,C: 118m
Geomatics,A,A,A
Geomatics,A,D,D
Geomatics,B,C,C
Geomatics,D,C,C
Geomatics,D,C,C
Geomatics,D,C,C
Geomatics,D,B,B
Geomatics,C,A,A
Geomatics,C,A,A
Geomatics,B,C,C
Geomatics,A,C,C: 5년
Geomatics,D,D,D
Geomatics,C,C,C: 1.000001773
Geomatics,C,A,A
Geomatics,B,D,D
Geomatics,C,A,"A: 동경 129° , 북위38°"
Geomatics,A,C,C
Geomatics,D,B,B
Geomatics,B,B,B
Geomatics,D,C,C
Geomatics,D,C,C: 28928.9m2
Geomatics,B,C,C
Geomatics,D,C,C
Geomatics,B,C,C: 약15배
Geomatics,B,C,C: 67 %
Geomatics,C,C,C
Geomatics,C,C,C: ±0.03m
Geomatics,C,C,C
Geomatics,B,C,C
Geomatics,B,D,D
Geomatics,B,A,A
Geomatics,A,C,C
Geomatics,D,C,C
Geomatics,D,A,A
Geomatics,B,C,C
Geomatics,D,C,C
Geomatics,C,A,A
Geomatics,C,C,C
Geomatics,D,C,C: 15″
Geomatics,A,C,C
Geomatics,A,D,D
Geomatics,D,B,B: 49.99m2
Geomatics,D,B,B
Geomatics,D,D,D
Geomatics,D,B,B
Geomatics,D,C,C
Geomatics,D,C,C
Geomatics,D,B,B
Geomatics,C,B,B
Geomatics,D,C,C
Geomatics,D,B,B
Geomatics,C,D,D
Geomatics,D,C,C
Geomatics,C,B,B: 250.74m
Geomatics,D,B,B
Geomatics,D,C,C: 65m
Geomatics,B,B,B
Geomatics,D,C,C: 1.0cm
Geomatics,B,D,D
Geomatics,C,C,C: 1/10000
Geomatics,D,B,B
Geomatics,B,C,"C: (1233.966m, 433.766m)"
Geomatics,C,A,A: 9.6㎜
Geomatics,B,C,C
Geomatics,B,C,C: 30％
Geomatics,C,C,C: 60°
Geomatics,C,B,B: 3° 24‘ 52“
Geomatics,D,C,C
Geomatics,A,B,B
Geomatics,D,C,C
Geomatics,D,B,B
Geomatics,B,C,C: ±36㎜
Geomatics,C,D,D
Geomatics,B,C,C: 8.5 cm
Geomatics,C,C,C: 10m
Geomatics,B,C,C
Geomatics,B,B,B
Geomatics,C,A,A
Geomatics,C,A,A
Management,D,C,C: 12km
Management,B,A,A
Management,A,C,C
Management,A,B,B
Management,C,D,D
Management,A,C,C
Management,B,C,C: 성장기
Management,D,C,C
Management,B,C,C: 6km
Management,B,C,C
Management,B,A,A: 저(低)서비스 - 저(低)코스트 - 중(中)가격 (A: Low service - Low cost - Medium price)
Management,A,B,B
Management,A,B,B
Management,A,B,B: 중간저지성의 원칙 (B: Principle of Intermediate Obstruction)
Management,B,D,D
Management,D,B,B
Management,D,D,D
Management,A,A,A
Management,A,B,B
Management,D,B,B
Management,B,C,C
Management,C,B,B
Management,C,C,C
Management,A,A,A
Management,A,D,D
Management,A,B,B
Management,C,D,D
Management,B,A,A: 경영혁신 (A: Management innovation)
Management,A,A,A
Management,C,B,B
Management,C,C,C
Management,D,C,C: 14개의 거래
Management,B,D,D
Management,D,B,B
Management,A,B,B
Management,C,A,A: 마크다운(Markdown)
Management,D,C,C: 유통업체 브랜드(Private Brand) 상품
Management,D,B,B
Management,D,C,C
Management,A,B,B
Management,A,B,B
Management,D,C,C
Management,A,B,B: 16.6
Management,B,B,B
Management,C,C,C
Management,D,C,C
Management,A,A,A
Management,B,C,C
Management,C,A,A
Management,C,A,A
Management,A,C,C
Management,A,C,C: 277시간
Management,B,B,B
Management,C,A,A
Management,A,B,B
Management,A,B,B
Management,A,C,C
Management,B,C,C
Management,C,A,A: 온누리상품권은 중소벤처기업부 장관이 발행한다.
Management,A,C,C
Management,A,B,B
Management,C,A,A
Management,A,B,B
Management,D,B,B
Management,C,C,C: 소매차륜이론(Wheel of Retailing)
Management,D,B,B
Management,C,B,B
Management,D,C,C
Management,D,C,C
Management,B,B,B
Management,B,A,A
Management,D,C,C
Management,B,B,B: 기술적 조사(descriptive research)
Management,B,B,B
Management,D,D,D: 인적자원관리 (D: Human resource management)
Management,C,A,A: 매출의 과대계상 (A: Overstatement of sales)
Management,B,C,C: ±2.0σ
Management,D,C,C
Management,B,A,A
Management,B,B,B
Management,A,C,C
Management,D,C,C
Management,A,A,A
Management,A,B,B
