category,answer,pred,response
environmental_science,C,C,C
environmental_science,D,D,D
environmental_science,B,B,B
environmental_science,C,C,C
environmental_science,C,D,D
chemical_engineering,C,A,A
chemical_engineering,C,C,C
chemical_engineering,B,B,B
chemical_engineering,A,A,A
chemical_engineering,A,A,A
chemical_engineering,B,B,B
chemical_engineering,A,A,A
chemical_engineering,A,A,A
maritime_engineering,C,C,C
maritime_engineering,D,D,D
maritime_engineering,D,D,D
maritime_engineering,A,A,A
maritime_engineering,D,D,D
maritime_engineering,A,A,A
maritime_engineering,D,D,D
maritime_engineering,A,A,A
chemistry,D,D,D
chemistry,A,A,A
chemistry,C,C,C
chemistry,C,C,C
chemistry,B,B,B
chemistry,A,A,A
chemistry,B,B,B
chemistry,A,A,A
chemical_engineering,D,D,D
chemical_engineering,B,B,B
chemical_engineering,D,D,D
chemical_engineering,B,B,B
chemical_engineering,D,D,D
chemical_engineering,D,D,D
chemical_engineering,A,A,A
chemical_engineering,A,A,A
environmental_science,C,C,C
environmental_science,B,B,B
environmental_science,D,D,D
environmental_science,C,D,D
environmental_science,C,C,C
environmental_science,D,D,D
environmental_science,B,C,C
environmental_science,B,B,B
law,C,C,C
law,A,A,A
law,D,C,C
law,D,D,D
law,C,D,D
law,A,A,A
law,A,D,D
law,C,D,D
marketing,D,D,D
marketing,D,B,B
marketing,B,B,B
marketing,A,A,A
marketing,C,C,C
marketing,D,D,D
marketing,B,D,D
marketing,C,A,A
chemistry,C,C,C
chemistry,D,D,D
chemistry,D,D,D
chemistry,A,A,A
chemistry,B,D,D
chemistry,B,B,B
chemistry,C,C,C
chemistry,A,A,A
environmental_science,C,C,C
environmental_science,C,C,C
environmental_science,C,C,C
environmental_science,C,C,C
environmental_science,C,C,C
environmental_science,B,B,B
environmental_science,B,B,B
environmental_science,C,C,C
maritime_engineering,D,D,D
maritime_engineering,B,B,B
maritime_engineering,D,D,D
maritime_engineering,A,A,A
maritime_engineering,C,C,C
maritime_engineering,C,C,C
maritime_engineering,A,A,A
maritime_engineering,B,B,B
chemical_engineering,C,C,C
chemical_engineering,A,A,A
chemical_engineering,D,D,D
chemical_engineering,D,D,D
chemical_engineering,D,D,D
chemical_engineering,B,B,B
chemical_engineering,B,B,B
chemical_engineering,D,A,A
criminal_law,B,D,D
criminal_law,C,C,C
criminal_law,D,D,D
criminal_law,A,D,D
criminal_law,B,B,B
criminal_law,B,B,B
criminal_law,C,D,D
criminal_law,A,D,D
marketing,C,B,B
marketing,C,C,C
marketing,A,B,B
marketing,C,B,B
marketing,D,B,B
marketing,C,C,C
marketing,C,C,C
marketing,B,B,B
chemistry,A,A,A
chemistry,A,A,A
chemistry,D,D,D
chemistry,D,D,D
chemistry,B,B,B
chemistry,A,C,C
chemistry,B,B,B
chemistry,D,D,D
political_science_and_sociology,B,B,B
political_science_and_sociology,C,C,C
political_science_and_sociology,C,C,C
political_science_and_sociology,B,B,B
patent,D,D,D
patent,B,B,B
patent,C,A,A
patent,C,C,C
environmental_science,A,A,A
environmental_science,D,D,D
environmental_science,D,D,D
environmental_science,C,C,C
environmental_science,C,C,C
environmental_science,C,C,C
environmental_science,D,D,D
environmental_science,D,D,D
chemical_engineering,D,D,D
chemical_engineering,B,C,C
chemical_engineering,D,B,B
chemical_engineering,B,A,A
chemical_engineering,A,A,A
chemical_engineering,B,B,B
chemical_engineering,D,A,A
chemical_engineering,A,A,A
law,B,B,B
law,B,B,B
law,C,A,A
law,B,D,D
law,B,B,B
law,A,A,A
law,A,A,A
law,C,C,C
chemistry,D,D,D
chemistry,C,D,D
chemistry,C,C,C
chemistry,C,C,C
chemistry,B,B,B
chemistry,B,B,B
chemistry,B,B,B
chemistry,A,A,A
maritime_engineering,D,D,D
maritime_engineering,A,A,A
maritime_engineering,D,D,D
maritime_engineering,D,D,D
maritime_engineering,A,D,D
maritime_engineering,A,A,A
maritime_engineering,B,B,B
maritime_engineering,D,D,D
marketing,A,D,D
marketing,D,D,D
marketing,A,A,A
marketing,D,D,D
marketing,A,A,A
marketing,A,A,A
marketing,B,B,B
marketing,A,B,B
chemical_engineering,C,C,C
chemical_engineering,C,C,C
chemical_engineering,A,A,A
chemical_engineering,B,B,B
chemical_engineering,D,D,D
chemical_engineering,B,B,B
chemical_engineering,B,B,B
chemical_engineering,A,A,A
chemistry,A,A,A
chemistry,A,A,A
chemistry,A,A,A
chemistry,D,D,D
chemistry,A,A,A
chemistry,A,A,A
chemistry,A,A,A
chemistry,B,B,B
law,B,B,B
law,A,A,A
law,C,C,C
law,B,A,A
law,D,D,D
law,B,B,B
law,C,C,C
law,A,A,A
environmental_science,D,D,D
environmental_science,D,D,D
environmental_science,D,C,C
environmental_science,C,C,C
environmental_science,D,D,D
environmental_science,D,D,D
environmental_science,C,C,C
environmental_science,D,D,D
chemistry,C,C,C
chemistry,A,A,A
chemistry,B,B,B
chemistry,D,D,D
chemistry,A,A,A
chemistry,A,A,A
chemistry,B,B,B
chemistry,D,D,D
marketing,B,B,B
marketing,D,D,D
marketing,C,C,C
marketing,C,C,C
marketing,D,D,D
marketing,D,D,D
marketing,D,D,D
marketing,B,D,D
patent,D,D,D
patent,C,C,C
patent,C,C,C
patent,B,B,B
patent,C,C,C
patent,C,C,C
patent,B,B,B
patent,B,B,B
chemical_engineering,B,B,B
chemical_engineering,D,D,D
chemical_engineering,B,B,B
chemical_engineering,D,D,D
chemical_engineering,C,C,C
chemical_engineering,B,D,D
chemical_engineering,D,D,D
chemical_engineering,D,D,D
marketing,D,D,D
marketing,B,B,B
marketing,A,A,A
marketing,A,A,A
marketing,D,D,D
marketing,C,A,A
marketing,A,A,A
marketing,D,D,D
law,A,A,A
law,C,C,C
law,C,C,C
law,B,B,B
law,C,C,C
law,D,D,D
law,D,D,D
law,A,A,A
environmental_science,D,D,D
environmental_science,B,B,B
environmental_science,D,D,D
environmental_science,C,A,A
environmental_science,C,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,A,A,A
criminal_law,D,D,D
criminal_law,B,B,B
criminal_law,A,A,A
criminal_law,D,D,D
criminal_law,B,B,B
criminal_law,D,D,D
criminal_law,B,A,A
criminal_law,A,B,B
chemical_engineering,B,B,B
chemical_engineering,C,B,B
chemical_engineering,C,C,C
chemical_engineering,D,D,D
chemical_engineering,B,B,B
chemical_engineering,B,B,B
chemical_engineering,D,D,D
chemical_engineering,A,A,A
chemistry,A,A,A
chemistry,A,A,A
chemistry,B,B,B
chemistry,C,C,C
chemistry,C,C,C
chemistry,C,C,C
chemistry,D,C,C
chemistry,D,D,D
marketing,A,A,A
marketing,A,A,A
marketing,B,B,B
marketing,C,C,C
marketing,D,D,D
marketing,C,C,C
marketing,A,A,A
marketing,B,B,B
criminal_law,C,C,C
criminal_law,B,B,B
criminal_law,B,B,B
criminal_law,A,A,A
criminal_law,C,C,C
criminal_law,B,B,B
criminal_law,C,C,C
criminal_law,D,A,A
chemistry,A,A,A
chemistry,A,A,A
chemistry,D,D,D
chemistry,A,A,A
chemistry,B,B,B
chemistry,B,B,B
chemistry,A,A,A
chemistry,C,C,C
marketing,D,D,D
marketing,C,C,C
marketing,D,D,D
marketing,D,D,D
marketing,B,C,C
marketing,C,C,C
mechanical_engineering,B,B,B
mechanical_engineering,C,C,C
chemical_engineering,B,B,B
chemical_engineering,A,A,A
chemical_engineering,B,B,B
chemical_engineering,C,C,C
chemical_engineering,B,B,B
chemical_engineering,D,D,D
chemical_engineering,A,A,A
chemical_engineering,D,D,D
law,D,D,D
law,B,B,B
law,A,A,A
law,B,B,B
law,B,C,C
law,C,B,B
law,A,A,A
law,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,C,C,C
refrigerating_machinery,D,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,A,A,A
refrigerating_machinery,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,C,C,C
chemistry,C,C,C
chemistry,C,C,C
chemistry,A,A,A
chemistry,C,C,C
chemistry,C,C,C
chemistry,D,D,D
chemistry,B,B,B
chemistry,D,D,D
chemical_engineering,A,A,A
chemical_engineering,D,D,D
chemical_engineering,B,B,B
chemical_engineering,B,B,B
chemical_engineering,A,A,A
chemical_engineering,A,A,A
chemical_engineering,A,D,D
chemical_engineering,D,D,D
maritime_engineering,B,B,B
maritime_engineering,C,C,C
maritime_engineering,B,B,B
maritime_engineering,B,B,B
maritime_engineering,B,B,B
maritime_engineering,B,B,B
maritime_engineering,A,A,A
maritime_engineering,A,A,A
patent,D,D,D
patent,B,B,B
patent,C,C,C
patent,B,D,D
patent,B,B,B
patent,C,C,C
patent,B,B,B
patent,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,C,C,C
mechanical_engineering,A,C,C
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,A,A,A
criminal_law,D,C,C
criminal_law,B,B,B
criminal_law,D,D,D
criminal_law,D,D,D
criminal_law,D,D,D
criminal_law,D,A,A
criminal_law,B,B,B
criminal_law,A,A,A
chemistry,B,B,B
chemistry,A,A,A
chemistry,B,B,B
chemistry,A,A,A
chemistry,D,D,D
chemistry,A,A,A
chemistry,B,B,B
chemistry,C,C,C
chemical_engineering,D,D,D
chemical_engineering,C,C,C
chemical_engineering,D,D,D
chemical_engineering,A,A,A
chemical_engineering,A,A,A
chemical_engineering,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
refrigerating_machinery,C,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,B,B,B
refrigerating_machinery,A,A,A
refrigerating_machinery,C,C,C
refrigerating_machinery,A,B,B
maritime_engineering,A,A,A
maritime_engineering,C,C,C
maritime_engineering,B,B,B
maritime_engineering,C,C,C
maritime_engineering,A,A,A
maritime_engineering,B,B,B
maritime_engineering,D,D,D
maritime_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,A,A,A
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,D,C,C
mechanical_engineering,C,C,C
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
patent,B,B,B
patent,B,B,B
patent,C,C,C
patent,B,B,B
patent,C,C,C
patent,A,B,B
patent,A,D,D
patent,A,A,A
maritime_engineering,D,D,D
maritime_engineering,C,C,C
maritime_engineering,A,A,A
maritime_engineering,B,B,B
maritime_engineering,B,B,B
maritime_engineering,A,C,C
maritime_engineering,C,C,C
maritime_engineering,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,A,A,A
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,C,C
law,B,B,B
law,C,C,C
law,C,D,D
law,A,A,A
law,D,B,B
law,C,C,C
law,B,B,B
law,B,B,B
patent,C,C,C
patent,A,A,A
patent,A,A,A
patent,A,A,A
patent,A,A,A
patent,A,A,A
patent,A,A,A
patent,A,A,A
maritime_engineering,A,A,A
maritime_engineering,A,A,A
maritime_engineering,A,A,A
maritime_engineering,D,D,D
maritime_engineering,B,B,B
maritime_engineering,A,A,A
maritime_engineering,B,B,B
maritime_engineering,D,D,D
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,D,D,D
refrigerating_machinery,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,C,B,B
mechanical_engineering,C,C,C
mechanical_engineering,A,C,C
mechanical_engineering,A,A,A
mechanical_engineering,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
maritime_engineering,A,A,A
maritime_engineering,B,B,B
maritime_engineering,A,B,B
maritime_engineering,B,C,C
maritime_engineering,B,B,B
maritime_engineering,D,D,D
maritime_engineering,D,D,D
maritime_engineering,D,D,D
law,B,B,B
law,D,D,D
law,A,A,A
law,A,A,A
law,B,B,B
law,C,A,A
law,B,B,B
agricultural_sciences,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,A,A,A
refrigerating_machinery,D,D,D
refrigerating_machinery,A,A,A
refrigerating_machinery,A,A,A
refrigerating_machinery,D,D,D
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
criminal_law,D,C,C
criminal_law,B,C,C
criminal_law,B,B,B
criminal_law,A,A,A
criminal_law,B,B,B
criminal_law,A,A,A
criminal_law,D,B,B
criminal_law,B,B,B
maritime_engineering,B,B,B
maritime_engineering,B,B,B
maritime_engineering,B,B,B
maritime_engineering,A,A,A
maritime_engineering,D,D,D
maritime_engineering,A,A,A
maritime_engineering,A,D,D
maritime_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,B,A,A
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,A,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
patent,A,A,A
patent,A,A,A
patent,A,A,A
patent,B,B,B
patent,B,B,B
patent,D,D,D
patent,C,C,C
patent,C,C,C
agricultural_sciences,A,A,A
agricultural_sciences,C,C,C
agricultural_sciences,C,C,C
agricultural_sciences,D,D,D
agricultural_sciences,B,B,B
agricultural_sciences,B,B,B
agricultural_sciences,A,A,A
agricultural_sciences,B,B,B
criminal_law,A,A,A
criminal_law,D,D,D
criminal_law,A,A,A
criminal_law,B,B,B
criminal_law,B,B,B
criminal_law,D,C,C
criminal_law,A,A,A
criminal_law,A,A,A
refrigerating_machinery,D,A,A
refrigerating_machinery,A,A,A
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
maritime_engineering,A,A,A
maritime_engineering,C,A,A
maritime_engineering,D,D,D
maritime_engineering,C,C,C
maritime_engineering,A,A,A
maritime_engineering,C,C,C
maritime_engineering,B,B,B
maritime_engineering,B,B,B
agricultural_sciences,C,C,C
agricultural_sciences,D,D,D
agricultural_sciences,A,A,A
agricultural_sciences,D,D,D
agricultural_sciences,C,A,A
agricultural_sciences,B,B,B
agricultural_sciences,D,D,D
agricultural_sciences,C,C,C
telecommunications_and_wireless_technology,D,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
mechanical_engineering,B,A,A
mechanical_engineering,C,C,C
mechanical_engineering,B,D,D
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,B,D,D
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,B,A,A
refrigerating_machinery,C,C,C
refrigerating_machinery,A,A,A
refrigerating_machinery,C,C,C
refrigerating_machinery,D,D,D
maritime_engineering,A,A,A
maritime_engineering,C,C,C
maritime_engineering,A,A,A
maritime_engineering,D,D,D
materials_engineering,C,C,C
materials_engineering,C,C,C
materials_engineering,B,B,B
materials_engineering,C,C,C
agricultural_sciences,C,C,C
agricultural_sciences,D,D,D
agricultural_sciences,B,D,D
agricultural_sciences,C,C,C
agricultural_sciences,D,C,C
agricultural_sciences,D,C,C
agricultural_sciences,D,D,D
agricultural_sciences,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
chemistry,A,A,A
chemistry,D,D,D
chemistry,C,C,C
chemistry,C,C,C
chemistry,C,C,C
chemistry,C,D,D
chemistry,D,D,D
chemistry,B,B,B
refrigerating_machinery,A,A,A
refrigerating_machinery,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,D,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,D,D,D
refrigerating_machinery,D,D,D
refrigerating_machinery,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,B,B
materials_engineering,A,A,A
materials_engineering,B,A,A
materials_engineering,B,B,B
materials_engineering,A,B,B
materials_engineering,C,C,C
materials_engineering,C,C,C
materials_engineering,D,D,D
materials_engineering,B,B,B
agricultural_sciences,D,D,D
agricultural_sciences,B,D,D
agricultural_sciences,D,D,D
agricultural_sciences,A,C,C
agricultural_sciences,C,D,D
agricultural_sciences,C,C,C
agricultural_sciences,B,A,A
agricultural_sciences,A,A,A
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,C,C,C
mechanical_engineering,C,A,A
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,C,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,B,C,C
refrigerating_machinery,C,C,C
refrigerating_machinery,C,C,C
refrigerating_machinery,D,D,D
refrigerating_machinery,A,D,D
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,D,D,D
materials_engineering,C,C,C
materials_engineering,A,A,A
materials_engineering,B,B,B
materials_engineering,B,A,A
materials_engineering,A,A,A
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,C,C
agricultural_sciences,B,B,B
agricultural_sciences,B,B,B
agricultural_sciences,C,C,C
agricultural_sciences,D,D,D
agricultural_sciences,A,A,A
agricultural_sciences,D,D,D
agricultural_sciences,B,B,B
agricultural_sciences,B,B,B
nondestructive_testing,C,B,B
nondestructive_testing,D,A,A
nondestructive_testing,B,B,B
nondestructive_testing,B,B,B
nondestructive_testing,D,C,C
nondestructive_testing,B,B,B
nondestructive_testing,B,B,B
nondestructive_testing,A,C,C
refrigerating_machinery,D,D,D
refrigerating_machinery,C,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,A,A,A
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
materials_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,C,C,C
materials_engineering,D,D,D
materials_engineering,A,A,A
materials_engineering,B,B,B
materials_engineering,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,A,A,A
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,C,C
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
agricultural_sciences,A,A,A
agricultural_sciences,C,A,A
agricultural_sciences,B,B,B
agricultural_sciences,C,C,C
agricultural_sciences,B,A,A
agricultural_sciences,D,D,D
agricultural_sciences,C,B,B
agricultural_sciences,D,D,D
refrigerating_machinery,C,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,B,D,D
refrigerating_machinery,C,C,C
refrigerating_machinery,D,D,D
refrigerating_machinery,C,C,C
nondestructive_testing,B,B,B
nondestructive_testing,B,B,B
nondestructive_testing,B,D,D
nondestructive_testing,B,B,B
nondestructive_testing,B,B,B
nondestructive_testing,D,D,D
nondestructive_testing,D,D,D
nondestructive_testing,D,D,D
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,D,D,D
materials_engineering,B,B,B
materials_engineering,A,A,A
materials_engineering,D,D,D
materials_engineering,B,A,A
materials_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,A,A,A
fashion,C,D,D
fashion,B,B,B
fashion,A,B,B
fashion,C,D,D
fashion,D,D,D
fashion,C,C,C
criminal_law,C,C,C
criminal_law,A,A,A
criminal_law,B,B,B
criminal_law,B,B,B
criminal_law,C,C,C
criminal_law,C,C,C
criminal_law,C,A,A
criminal_law,B,B,B
telecommunications_and_wireless_technology,A,C,C
telecommunications_and_wireless_technology,D,A,A
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
agricultural_sciences,B,B,B
agricultural_sciences,D,D,D
agricultural_sciences,B,B,B
agricultural_sciences,A,A,A
agricultural_sciences,D,A,A
agricultural_sciences,A,A,A
agricultural_sciences,D,C,C
agricultural_sciences,A,A,A
refrigerating_machinery,D,D,D
education,A,A,A
education,D,D,D
education,B,B,B
education,A,A,A
education,C,C,C
education,C,C,C
education,D,D,D
materials_engineering,B,B,B
materials_engineering,C,C,C
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,A,A,A
materials_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,D,D,D
patent,C,C,C
patent,C,C,C
patent,D,D,D
patent,A,A,A
patent,A,A,A
patent,A,A,A
patent,A,A,A
electrical_engineering,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,D,D
nondestructive_testing,A,A,A
nondestructive_testing,B,B,B
nondestructive_testing,D,D,D
nondestructive_testing,D,D,D
nondestructive_testing,B,B,B
nondestructive_testing,C,C,C
nondestructive_testing,C,B,B
nondestructive_testing,A,A,A
fashion,A,C,C
fashion,B,B,B
fashion,B,B,B
