category,answer,pred,response
General Knowledge,B,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 다문화가족지원포털(다누리)의 역할로 맞는 것은?  ### 참고:nan\\n보기 (Options):\\nA: 한국생활에 필요한 민원상담과 생활관련 정보를 상담한다., B: 한국생활 적응에 꼭 필요한 기본정보와 다문화 관련 최신정보를 제공한다., C: 화재 진압 및 응급환자의 이송 서비스를 제공한다., D: 범죄를 신고할 수 있다., E: 한국 전통 의상을 지원 받을 수 있다.\\n정답 (Answer): }]"
General Knowledge,D,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 국·공립 유치원의 장점은?  ### 참고:nan\\n보기 (Options):\\nA: 만 3세부터 이용이 가능하다., B: 민간(사립)에 비해 보육료가 저렴하다., C: 국·공립유치원에 보내려면 오래 기다려야 한다., D: 모든 연령대가 이용할 수 있다., E: 30세 이하의 선생님으로만 구성되어 있다.\\n정답 (Answer): }]"
General Knowledge,A,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 명절때고향에가는길이막혀시간이오래걸리는것을비유한것은? ### 참고:nan\\n보기 (Options):\\nA: 귀성전쟁, B: 귀경전쟁, C: 기러기아빠, D: 강강수월래, E: 귀농전쟁\\n정답 (Answer): }]"
General Knowledge,B,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 한국에서 가장 오래된 외래종교는? ### 참고:nan\\n보기 (Options):\\nA: 유교, B: 불교, C: 개신교, D: 천주교, E: 이슬람\\n정답 (Answer): }]"
General Knowledge,E,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 우리나라에서 만들어진 종교로 인·내·천 사상을 근본이념으로 한 종교는?  ### 참고:nan\\n보기 (Options):\\nA: 유교, B: 불교, C: 개신교, D: 천주교, E: 천도교\\n정답 (Answer): }]"
General Knowledge,A,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 거래횟수, 거래 금액에 상관 없이 자유롭게 거래할 수 있는 금융상품은?  ### 참고:nan\\n보기 (Options):\\nA: 보통예금, B: 보험, C: 정기적금, D: 정기예금, E: 상해 보험\\n정답 (Answer): }]"
General Knowledge,B,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 다음의 단어들과 관련이 있는 계절은?  ### 참고:수박, 삼계탕\\n보기 (Options):\\nA: 봄, B: 여름, C: 가을, D: 겨울, E: 다음 중 없음\\n정답 (Answer): }]"
General Knowledge,D,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 서울과 인접해 있는 도시는?  ### 참고:nan\\n보기 (Options):\\nA: 광주, B: 부산, C: 대전, D: 인천, E: 제주시\\n정답 (Answer): }]"
General Knowledge,B,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 가정과 소년(미성년)에 관한 사건을 담당하는 법원은?  ### 참고:nan\\n보기 (Options):\\nA: 행정법원, B: 가정법원, C: 헌법재판소, D: 행정부, E: 경찰서\\n정답 (Answer): }]"
General Knowledge,B,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 빈칸 안에 들어갈 알맞은 단어를 고르시오. ### 참고:예전에는 이사를 가족, 친지들이 와서 도와주었으나 요즘은 [BLANK] (을)를 선호한다.\\n보기 (Options):\\nA: 직접이사, B: 포장이사, C: 손 없는 날, D: 손 있는 날, E: 다음 중 없음\\n정답 (Answer): }] \
        Human: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 빈칸 안에 들어갈 알맞은 단어를 고르시오. ### 참고:예전에는 이사를 가족, 친지들이 와서 도와주었으나 요즘은 [BLANK] (을)를 선호한다.\\n보기 (Options):\\nA: 직접이사, B: 포장이사, C: 손 없는 날, D: 손 있는 날, E: 다음 중 없음\\n정답 (Answer): }] \
        System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히"
General Knowledge,B,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 태어나 처음으로 맞이하는 생일은?  ### 참고:nan\\n보기 (Options):\\nA: 생일, B: 돌, C: 회갑, D: 제사, E: 첫 생일\\n정답 (Answer): }]"
General Knowledge,C,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 제사에 대한 설명으로 맞지 않는 것은?  ### 참고:nan\\n보기 (Options):\\nA: 부모, 조부모(할머니, 할아버지) 등이 돌아가신 날이나 명절에 추모하는 것 이다, B: 가족들이 모여 함께 음식을 먹으며 조상의 덕을 이야기한다., C: 죽은 사람에게 예를 갖추어 떠나보내는 것이다., D: 제삿날 음식을 차리는 것을 제사상이라고 한다., E: 제사 상에는 꼭 치킨을 올려야 한다.\\n정답 (Answer): }]"
General Knowledge,A,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 돌잔치에서 아이가 잡는 물건에 따라 아이의 미래를 점치는 것은?  ### 참고:nan\\n보기 (Options):\\nA: 돌잡이, B: 제사상, C: 축의금, D: 굿, E: 생일잡이\\n정답 (Answer): }]"
General Knowledge,A,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 다음 자료는 (가)에 대한 인터넷 검색 내용의 일부이다. (가)에 대한 설명으로 옳은 것은?  ### 참고: •마라도 남서쪽 약 149km에 위치한다. •해수면 약 4.6m 아래에 잠겨 있는 수중 암초이다.  •우리나라가 2003년 종합 해양 과학 기지를 건설하였다.\\n보기 (Options):\\nA: 독도보다 저위도에 위치한다, B: 한·일 중간 수역 범위 안에 위치한다., C: 우리나라 영토의 극서 지점이 위치한다., D: 주변 12해리 수역은 우리나라의 영해이다, E: 생태적 가치가 높아 천연 보호 구역으로 지정되었다.\\n정답 (Answer): }]"
General Knowledge,B,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 다음 글의 (ㄱ) ~(ㅂ) 에 대한 설명으로 옳지 않은 것은?  ### 참고: 우리나라는 국토 면적의 약 70%가 산지로 산지 비율이 높은 편이나, 오랜 기간 침식을 받 아 왔기 때문에 해발 고도가 낮은 산지가 많다. 신생대 제3기 이후 동해안을 중심으로 지각이 융기하는 (ㄱ)경동성 요곡 운동이 발생하여 (ㄴ)함경산맥, 태백산맥 등이 형성되었다. 또한 상대 적으로 해발 고도가 높은 산지는 (ㄷ) 지역에 주로 분포하고, 상대적으로 낮은 산지나 평 야는 (ㄹ)지역에 주로 분포한다. 우리나라의 산지는 형성 원인에 따라 1차 산맥과 2차 산 맥으로 구분하거나, 형태에 따라 정상부에 바위가 많이 노출된 (ㅁ)돌산과 두꺼운 토양으로 덮 여 있는 (ㅂ) 흙산으로 구분한다.\\n보기 (Options):\\nA: (ㄱ) 로 인해 황해로 흐르는 하천은 동해로 흐르는 하천보다 대체로 유로가 길다., B: (ㄴ) 의 북서쪽 사면은 남동쪽 사면보다 평균 경사가 급하다., C: (ㅁ) 의 주된 기반암은 마그마가 관입하여 형성되었다., D: (ㄷ) 에는 ‘북동부’, (ㄹ) 에는 ‘남서부’가 들어갈 수 있다., E: (ㅁ) 의 사례로 ‘금강산’, (ㅂ)의 사례로 ‘지리산’이 있다.\\n정답 (Answer): }]"
General Knowledge,A,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 다음은 평창군 대표 관광지 소개 자료의 일부이다. (가) 지역에 대한 설명으로 옳은 것은?  ### 참고: (가)평창군 청옥산 ‘육백 마지기’ 일대 는 해발 고도가 높은 곳에 위치한 평탄면에 해당한다. 지명은 볍씨 육 백 말을 뿌릴 수 있을 정도로 넓다 하여 붙여졌고, 대규모의 고랭지 배추밭이 형성되어 있기도 하다. 굽이굽이 굽어진 산길을 따라 차를 타고 올라가다 보면 점점 하늘로 올라가는 기분이 드는데, 비행 기에 타서 바라보는 하늘과는 또 다른 느낌이다.\\n보기 (Options):\\nA: 신생대 이후 지반 융기의 영향을 받았다., B: 주로 대규모의 시설 작물 재배가 이루어진다., C: 주된 기반암은 신생대 화산 활동으로 형성되었다., D: 비슷한 위도의 저지대에 비해 연평균 기온이 높다., E: 기반암이 차별적인 풍화와 침식을 받아 형성된 분지이다.\\n정답 (Answer): }]"
General Knowledge,C,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 다음 글의 (가)에 대한 (나)의 상대적 특성으로 옳은 것은? (단, (가), (나)는 각각 겨울과 여름 중 하나임.)  ### 참고:우리나라는 더위와 추위에 대비하여 대청마루와 온돌 같은 전통 가옥 시설이 발달하였다. 대청마루는 바람을 잘 통하게 하여 (가) 을 시원하게 지낼 수 있도록 설치되었다. 온돌은 아궁이의 열을 방으로 전달하여 (나) 을 따뜻하게 지낼 수 있도록 설치되었다. 대청마루 는 중부와 남부 지역에 발달한 한편, 온돌은 대부분의 지역에 발달하였다.\\n보기 (Options):\\nA: 평균 상대 습도가 높다., B: 정오의 태양 고도가 높다., C: 한파의 발생 일수가 많다., D: 대류성 강수가 자주 발생한다., E: 열대 저기압의 통과 횟수가 많다.\\n정답 (Answer): }]"
General Knowledge,B,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 서울과 부산에 대한 설명으로 옳은 것은? ### 참고:nan\\n보기 (Options):\\nA: 서울은 부산보다 연 강수량이 더 많다., B: 서울은 부산보다 여름 강수 집중률이 높다., C: 서울은 부산보다 태풍의 영향을 많이 받는다., D: 부산은 서울보다 고위도에 위치한다., E: 부산은 서울보다 월 강수량의 편차가 크다.\\n정답 (Answer): }]"
General Knowledge,A,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 다음중 옳은 선택지를 고르시오. ### 참고:nan\\n보기 (Options):\\nA: 대설로 인한 피해는 강원도가 전남보다 많다., B: 호우 발생 시의 기압 배치는 주로 서고동저형이다., C: 태풍은 주로 한반도에 전선이 정체될 때 영향을 준다., D: 대설은 호우보다 우리나라 연 강수량에 차지하는 비율이 높다., E: 호우는 태풍보다 재해 경보 발생시 평균 풍속이 빠르다.\\n정답 (Answer): }]"
General Knowledge,A,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 다음중 옳은 선택지를 고르시오. ### 참고:nan\\n보기 (Options):\\nA: 황사의 연 발생 일수는 서울이 부산보다 많다., B: 우데기는 황사를 대비한 전통 가옥 시설이다., C: 황사가 발생하면 일사량이 증가라고 기온이 높아진다., D: 황사의 주요발원지와의 최단거리는 부산이 서울보다 가깝다., E: 황사는 주로 남동-남서 계절풍에 의해 우리나라로 이동한다.\\n정답 (Answer): }]"
General Knowledge,C,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 이상 기후로 인해 고랭지 배추 재배 적지가 줄어들은 미래에 대한 추론으로 옳은 것은? ### 참고:nan\\n보기 (Options):\\nA: 한강의 결빙 일수가 늘어날 것이다., B: 설악산 단풍의 시작 시기가 빨라질 것이다., C: 울릉도 난대림의 분포 면적이 넓어질 것이다., D: 해안 저지대의 침수 가능성이 낮아질 것이다., E: 창원에서 벚꽃을 활용한 축제의 개최 시기가 늦어질 것이다.\\n정답 (Answer): }]"
General Knowledge,E,A,"System: You are an AI assistant who reads a given question and solves multiple choice questions.\n    You dont need to write a detailed explanation of your answer in sentences. Just answer in one word.\nHuman: [{type: text, text: 주어진 질문을 천천히 읽고, 적절한 정답을 A, B, C, D, E 중에 골라 알파벳 하나로 답하시오.\\n(Read the given Question, and choose the correct answer from options A, B, C, D, or E. Respond with a single alphabet.)\\n\\n질문 (Question): 다음 중 옳지 않은 선택지를 고르시오. ### 참고:nan\\n보기 (Options):\\nA: 호우는 겨울보다 여름에 자주 발생한다., B: 대설로 인한 피해를 줄이기 위해서는 신속한 제설 작업이 필요한다., C: 태풍은 호우보다 선박 피해액이 많다., D: 2011~2020년의 자연재애 총 피해액은 경북이 경남보다 많다., E: 2011~2020년 태풍에 의한 피해액은 경기가 강원보다 많다.\\n정답 (Answer): }]"
