qid,category,answer,pred,response
chemical_engineering-0,chemical_engineering,D,D,"칼슘이온 농도를 경도(ppm CaCO₃ 기준)로 환산하면, Ca²⁺의 분자량(약 40)과 CaCO₃의 분자량(약 100) 비율을 적용합니다. 따라서 20 mg/L × (100/40) = 50 ppm 경도가 됩니다. 이는 일반적인 경도 환산 공식에 해당합니다.

### ANSWER
D"
chemical_engineering-1,chemical_engineering,B,B,"나프타 열분해는 주로 에틸렌, 프로필렌, 메탄 등의 경질 올레핀과 부산물을 생성한다. 벤젠은 나프타의 촉매 개질 공정에서 주로 얻어지는 방향족 화합물로, 열분해의 주생성물과는 거리가 있다. 따라서 정답은 벤젠이다.

### ANSWER
B"
chemical_engineering-2,chemical_engineering,B,B,"접촉식 황산제조법에서 SO2 산화 반응은 발열 반응이며, 압력을 높이면 기체 몰수가 감소하는 생성물 쪽으로 평형이 이동하여 전화율이 증가한다. 그러나 온도를 높이면 발열 반응의 평형이 역반응 쪽으로 이동하므로 평형 전화율은 감소한다. 따라서 일정 압력에서 온도 증가에 따라 평형 전화율이 증가한다는 설명은 틀렸다. SO3는 진한 황산에 흡수시키고, V2O5가 촉매로 사용된다는 설명은 옳다.

### ANSWER
B"
chemical_engineering-3,chemical_engineering,D,D,"수은법은 수은 음극을 사용하여 고순도의 NaOH를 직접 얻을 수 있어 제품 품질이 우수합니다. 반면 격막법은 생성된 NaOH에 NaCl이 섞여 순도가 낮습니다. 또한 수은법은 격막법보다 더 높은 전류밀도로 전기분해할 수 있습니다. 따라서 전류밀도와 제품 품질 모두 수은법이 우수합니다.

### ANSWER
D"
chemical_engineering-4,chemical_engineering,D,D,"Using an adiabatic energy balance, the total enthalpy of the inlet streams equals the outlet enthalpy. Let the unknown superheated steam flow rate be x kg/h. The equation is 1000(2676) + x(3278) = (1000 + x)(3074). Solving gives x ≈ 1951 kg/h, so the total outlet flow is 1000 + 1951 = 2951 kg/h.

### ANSWER
D"
chemical_engineering-5,chemical_engineering,A,D,"가역과정은 이상적인 과정으로, 계가 항상 평형 상태를 유지하며 외부와의 포텐셜 차이가 무한소일 때 일어난다. 또한 일정 부피의 폐쇄계에서 내부에너지 변화는 T dS로 표현된다. 그러나 자연에서 실제로 일어나는 과정은 비가역과정이므로, 가역과정을 실제 자연 과정이라고 설명한 것은 틀렸다.

### ANSWER
D"
accounting-26,accounting,A,A,"The initial cash shortage was recorded as a debit to Cash Over and Short. Discovering the unrecorded ￦120,000 travel expense means the books need to reflect that expense, while the remaining unexplained difference of ￦20,000 is treated as miscellaneous income. The correct adjustment records the travel expense and closes the Cash Over and Short account accordingly.

### ANSWER
A"
accounting-27,accounting,C,C,"C는 서술형 비교정보에 대해 ""당기정보만 표시한다""고 하였으나, 국제회계기준은 당기 재무제표 이해에 관련되는 경우 서술형 비교정보도 표시하도록 요구하므로 옳지 않다.

### ANSWER
C"
accounting-28,accounting,C,C,"The incorrect statement is C because materiality is not an enhancing qualitative characteristic; it is part of relevance, a fundamental qualitative characteristic. The enhancing characteristics are comparability, verifiability, timeliness, and understandability.

### ANSWER
C"
accounting-29,accounting,A,A,"국가회계기준에 관한 규칙상 부채는 유동부채와 장기부채로 분류된다. 그런데 보기 A는 “유동부채, 장기차입부채 및 기타 유동부채”로 분류한다고 하여, 장기차입부채와 기타 유동부채를 별도의 분류 항목으로 잘못 제시하고 있다. 장기차입부채는 장기부채의 세부 항목이고, 기타 유동부채는 유동부채의 세부 항목이다. 따라서 A가 옳지 않다.

### ANSWER
A"
accounting-30,accounting,A,A,"Under IFRS 15 / K-IFRS 1115, the transaction price excludes amounts collected on behalf of third parties, such as certain sales taxes. Therefore, choice A incorrectly states that these third-party collections are included in the transaction price. Choices B, C, and D correctly describe variable consideration, non-cash consideration at fair value, and consideration payable to a customer. Thus, the incorrect statement is A.

### ANSWER
A"
accounting-31,accounting,D,D,"2016년 4월 1일부터 12월 31일까지는 9개월이므로 보험료 비용으로 인식할 금액은 3,600,000원 × 9/12 = 2,700,000원입니다. 전액을 자산(선급보험료)으로 처리했으므로 결산 시 보험료(비용) 계정을 차변에, 선급보험료 계정을 대변에 기입합니다. 따라서 정답은 D입니다.

### ANSWER
D"
accounting-32,accounting,B,B,"건물도색비는 수익적 지출로 즉시 비용 처리해야 하는데, 이를 건물 장부가액에 계상하면 당기 비용이 과소계상되어 법인세 비용이 과다하게 계산된다. 따라서 법인세 과다계상이 예상된다.

### ANSWER
B"
accounting-33,accounting,D,D,"어음의 할인을 매각거래로 처리하므로, 약속어음을 은행에 할인하면 받을어음은 감소하여 대변에 기입해야 한다. 따라서 받을어음 계정 차변에 기입한다는 D는 옳지 않다. 나머지 A, B, C는 어음거래의 정당한 장부 기입 내용이다.

### ANSWER
D"
marketing-22,marketing,D,D,"고가격 정책은 수요의 가격탄력성이 작아 가격을 올려도 수요 감소가 크지 않고, 소량다품종생산으로 제품 차별화와 높은 단위 비용이 발생하는 경우에 적합합니다. 대량생산으로 비용이 절감되는 경우에는 오히려 저가격 정책이 유리합니다. 따라서 조건에 맞는 것은 수요의 가격탄력성이 작고 소량다품종생산인 경우입니다.

### ANSWER
D"
marketing-23,marketing,A,C,"직무분석과 직무평가를 통해 직무별 자격요건을 설정하고, 이를 충족하는 적격자를 선발하여 승진시키는 제도는 자격승진에 해당합니다.

### ANSWER
C"
marketing-24,marketing,D,D,"### ANSWER
D"
marketing-25,marketing,B,B,"순차적 면접은 여러 단계에 걸쳐 서로 다른 관리자들이 차례로 피면접자를 면접하는 방식이므로 옳다. 구조적 면접은 질문과 평가 기준이 표준화된 방식이며, 집단 면접은 여러 명의 피면접자를 동시에 면접하는 방식이다. 스트레스 면접은 피면접자에게 스트레스를 주는 방식이므로 설명이 잘못되었다.

### ANSWER
B"
marketing-26,marketing,C,C,"텔레마케팅의 성공 조건은 고객의 니즈를 파악하고, 고객에게 이익과 만족을 주며, 경청을 통해 고객이 말할 기회를 제공하는 것입니다. 반면에 사적인 대화 분위기를 조성하는 것은 전문적인 텔레마케팅 상황과 거리가 먼 요소입니다.

### ANSWER
C"
marketing-27,marketing,D,D,"### ANSWER
D"
marketing-28,marketing,A,A,"기술조사는 현상의 특성을 파악하기 위한 조사로 횡단조사, 패널조사, 시계열조사가 포함됩니다. 문헌조사는 기존 자료를 활용하는 조사로 기술조사 방법에 해당하지 않습니다.

### ANSWER
A"
marketing-29,marketing,A,B,"### ANSWER
B"
maritime_engineering-0,maritime_engineering,B,B,"Cardinal marks use specific flash sequences: North is continuous quick flashing, East is three quick flashes, South is six quick flashes followed by a long flash, and West is nine quick flashes. Choice B incorrectly states East has two quick flashes instead of three. Therefore, B is the incorrect statement.

### ANSWER
B"
maritime_engineering-1,maritime_engineering,A,A,"우리나라 해도에서 수심은 기본수준면(약최저저조면)을 기준으로 나타낸다. 간출암의 높이는 기본수준면을 기준으로 산출하며, 등대 높이는 약최고고조면을 기준으로 한다. 해안선은 약최고고조면에서의 수륙 경계선으로 표시된다. 따라서 A가 맞다.

### ANSWER
A"
maritime_engineering-2,maritime_engineering,D,D,"가스터빈 기관은 열효율이 낮고 보조장치가 많으며 중량이 가벼운 장점이 있지만, 역전(후진)이 필요할 때 역전장치가 필요하므로 “역전장치가 필요없다”는 설명은 틀렸습니다.

### ANSWER
D"
maritime_engineering-3,maritime_engineering,A,A,"항로표지를 식별하는 방식에는 모양(주간표지), 등광(야간표지), 음향(음파표지), 전파(전파표지) 등이 있습니다. 위험표지는 식별 방식에 따른 분류가 아니라 기능상 위험을 알리는 표지입니다. 따라서 정답은 위험표지입니다.

### ANSWER
A"
maritime_engineering-4,maritime_engineering,D,A,"진자오선과 선수미선이 이루는 각은 진침로(True Course)입니다.

### ANSWER
A"
maritime_engineering-5,maritime_engineering,D,C,"### ANSWER
C"
maritime_engineering-6,maritime_engineering,A,A,"180° 표준갈고리는 반원 끝에서 철근 지름의 4배 이상 또는 6cm 이상 더 연장하도록 규정되어 있으므로, 보기 중 맞는 것은 4배, 6cm입니다.

### ANSWER
A"
maritime_engineering-7,maritime_engineering,C,C,"항로표지 설계에서 파압력을 계산할 때는 구조물의 안전성을 확보하기 위해 가장 불리한 조위 조건을 적용해야 합니다. 따라서 정지수면은 최고고조면을 기준으로 하여 파압을 산정합니다. 이는 높은 수위에서 파압이 크게 작용할 수 있기 때문입니다.

### ANSWER
C"
law-29,law,C,A,"경비 중요도 분류에서 Level Ⅳ는 최상위 단계로, 전혀 패턴이 없는 외부 및 내부 활동을 발견·억제하고 문제를 해결하도록 하는 경비를 의미합니다. B는 중요교도소 등에서 시행되는 중간수준, C는 대부분 패턴이 없는 행동을 방해하는 상위수준(Level Ⅲ), D는 단순 물리적 장벽 수준인 하위수준(Level Ⅰ)에 해당합니다. 따라서 Level Ⅳ에 해당하는 설명은 A입니다.

### ANSWER
A"
law-30,law,D,A,"동심원영역론은 보호가치가 높은 자산일수록 다층적인 방어공간을 구성해야 한다는 물리적 보안 이론입니다. 이 이론을 제시한 학자는 W.J. 번즈(Burns)로 알려져 있습니다. 따라서 정답은 A입니다.

### ANSWER
A"
law-31,law,D,D,"소화활동설비에는 제연설비, 연결송수관설비, 연결살수설비, 비상콘센트설비, 무선통신보조설비, 연소방지설비 등이 포함됩니다. 비상조명등설비는 피난구조설비에 해당하므로 소화활동설비가 아닙니다. 따라서 옳지 않은 것은 D입니다.

### ANSWER
D"
law-32,law,D,A,"### ANSWER
A"
law-33,law,D,D,"The Bow Street Runners were an early organized police force established by Henry Fielding, not a private security company. The other options correctly describe historical developments in American private security, including private detective agencies, growth from labor unrest, and the Bank Protection Act's impact on mechanical security.

### ANSWER
D"
law-34,law,B,D,"고인화점위험물은 제4류 위험물 중 인화점이 70℃ 이상이면서 가연성 액체량이 40중량퍼센트 이상인 물질로 정의됩니다. 단순히 인화점만 기준으로 삼는 보기 C는 가연성 액체량 조건이 빠져 있어 옳지 않습니다. 인화점 100℃ 이상이나 250℃ 이상을 기준으로 하는 보기도 정의와 맞지 않습니다. 따라서 가연성 액체량 조건까지 포함한 D가 정답입니다.

### ANSWER
D"
law-35,law,C,C,"### ANSWER
C"
law-36,law,B,C,"### ANSWER
C"
political_science_and_sociology-70,political_science_and_sociology,D,D,"A is incorrect because non-tax revenues are unstable and complex, not simple and balanced. B reverses the classification: property sale income is temporary, while rental income is current. C misdefines user fees; the description of individual special benefit and cost recovery refers to contributions, not user fees. D correctly describes user fees' advantages and their occurrence in both general and special accounts.

### ANSWER
D"
political_science_and_sociology-71,political_science_and_sociology,D,D,"주민소환법상 군수와 같은 기초자치단체장의 소환 청구는 주민소환투표권자 총수의 100분의 5 이상의 서명이 필요하며, 100분의 10은 지방의회의원에 해당하는 요건이다. 따라서 D의 설명은 옳지 않다.

### ANSWER
D"
political_science_and_sociology-72,political_science_and_sociology,C,C,"### ANSWER
C"
political_science_and_sociology-73,political_science_and_sociology,D,D,"대통령은 법률안 재의요구권을 가지며, 재의 요구된 법률안은 국회가 재적의원 과반수 출석과 출석의원 3분의 2 이상 찬성으로 원안 의결하면 법률로 확정됩니다. 일반 사면에는 국회의 동의가 필요합니다. 그러나 국회는 대통령에 대한 탄핵소추권을 가지며, 탄핵심판은 헌법재판소가 담당합니다. 따라서 D가 옳지 않습니다.

### ANSWER
D"
political_science_and_sociology-74,political_science_and_sociology,C,D,"지방소비세는 2010년 도입되어 부가가치세 세수의 20%를 재원으로 하며, 2018년 기준 취득세보다 비중이 낮은 것은 사실입니다. 배분 기준은 시·도별 인구와 민간최종소비지출에 각각 50% 가중치를 적용하는 것이지, 권역별로 가중치를 적용하는 것이 아닙니다. 따라서 D가 옳지 않은 설명입니다.

### ANSWER
D"
political_science_and_sociology-75,political_science_and_sociology,D,D,"주민투표법상 지방의회의 주민투표 실시 청구 요건은 “재적의원 과반수의 출석과 출석의원 과반수의 찬성”이므로, “출석위원 과반수의 찬성”이라고 한 D는 옳지 않다.

### ANSWER
D"
political_science_and_sociology-76,political_science_and_sociology,D,A,"### ANSWER
A"
political_science_and_sociology-77,political_science_and_sociology,B,B,"### ANSWER
B"
environmental_science-47,environmental_science,C,C,"초과부과금 산정기준에는 배출허용기준을 초과한 오염물질 배출량, 오염물질 1킬로그램당 부과금액, 지역별 부과계수 등이 포함되며, 시간별 산정계수는 해당 항목이 아니다.

### ANSWER
C"
environmental_science-48,environmental_science,C,C,"The hydraulic retention time is calculated by dividing the tank volume by the influent flow rate. Here, 250 m³ divided by 1000 m³/day equals 0.25 days. Converting 0.25 days to hours gives 6 hours. Therefore, the correct choice is C.

### ANSWER
C"
environmental_science-49,environmental_science,C,D,"희석처리는 염분, 유기물 농도, 독성 등이 높아 생물학적 처리가 어려운 경우에 오염물질 농도를 낮추어 처리 가능하게 하는 방법이다. A, B, C는 모두 생물학적 처리가 어려운 조건에서 희석을 적용할 수 있는 사례에 해당한다. 그러나 D의 폭발 위험 등으로 화학적 처리가 어려운 경우는 희석보다 안전 대책이나 전처리가 우선되어야 하므로 희석처리와 가장 거리가 멀다. 따라서 정답은 D이다.

### ANSWER
D"
environmental_science-50,environmental_science,B,B,"### ANSWER
B"
environmental_science-51,environmental_science,B,B,"알칼리도는 산을 중화하는 능력의 척도이므로 A는 맞다. 알칼리도는 강산으로 적정하여 측정하는데, 0.01N NaOH로 적정하는 것은 산도를 측정하는 방법이므로 B는 틀렸다. C는 중탄산염 가열 시 CO2가 방출되어 OH⁻가 생기는 현상으로 맞고, D는 알칼리도 기여 물질의 염기도 순서로 맞다. 따라서 가장 거리가 먼 것은 B이다.

### ANSWER
B"
environmental_science-52,environmental_science,C,C,"생물화학적 폐수처리방법의 시운전기간은 원칙적으로 가동개시일부터 50일입니다. 겨울철 가동 시 70일로 연장되지만, 가동개시일이 10월 10일이므로 일반 기준인 50일이 적용됩니다.

### ANSWER
C"
environmental_science-53,environmental_science,C,C,"휘발성 유기물질이 253.7 nm에서 수은과 함께 흡수 간섭을 일으키므로, 이를 제거하기 위해 과망간산칼륨으로 유기물을 분해한 후 헥산으로 추출 분리하는 것이 적절하다. 염화제일주석 환원이나 염산 산화, 하이드록실아민 통기만으로는 휘발성 유기물질 간섭을 효과적으로 제거할 수 없다.

### ANSWER
C"
environmental_science-54,environmental_science,C,C,"불꽃소각법은 악취가스를 600~800℃ 정도의 고온에서 연소시켜 제거하는 방법으로, 이 온도 범위가 일반적으로 적절합니다. 촉매소각법은 촉매를 이용해 200~400℃ 정도의 낮은 온도에서 처리하므로 1000~1200℃라는 설명은 틀립니다. 아세톤의 최소감지농도는 0.1ppm보다 높으며, 흡수법에서 흡수액으로 HF를 많이 이용한다는 설명도 사실이 아닙니다.

### ANSWER
C"
accounting-34,accounting,D,D,"Under the cost model, depreciation of ￦15,000 is recognized, resulting in net income of ￦50,000. Under the fair value model, no depreciation is recognized, but a fair value loss of ￦10,000 is recorded. This replaces the ￦15,000 depreciation expense with a ￦10,000 loss, increasing net income by ￦5,000.

### ANSWER
D"
accounting-35,accounting,C,C,"건물구입계약의 계약금 지급은 아직 건물을 취득한 것이 아니므로 '건물'로 계상하지 않습니다. 본사확장이전 목적은 자가 사용이므로 '투자부동산'도 아닙니다. 유형자산의 취득을 위해 지급한 계약금은 건설중인자산으로 처리하는 것이 적절합니다. 따라서 옳은 계정과목은 건설중인자산입니다.

### ANSWER
C"
accounting-36,accounting,D,D,"현금과부족계정의 차변 잔액은 현금 부족액을 의미하므로 11월 말 현재 부족액은 ￦50,000입니다. 12월 중 장부상 현금 증가액이 ￦600,000인데 실제 현금 증가액이 ￦570,000이므로 추가 부족액은 ￦30,000입니다. 따라서 결산 시 잡손실로 처리할 총액은 ￦50,000 + ￦30,000 = ￦80,000입니다.

### ANSWER
D"
accounting-37,accounting,C,C,"근본적 질적특성은 목적적합성과 표현충실성이며, 비교가능성과 적시성은 보강적 질적특성에 해당하므로 A, B, D는 옳지 않습니다. 목적적합성은 재무정보가 예측가치나 확인가치를 가질 때 의사결정에 차이를 만들 수 있는 능력을 의미합니다. 따라서 예측가치와 확인가치를 언급한 C가 옳은 설명입니다.

### ANSWER
C"
accounting-38,accounting,B,B,"The initial sale was ￦1,000,000, but goods worth ￦500,000 were returned, leaving an accounts receivable balance of ￦500,000. Since payment was made on October 11, which is within the 20-day discount period, a 5% cash discount applies to the remaining ￦500,000, resulting in a discount of ￦25,000. Net sales are calculated as sales minus sales returns minus sales discounts: ￦1,000,000 - ￦500,000 - ￦25,000 = ￦475,000.

### ANSWER
B"
accounting-39,accounting,D,C,"### ANSWER
C"
accounting-40,accounting,C,C,"### ANSWER
C"
accounting-41,accounting,B,B,"B는 계약상 현금흐름만을 수취하는 사업모형이고 원리금 지급 조건을 충족하면 상각후원가로 분류해야 하는데, 당기손익-공정가치로 분류한다고 하여 틀렸다. A, C, D는 IFRS 9의 금융자산 분류 기준에 부합한다.

### ANSWER
B"
chemical_engineering-6,chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering-7,chemical_engineering,A,B,"For an nth-order reaction, the half-life depends on initial concentration as \(t_{1/2} \propto 1/C_{A0}^{n-1}\). If \(t_{1/2} \propto 1/C_{A0}\), then \(n-1 = 1\), so \(n = 2\). This corresponds to a second-order reaction.

### ANSWER
B"
chemical_engineering-8,chemical_engineering,B,B,"석회질소는 토양 살균 효과가 있고, 저장 중 수분과 이산화탄소를 흡수하여 부피가 증가하며, 분해 시 생성되는 디시안디아미드는 식물에 유해합니다. 그러나 과린산석회나 암모늄염과 혼합하면 질소 손실이나 유해 물질이 생길 수 있어 배합비료로 적합하지 않습니다.

### ANSWER
B"
chemical_engineering-9,chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering-10,chemical_engineering,A,A,"Let the mass of the 20% solution be \(x\) and the 10% solution be \(y\).  
Methanol balance: \(0.20x + 0.10y = 0.17(x+y)\).  
This simplifies to \(0.03x = 0.07y\), so \(y = \frac{3}{7}x\).  
Total 17% solution mass is \(x + y = x + \frac{3}{7}x = \frac{10}{7}x\).  
Thus, the mass ratio of 17% solution to 20% solution is \(\frac{10}{7} \approx 1.43\).

### ANSWER
A"
chemical_engineering-11,chemical_engineering,B,B,"SBS triblock copolymers are produced by living anionic polymerization, which allows sequential addition of styrene, butadiene, and styrene to form well-defined block structures. This method provides precise control over molecular weight and block composition. Other polymerization techniques listed are not standard for preparing SBS block copolymers.

### ANSWER
B"
chemical_engineering-12,chemical_engineering,B,B,"Fourier's law for steady-state conduction through a plane wall is q = k·ΔT/L. The temperature difference is 300 − 30 = 270°C, and the wall thickness is 100 mm = 0.1 m. Substituting k = 0.02 kcal/m·h·°C gives q = 0.02 × 270 / 0.1. This equals 54 kcal/m²·h. Therefore, the correct choice is B.

### ANSWER
B"
chemical_engineering-13,chemical_engineering,C,C,"### ANSWER
C"
criminal_law-13,criminal_law,B,D,"### ANSWER
D"
criminal_law-14,criminal_law,C,C,"### ANSWER
C"
criminal_law-15,criminal_law,D,D,"공소장일본주의는 법원의 선입견을 막기 위해 검사가 증거기록을 제출하지 않고 공소장만 제출하는 제도로, 당사자주의적 요소에 해당한다. 피고인 신문제도와 법원의 공소장 변경 요구는 법원이 적극적으로 개입하는 직권주의적 요소이므로, 이들을 모두 직권주의적 요소라고 한 D는 옳지 않다.

### ANSWER
D"
criminal_law-16,criminal_law,A,A,"### ANSWER
A"
criminal_law-17,criminal_law,B,A,"형사조정 회부 제외 사건은 공소시효가 완성된 사건, 피의자·피해자가 형사조정을 거부하는 사건 등이며, 공소시효 완성이 임박한 사건은 제외 사유가 아니므로 회부할 수 있다. 형사조정위원회는 위원장 1명을 포함한 3명 이상 5명 이하의 위원으로 구성되므로 2명 이상이라는 설명은 틀렸다. 또한 형사조정위원회는 필요하면 직권으로 이해관계인을 참여하게 할 수 있고, 기소유예 처분 사유에 해당하는 사건도 형사조정에 회부할 수 있다. 따라서 옳은 것은 A이다.

### ANSWER
A"
criminal_law-18,criminal_law,B,B,"B는 묵시적 승낙의 가능성을 무시하고 명시적 의사표현이 없으면 항상 절도죄가 성립한다고 보아 틀렸다. 피해자가 현장에서 목격하고도 만류하지 않은 경우 묵시적 승낙이 인정될 수 있다. A는 위법한 목적을 위한 승낙이므로 위법성조각이 부정된다. C는 명의자의 승낙이 있으면 사문서위조죄가 성립하지 않는다. D는 중요한 설명을 받지 못한 승낙은 유효하지 않다. 따라서 옳지 않은 것은 B이다.

### ANSWER
B"
criminal_law-19,criminal_law,C,A,"### ANSWER
A"
criminal_law-20,criminal_law,A,C,"### ANSWER
C"
maritime_engineering-8,maritime_engineering,C,C,"### ANSWER
C"
maritime_engineering-9,maritime_engineering,C,C,"### ANSWER
C"
maritime_engineering-10,maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering-11,maritime_engineering,C,C,"The question asks for the minimum concrete cover for beams or columns not directly exposed to outdoor air or soil. According to Korean concrete standards, such beams and columns require a minimum cover of 40 mm. This differs from slabs and walls, which require 20 mm, and from members exposed to weather or ground, which require 50 mm. Therefore, the correct answer is 40 mm.

### ANSWER
C"
maritime_engineering-12,maritime_engineering,C,B,"### ANSWER
B"
maritime_engineering-13,maritime_engineering,A,B,"양방향 초단파대 무선전화장치를 설치한 의무선박국은 항행 중 매일 1회 이상 기능 확인을 하도록 규정되어 있습니다. 이는 조난 및 안전 통신 장비의 정상 작동을 보장하기 위한 일상 점검입니다. 따라서 옳은 것은 “항행 중 매일 1회 이상”입니다.

### ANSWER
B"
maritime_engineering-14,maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering-15,maritime_engineering,B,B,"The blue appearance of the sea results from water absorbing longer wavelengths such as red and orange, while shorter blue wavelengths are scattered and transmitted. Option B correctly describes this phenomenon. The other options incorrectly state the roles of short and long wavelengths. Therefore, the correct choice is B.

### ANSWER
B"
marketing-30,marketing,B,C,"The question asks which option is least related to interview methods for selecting telemarketers. Group interview, voice test, and script development test are all common interview or evaluation methods for assessing communication and sales ability. Computer ability is a technical skill test rather than an interview method. Therefore, the most distant option is C.

### ANSWER
C"
marketing-31,marketing,D,D,"신규고객유지율, 기존고객의 보유율, 고객반복 이용률은 모두 고객이 지속적으로 거래하는 정도를 나타내는 지표들로, 고객 기반의 성장과 유지를 종합적으로 평가하는 고객성장률을 측정하는 데 사용됩니다. 다른 보기들은 신뢰, 반응, 기여도 등 다른 개념을 나타내므로 해당 지표들과 직접적인 관련이 없습니다.

### ANSWER
D"
marketing-32,marketing,D,D,"베버의 이상적 관료제는 합리적 규칙, 위계 질서, 전문화, 문서화, 비인격적 업무 수행 등을 강조한다. 특히 각 부서의 관리는 해당 업무에 대한 전문적 지식과 기술을 갖춘 전문가가 담당해야 한다는 점이 핵심이다. 따라서 보기 중 베버의 주장과 가장 부합하는 것은 D이다.

### ANSWER
D"
marketing-33,marketing,A,C,"### ANSWER
C"
marketing-34,marketing,D,D,"사회적 요인은 개인의 내적 상태보다 제도, 직업 인식, 근로 환경 등 외부적 조건을 의미합니다. 행정당국의 제도적 지원, 직업의 매력도, 근로선택의 자유로움은 사회적 요인에 해당합니다. 반면 상담원의 콜센터 근무만족도는 개인의 인식이나 결과 변인에 가깝습니다. 따라서 정답은 D입니다.

### ANSWER
D"
marketing-35,marketing,B,B,"CTI does not handle telephone line accommodation, a dialer is for outbound calls, and ARS is not for agent distribution. The DB server stores and manages call-related data, so B is correct.

### ANSWER
B"
marketing-36,marketing,D,D,"### ANSWER
D"
marketing-37,marketing,A,A,"### ANSWER
A"
chemical_engineering-14,chemical_engineering,C,B,"노즐 흐름에서 충격파는 초음속 유동이 급격히 압축되면서 발생하며, 충격파를 지나면서 속도는 급격히 감소하고 압력과 밀도는 증가한다. 따라서 압력 감소나 단면적 증가로 생긴다는 설명은 옳지 않다. 밀도 증가는 충격파의 결과이지 원인이 아니므로, 급격한 속도 감소와 관련된 설명이 가장 적절하다.

### ANSWER
B"
chemical_engineering-15,chemical_engineering,C,C,"The reaction produces 1 mole of HCl per mole of NaCl, so the required pure NaCl mass is 3000 kg × (58.5/36.5) = 4808.22 kg. Since the salt is only 85% NaCl, the theoretical amount of salt needed is 4808.22 / 0.85 = 5656.73 kg, which rounds to 5657 kg.

### ANSWER
C"
chemical_engineering-16,chemical_engineering,B,B,"수성가스 제조 반응은 흡열 반응이며, 메탄 생성 반응은 발열 반응이자 부피가 감소하는 반응입니다. 따라서 메탄 생성을 억제하려면 높은 온도와 낮은 압력 조건이 유리합니다.

### ANSWER
B"
