category,answer,pred,response
History,C,C,C
History,E,C,C
History,C,A,A
History,A,D,D
History,B,C,C
History,A,C,C
History,E,E,E
History,C,B,B
History,A,B,B
History,C,C,C
History,C,C,C
History,E,A,A
History,B,B,B
History,C,C,C
History,A,C,C
History,D,E,E
History,B,D,D
History,D,A,A
History,B,B,B
History,E,E,E
History,B,D,D
History,C,C,C
History,B,D,D
History,B,B,B
History,C,C,C
History,E,B,B
History,A,A,A
History,E,A,A
History,B,B,B
History,E,C,C
History,D,D,D
History,D,D,D
History,D,E,E
History,D,D,D
History,C,A,A
History,D,C,C
History,B,A,A
History,B,C,C
History,C,C,C
History,A,C,C
History,B,C,C
History,B,D,D
History,D,C,C
History,E,C,C
History,B,D,D
History,B,C,C
History,A,B,B
History,D,A,A
History,E,C,C
History,E,A,A
History,D,B,B
History,B,C,C
History,E,A,A
History,C,C,C
History,E,C,C
History,C,D,D
History,C,C,C
History,D,D,D
History,D,A,A
History,E,E,E
History,A,E,E
History,D,E,E
History,A,A,A
History,B,A,A
History,D,C,C
History,C,B,B
History,C,C,C
History,C,A,A
History,E,A,A
History,C,B,B
History,B,D,D
History,D,C,C
History,D,D,D
History,C,C,C
History,A,A,A
History,C,C,C: 위화도회군
History,B,B,B
History,E,E,E
History,A,D,D
History,C,C,C
History,B,B,B
History,E,C,C
History,E,C,C
History,C,C,C
History,B,D,D
History,A,C,C
History,D,C,C
History,B,D,D
History,B,A,A
History,B,D,D
History,A,A,A
History,C,C,C
History,C,E,E
History,A,A,A
History,B,D,D
History,E,B,B
History,B,A,A
History,A,B,B
History,E,C,C
History,B,D,D
History,D,C,C
History,E,B,B
History,D,C,C
History,C,B,B
History,A,A,A
History,E,D,D
History,A,C,C
History,A,D,D
History,A,B,B
History,B,B,B
History,C,C,C
History,A,C,C
History,D,D,D
History,D,B,B
History,C,C,C
History,A,B,B
History,A,B,B
History,E,B,B
History,D,B,B
History,B,A,A
History,D,E,E
History,B,B,B
History,E,E,E
History,A,C,C
History,A,D,D
History,E,B,B
History,E,C,C
History,D,C,C
History,B,B,B
History,E,A,A
History,A,A,A
History,D,C,C
History,E,C,C
History,E,A,A
History,D,C,C
History,D,C,C
History,D,A,A
History,B,A,A
History,A,B,B
History,B,B,B
History,E,C,C
History,D,B,B
History,D,C,C
History,C,C,C
History,E,D,D
History,E,A,A
History,D,C,C
History,B,C,C
History,D,D,D
History,C,C,C
History,C,B,B
History,B,C,C
History,D,D,D
History,C,D,D
History,D,B,B
History,E,B,B
History,C,C,C
History,E,B,B
History,A,B,B
History,E,C,C
History,D,C,C
History,E,B,B
Loan Words,E,E,E
Loan Words,C,C,C
Loan Words,D,C,C
Loan Words,A,A,A
Loan Words,E,E,E
Loan Words,E,E,E
Loan Words,D,D,D
Loan Words,B,B,B
Loan Words,D,D,D
Loan Words,E,E,E
Loan Words,A,A,A
Loan Words,A,B,B
Loan Words,A,A,A
Loan Words,C,C,C
Loan Words,E,E,E
Loan Words,C,A,A
Loan Words,C,C,C
Loan Words,A,A,A
Loan Words,E,C,C
Loan Words,D,D,D
Loan Words,E,C,C
Loan Words,A,E,E
Loan Words,E,A,A
Loan Words,A,B,B
Loan Words,E,E,E
Loan Words,E,A,A
Loan Words,D,A,A
Loan Words,E,E,E
Loan Words,A,A,A
Loan Words,B,B,B
Loan Words,D,C,C
Loan Words,C,C,C
Loan Words,D,D,D
Loan Words,D,D,D
Loan Words,C,D,D
Loan Words,C,C,C
Loan Words,A,A,A
Loan Words,B,B,B
Loan Words,C,C,C
Loan Words,A,A,A
Loan Words,D,D,D
Loan Words,B,B,B
Loan Words,A,A,A
Loan Words,E,C,C
Loan Words,D,C,C
Loan Words,D,D,D
Loan Words,C,C,C
Loan Words,D,D,D
Loan Words,D,D,D
Loan Words,B,D,D
Loan Words,B,B,B
Loan Words,E,E,E
Loan Words,E,D,D
Loan Words,E,D,D
Loan Words,C,C,C
Loan Words,C,C,C
Loan Words,A,A,A
Loan Words,C,C,C
Loan Words,B,C,C
Loan Words,C,C,C
Loan Words,D,C,C
Loan Words,A,A,A
Loan Words,D,D,D
Loan Words,E,E,E
Loan Words,D,D,D
Loan Words,E,C,C
Loan Words,C,C,C
Loan Words,D,D,D
Loan Words,D,D,D
Loan Words,B,B,B
Loan Words,D,D,D
Loan Words,B,B,B
Loan Words,C,C,C
Loan Words,B,C,C
Loan Words,C,C,C
Loan Words,A,C,C
Loan Words,C,B,B
Loan Words,C,C,C
Loan Words,E,C,C
Loan Words,A,C,C
Loan Words,D,C,C
Loan Words,B,A,A
Loan Words,B,B,B
Loan Words,D,A,A
Loan Words,D,D,D
Loan Words,A,C,C
Loan Words,A,A,A
Loan Words,D,D,D
Loan Words,E,C,C
Loan Words,B,B,B
Loan Words,D,C,C
Loan Words,C,C,C
Loan Words,D,D,D
Loan Words,E,C,C
Loan Words,A,B,B
Loan Words,E,C,C
Loan Words,E,E,E
Loan Words,D,D,D
Loan Words,C,C,C
Loan Words,E,C,C
Loan Words,A,A,A
Loan Words,D,D,D
Loan Words,B,C,C
Loan Words,C,C,C
Loan Words,A,C,C
Loan Words,A,C,C
Loan Words,C,C,C
Loan Words,C,C,C
Loan Words,A,D,D
Loan Words,E,A,A
Loan Words,A,C,C
Loan Words,D,D,D
Loan Words,B,B,B
Loan Words,A,A,A
Loan Words,D,B,B
Loan Words,A,A,A
Loan Words,D,A,A
Loan Words,E,E,E
Loan Words,D,A,A
Loan Words,D,D,D
Loan Words,A,A,A
Loan Words,B,B,B
Loan Words,A,C,C
Loan Words,D,A,A
Loan Words,A,B,B
Loan Words,E,C,C
Loan Words,C,C,C
Loan Words,D,D,D
Loan Words,E,C,C
Loan Words,A,C,C
Loan Words,B,E,E
Loan Words,E,E,E
Loan Words,C,C,C
Loan Words,A,A,A
Loan Words,C,C,C
Loan Words,A,A,A
Loan Words,A,E,E
Loan Words,E,E,E
Loan Words,D,C,C
Loan Words,C,C,C
Loan Words,E,E,E
Loan Words,B,C,C
Loan Words,C,C,C
Loan Words,C,C,C
Loan Words,D,D,D
Loan Words,E,E,E
Loan Words,C,C,C
Loan Words,E,D,D
Loan Words,D,C,C
Loan Words,B,A,A
Loan Words,C,D,D
Loan Words,E,E,E
Loan Words,A,A,A
Loan Words,D,A,A
Loan Words,E,C,C
Loan Words,D,A,A
Loan Words,C,C,C
Loan Words,B,C,C
Loan Words,D,C,C
Loan Words,A,B,B
Loan Words,D,D,D
Loan Words,D,C,C
Loan Words,D,D,D
Loan Words,E,C,C
Loan Words,D,C,C
Loan Words,A,A,A
Loan Words,D,C,C
Loan Words,A,D,D
Loan Words,C,C,C
Rare Words,D,D,D
Rare Words,A,B,B
Rare Words,C,C,C
Rare Words,A,A,A
Rare Words,D,D,D
Rare Words,E,C,C
Rare Words,A,E,E
Rare Words,E,E,E
Rare Words,A,C,C
Rare Words,A,D,D
Rare Words,C,C,C
Rare Words,D,B,B
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,E,D,D
Rare Words,D,B,B
Rare Words,E,A,A
Rare Words,D,D,D
Rare Words,D,D,D
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,B,C,C
Rare Words,D,C,C
Rare Words,B,B,B
Rare Words,E,B,B
Rare Words,E,C,C
Rare Words,E,C,C
Rare Words,A,A,A
Rare Words,D,B,B
Rare Words,B,B,B
Rare Words,D,B,B
Rare Words,E,A,A
Rare Words,D,A,A
Rare Words,E,E,E
Rare Words,A,A,A
Rare Words,E,E,E
Rare Words,B,B,B
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,A,D,D
Rare Words,B,B,B
Rare Words,E,E,E
Rare Words,C,C,C
Rare Words,B,B,B
Rare Words,D,D,D
Rare Words,B,B,B
Rare Words,D,B,B
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,E,E,E
Rare Words,A,,➁ C
Rare Words,E,A,A
Rare Words,D,B,B
Rare Words,E,B,B
Rare Words,C,C,C
Rare Words,A,A,A
Rare Words,E,E,E
Rare Words,A,A,A
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,B,E,E
Rare Words,A,B,B
Rare Words,A,C,C
Rare Words,B,B,B
Rare Words,C,C,C
Rare Words,B,B,B
Rare Words,A,C,C
Rare Words,C,C,C
Rare Words,C,E,E
Rare Words,B,A,A
Rare Words,C,C,C
Rare Words,B,E,E
Rare Words,D,D,D
Rare Words,A,B,B
Rare Words,A,A,A
Rare Words,A,D,D
Rare Words,D,A,A
Rare Words,B,B,B
Rare Words,E,E,E
Rare Words,A,A,A
Rare Words,A,A,A
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,E,E,E
Rare Words,B,C,C
Rare Words,D,C,C
Rare Words,A,B,B
Rare Words,D,D,D
Rare Words,A,C,C
Rare Words,B,,뻔뻔스럽거나 비위가 좋아 주어진 상황에 잘 적응하는 성미의 의미를 가진 단어로 알맞은 것은 E: 일반인입니다.
Rare Words,D,A,A
Rare Words,C,D,D
Rare Words,C,D,D
Rare Words,C,B,B
Rare Words,B,B,B
Rare Words,D,B,B
Rare Words,A,B,B
Rare Words,A,A,A
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,A,B,B
Rare Words,D,A,A
Rare Words,A,C,C
Rare Words,B,C,C
Rare Words,E,A,A
Rare Words,D,C,C
Rare Words,C,C,C
Rare Words,E,A,A
Rare Words,E,D,D
Rare Words,E,A,A
Rare Words,D,B,B
Rare Words,A,B,B
Rare Words,C,C,C
Rare Words,E,E,E
Rare Words,D,B,B
Rare Words,B,B,B
Rare Words,D,D,D
Rare Words,E,D,D
Rare Words,E,E,E
Rare Words,B,B,B
Rare Words,E,E,E
Rare Words,A,B,B
Rare Words,D,B,B
Rare Words,B,B,B
Rare Words,D,D,D
Rare Words,E,E,E
Rare Words,D,D,D
Rare Words,A,A,A
Rare Words,C,C,C
Rare Words,E,E,E
Rare Words,B,B,B
Rare Words,D,D,D
Rare Words,B,B,B
Rare Words,A,C,C
Rare Words,A,A,A
Rare Words,D,D,D
Rare Words,D,D,D
Rare Words,E,A,A
Rare Words,D,C,C
Rare Words,A,A,A
Rare Words,C,C,C
Rare Words,E,E,E
Rare Words,E,C,C
Rare Words,E,C,C
Rare Words,D,C,C
Rare Words,B,B,B
Rare Words,C,C,C
Rare Words,A,D,D
Rare Words,B,C,C
Rare Words,D,C,C
Rare Words,A,B,B
Rare Words,A,A,A
Rare Words,A,C,C
Rare Words,D,C,C
Rare Words,E,B,B
Rare Words,E,A,A
Rare Words,A,C,C
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,C,A,A
Rare Words,C,C,C
Rare Words,B,E,E
Rare Words,B,B,B
Rare Words,B,B,B
Rare Words,A,B,B
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,A,A,A
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,E,C,C
Rare Words,B,B,B
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,B,B,B
Rare Words,B,A,A
Rare Words,E,E,E
Rare Words,A,C,C
Rare Words,E,E,E
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,E,E,E
Rare Words,C,C,C
Rare Words,B,A,A
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,E,A,A
Rare Words,B,B,B
Rare Words,C,C,C
Rare Words,D,A,A
Rare Words,B,B,B
Rare Words,A,A,A
Rare Words,D,C,C
Rare Words,D,B,B
Rare Words,A,A,A
Rare Words,C,C,C
Rare Words,B,B,B
Rare Words,B,A,A
Rare Words,D,C,C
Rare Words,A,A,A
Rare Words,A,A,A
Rare Words,A,B,B
Rare Words,B,B,B
Rare Words,D,D,D
Rare Words,B,B,B
Rare Words,B,B,B
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,C,A,A
Rare Words,D,D,D
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,B,B,B
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,B,B,B
Rare Words,A,C,C
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,D,B,B
Rare Words,D,D,D
Rare Words,A,C,C
Rare Words,B,B,B
Rare Words,B,D,D
Rare Words,C,B,B
Rare Words,E,D,D
Rare Words,C,C,C
Rare Words,B,B,B
Rare Words,A,A,A
Rare Words,E,E,E
Rare Words,C,C,C
Rare Words,A,A,A
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,B,B,B
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,D,C,C
Rare Words,A,B,B
Rare Words,A,B,B
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,A,D,D
Rare Words,A,B,B
Rare Words,D,A,A
Rare Words,A,A,A
Rare Words,E,E,E
Rare Words,C,C,C
Rare Words,E,A,A
Rare Words,B,B,B
Rare Words,E,C,C
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,B,B,B
Rare Words,E,C,C
Rare Words,D,D,D
Rare Words,A,A,A
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,E,E,E
Rare Words,A,A,A
Rare Words,E,B,B
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,E,A,A
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,E,E,E
Rare Words,C,C,C
Rare Words,D,C,C
Rare Words,A,B,B
Rare Words,E,C,C
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,B,B,B
Rare Words,B,B,B
Rare Words,B,E,E
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,D,B,B
Rare Words,B,B,B
Rare Words,A,A,A
Rare Words,D,D,D
Rare Words,C,C,C
Rare Words,B,B,B
Rare Words,A,D,D
Rare Words,D,D,D
Rare Words,E,A,A
Rare Words,D,D,D
Rare Words,B,E,E
Rare Words,E,E,E
Rare Words,B,B,B
Rare Words,A,A,A
Rare Words,D,C,C
Rare Words,B,B,B
Rare Words,E,B,B
Rare Words,D,B,B
Rare Words,A,A,A
Rare Words,B,D,D
Rare Words,A,C,C
Rare Words,E,C,C
Rare Words,B,B,B
Rare Words,D,D,D
Rare Words,B,B,B
Rare Words,E,E,E
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,D,D,D
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,B,A,A
Rare Words,D,D,D
Rare Words,E,C,C
Rare Words,A,A,A
Rare Words,B,D,D
Rare Words,E,E,E
Rare Words,D,C,C
Rare Words,D,D,D
Rare Words,D,D,D
Rare Words,A,A,A
Rare Words,B,C,C
Rare Words,A,B,B
Rare Words,D,C,C
Rare Words,A,A,A
Rare Words,E,B,B
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,E,C,C
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,D,D,D
Rare Words,B,D,D
Rare Words,C,C,C
Rare Words,A,A,A
Rare Words,D,D,D
Rare Words,D,D,D
Rare Words,B,B,B
Rare Words,E,B,B
Rare Words,D,B,B
Rare Words,C,C,C
Rare Words,C,B,B
Rare Words,C,C,C
Rare Words,D,A,A
Rare Words,B,B,B
Rare Words,D,C,C
Rare Words,E,D,D
Rare Words,A,A,A
Rare Words,E,A,A
Rare Words,E,A,A
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,E,C,C
Rare Words,C,C,C
Rare Words,B,B,B
Rare Words,C,C,C
Rare Words,D,C,C
Rare Words,A,D,D
Rare Words,A,A,A
Rare Words,B,B,B
Rare Words,C,C,C
Rare Words,E,E,E
Rare Words,A,B,B
Rare Words,C,E,E
Rare Words,E,D,D
Rare Words,E,E,E
Rare Words,B,B,B
Rare Words,D,A,A
Rare Words,D,A,A
Rare Words,C,A,A
Rare Words,C,A,A
Rare Words,B,B,B
Rare Words,E,C,C
Rare Words,C,C,C
Rare Words,E,C,C
Rare Words,B,B,B
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,E,E,E
Rare Words,E,D,D
Rare Words,C,A,A
Rare Words,D,B,B
Rare Words,D,D,D
Rare Words,B,C,C
Rare Words,D,D,D
Rare Words,B,B,B
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,D,D,D
Rare Words,E,A,A
Rare Words,B,C,C
Rare Words,B,B,B
Rare Words,E,E,E
Rare Words,A,E,E
Rare Words,E,E,E
Rare Words,C,C,C
Rare Words,C,C,C
Rare Words,A,A,A
Rare Words,C,C,C
Rare Words,A,A,A
Reading Comprehension,C,C,C
Reading Comprehension,B,B,B
Reading Comprehension,D,B,B
Reading Comprehension,A,B,B
Reading Comprehension,C,C,C
Reading Comprehension,A,A,A
Reading Comprehension,A,A,A
Reading Comprehension,D,D,D
Reading Comprehension,C,C,C
Reading Comprehension,D,B,B
Reading Comprehension,A,C,C
Reading Comprehension,B,B,B
Reading Comprehension,D,D,D
Reading Comprehension,C,C,C
Reading Comprehension,D,B,B
Reading Comprehension,A,A,A
Reading Comprehension,B,C,C
Reading Comprehension,C,C,C
Reading Comprehension,D,D,D
Reading Comprehension,B,B,B
Reading Comprehension,A,A,A
Reading Comprehension,D,D,D
Reading Comprehension,C,C,C
Reading Comprehension,B,D,D
Reading Comprehension,C,C,C
Reading Comprehension,B,C,C
Reading Comprehension,C,A,A
Reading Comprehension,A,D,D
Reading Comprehension,C,C,C
Reading Comprehension,C,C,C
Reading Comprehension,A,A,A
Reading Comprehension,B,B,B
Reading Comprehension,C,B,B
Reading Comprehension,A,A,A
Reading Comprehension,D,D,D
Reading Comprehension,D,D,D
Reading Comprehension,C,C,C
Reading Comprehension,B,C,C
Reading Comprehension,A,A,A
Reading Comprehension,C,A,A
Reading Comprehension,B,B,B
Reading Comprehension,A,B,B
Reading Comprehension,D,D,D
Reading Comprehension,D,B,B
Reading Comprehension,B,D,D
Reading Comprehension,D,A,A
Reading Comprehension,B,B,B
Reading Comprehension,A,B,B
Reading Comprehension,D,C,C
Reading Comprehension,C,C,C
Reading Comprehension,C,C,C
Reading Comprehension,D,E,E
Reading Comprehension,B,B,B
Reading Comprehension,D,D,D
Reading Comprehension,C,C,C
Reading Comprehension,D,D,D
Reading Comprehension,A,C,C
Reading Comprehension,D,D,D
Reading Comprehension,A,A,A
Reading Comprehension,C,E,E
Reading Comprehension,D,B,B
Reading Comprehension,C,C,C
Reading Comprehension,B,B,B
Reading Comprehension,C,C,C
Reading Comprehension,C,B,B
Reading Comprehension,B,B,B
Reading Comprehension,D,D,D
Reading Comprehension,B,B,B
Reading Comprehension,B,B,B
Reading Comprehension,D,A,A
Reading Comprehension,C,B,B
Reading Comprehension,A,A,A
Reading Comprehension,D,D,D
Reading Comprehension,A,C,C
Reading Comprehension,B,B,B
Reading Comprehension,A,A,A
Reading Comprehension,D,D,D
Reading Comprehension,C,C,C
Reading Comprehension,C,D,D
Reading Comprehension,D,C,C
Reading Comprehension,D,D,D
Reading Comprehension,B,C,C
Reading Comprehension,C,C,C
Reading Comprehension,A,,라
Reading Comprehension,C,,다
Reading Comprehension,B,B,B
Reading Comprehension,C,A,A
Reading Comprehension,B,B,B
Reading Comprehension,D,D,D
Reading Comprehension,C,E,E
Reading Comprehension,C,C,C
Reading Comprehension,A,A,A
Reading Comprehension,A,A,A
Reading Comprehension,D,D,D
Reading Comprehension,C,C,C
Reading Comprehension,B,B,B
Reading Comprehension,D,D,D
Reading Comprehension,B,A,A
Reading Comprehension,D,,다
Reading Comprehension,B,A,A
Reading Comprehension,C,E,E
Reading Comprehension,A,A,A
Reading Comprehension,A,A,A
Reading Comprehension,C,C,C
Reading Comprehension,B,B,B
Reading Comprehension,C,C,C
Reading Comprehension,C,B,B
Reading Comprehension,A,A,A
Reading Comprehension,C,D,D
Reading Comprehension,A,A,A
Reading Comprehension,D,D,D
Reading Comprehension,C,E,E
Reading Comprehension,B,,다
Reading Comprehension,A,,다
Reading Comprehension,B,B,B
Reading Comprehension,B,B,B
Reading Comprehension,C,C,C
Reading Comprehension,D,B,B
Reading Comprehension,A,A,A
Reading Comprehension,A,C,C
Reading Comprehension,D,D,D
Reading Comprehension,A,A,A
Reading Comprehension,C,C,C
Reading Comprehension,D,B,B
Reading Comprehension,B,C,C
Reading Comprehension,C,B,B
Reading Comprehension,B,C,C
Reading Comprehension,C,B,B
Reading Comprehension,D,B,B
Reading Comprehension,B,C,C
Reading Comprehension,C,A,A
Reading Comprehension,A,A,A
Reading Comprehension,C,B,B
Reading Comprehension,A,A,A
Reading Comprehension,C,B,B
Reading Comprehension,B,C,C
Reading Comprehension,A,A,A
Reading Comprehension,C,A,A
Reading Comprehension,B,B,B
Reading Comprehension,A,B,B
Reading Comprehension,D,D,D
Reading Comprehension,B,B,B
Reading Comprehension,C,B,B
Reading Comprehension,C,C,C
Reading Comprehension,D,E,E
Reading Comprehension,B,B,B
Reading Comprehension,D,D,D
Reading Comprehension,A,A,A
Reading Comprehension,C,C,C
Reading Comprehension,A,C,C
Reading Comprehension,D,B,B
Reading Comprehension,A,A,A
Reading Comprehension,D,D,D
Reading Comprehension,C,C,C
Reading Comprehension,C,E,E
Reading Comprehension,D,B,B
Reading Comprehension,C,C,C
Reading Comprehension,B,B,B
Reading Comprehension,D,B,B
Reading Comprehension,D,D,D
Reading Comprehension,D,D,D
Reading Comprehension,C,D,D
Reading Comprehension,A,D,D
Reading Comprehension,C,C,C
Reading Comprehension,D,D,D
Reading Comprehension,D,B,B
Reading Comprehension,D,B,B
Reading Comprehension,C,C,C
Reading Comprehension,D,C,C
Reading Comprehension,D,D,D
Reading Comprehension,B,B,B
Reading Comprehension,C,C,C
Reading Comprehension,A,A,A
Reading Comprehension,C,B,B
Reading Comprehension,A,B,B
Reading Comprehension,C,B,B
Reading Comprehension,C,B,B
Reading Comprehension,A,B,B
Reading Comprehension,C,D,D
Reading Comprehension,D,E,E
Reading Comprehension,D,B,B
Reading Comprehension,B,B,B
Reading Comprehension,D,D,D
Reading Comprehension,C,C,C
Reading Comprehension,D,D,D
Reading Comprehension,A,A,A
Reading Comprehension,A,A,A
Reading Comprehension,A,C,C
Reading Comprehension,A,A,A
Reading Comprehension,C,C,C
Reading Comprehension,A,B,B
Reading Comprehension,A,D,D
Reading Comprehension,C,A,A
Reading Comprehension,D,D,D
Reading Comprehension,B,C,C
Reading Comprehension,A,C,C
Reading Comprehension,B,C,C
Reading Comprehension,B,B,B
Reading Comprehension,C,C,C
Reading Comprehension,A,B,B
Reading Comprehension,B,B,B
Reading Comprehension,C,B,B
Reading Comprehension,B,C,C
Reading Comprehension,C,C,C
Reading Comprehension,B,C,C
Reading Comprehension,B,A,A
Reading Comprehension,C,B,B
Reading Comprehension,A,A,A
Reading Comprehension,C,C,C
Reading Comprehension,D,C,C
Reading Comprehension,D,D,D
Reading Comprehension,C,D,D
Reading Comprehension,D,B,B
