category,answer,pred,response
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,D,B,B: 33rpm감속
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,B,B: 78.5 MPa
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,D,B,B: 6.42kgf/m
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,D,B,"B: 장갑, 용접안경"
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,D,D
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,D,D,D
Railway-And-Automotive-Engineering,D,B,B: 355rpm
Railway-And-Automotive-Engineering,D,B,B: -1.1kJ
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,A,B,B: 31.2
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,A,D,D
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,B,B,"B: 4, -53°"
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,B,B,B: 0.0724
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,B,B: 430mm × 65mm
Railway-And-Automotive-Engineering,D,A,A
Railway-And-Automotive-Engineering,A,D,D
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,A,B,B: 0.52mm
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,A,A
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,D,B,B: 약 25km/h
Railway-And-Automotive-Engineering,B,C,C: 1057N
Railway-And-Automotive-Engineering,C,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,D,D,D
Railway-And-Automotive-Engineering,B,B,B
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,D,C,C: UCL = 5.77
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,D,B,B: 50°
Railway-And-Automotive-Engineering,C,D,D
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,D,B,B
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,B,C,C
Railway-And-Automotive-Engineering,A,D,D
Railway-And-Automotive-Engineering,A,B,B: 10.42
Railway-And-Automotive-Engineering,D,B,B: 20[%]
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,A,D,D
Railway-And-Automotive-Engineering,B,D,D
Railway-And-Automotive-Engineering,B,B,B: 25
Railway-And-Automotive-Engineering,A,B,B
Railway-And-Automotive-Engineering,C,B,B
Railway-And-Automotive-Engineering,D,C,C
Railway-And-Automotive-Engineering,B,C,C
Biology,B,A,A
Biology,D,B,B
Biology,B,D,D
Biology,A,C,C
Biology,C,C,C
Biology,A,C,C
Biology,B,B,B
Biology,B,B,B
Biology,B,C,C
Biology,C,D,D
Biology,D,B,B
Biology,A,B,B
Biology,C,C,C
Biology,D,D,D
Biology,A,D,D
Biology,C,D,D
Biology,C,C,C
Biology,A,C,C
Biology,D,B,B
Biology,A,D,D
Biology,C,B,B
Biology,D,D,D
Biology,D,D,D
Biology,D,B,B
Biology,C,B,B
Biology,D,C,C
Biology,B,B,B
Biology,A,B,B
Biology,A,C,C
Biology,A,B,B
Biology,D,B,B
Biology,B,B,B
Biology,C,B,B
Biology,D,D,D
Biology,B,B,B
Biology,C,B,B
Biology,D,C,C
Biology,A,A,A
Biology,D,B,B
Biology,B,C,C
Biology,B,C,C
Biology,D,C,C
Biology,D,D,D
Biology,C,B,B
Biology,D,B,B: 9347.5
Biology,D,B,B: 약 47.6kg
Biology,C,B,B
Biology,C,B,B
Biology,B,C,C
Biology,B,B,B
Biology,D,A,A
Biology,A,C,C
Biology,C,B,B
Biology,C,C,C
Biology,A,C,C
Biology,B,C,C
Biology,A,B,B
Biology,C,B,B
Biology,A,C,C
Biology,A,D,D
Biology,D,C,C
Biology,C,D,D
Biology,B,D,D
Biology,D,D,D
Biology,B,B,B
Biology,A,D,D
Biology,D,B,B
Biology,D,B,B
Biology,A,C,C
Biology,A,D,D
Biology,A,C,C
Biology,A,C,C
Biology,C,C,C
Biology,D,C,C
Biology,C,D,D
Biology,D,C,C
Biology,A,C,C
Biology,C,C,C
Biology,D,D,D
Biology,A,D,D
Biology,B,D,D
Biology,B,C,C
Biology,A,C,C
Biology,C,D,D
Biology,B,C,C
Biology,D,C,C
Biology,C,D,D
Biology,B,D,D
Biology,A,D,D
Biology,B,C,C
Biology,D,B,B
Biology,A,B,B: 720
Biology,B,C,C
Biology,D,A,A
Biology,D,B,B
Biology,B,D,D
Biology,B,B,B
Biology,A,B,B
Biology,D,B,B
Biology,D,B,B
Public-Safety,C,D,D
Public-Safety,D,B,B
Public-Safety,B,C,C
Public-Safety,D,B,B: 20 m
Public-Safety,D,B,B
Public-Safety,B,D,D
Public-Safety,D,B,B: 2.3
Public-Safety,A,B,B
Public-Safety,B,B,B: 21.5m 이상
Public-Safety,B,C,C
Public-Safety,B,B,B: 0.5m
Public-Safety,B,C,C
Public-Safety,C,B,B: 147[g]
Public-Safety,D,D,D
Public-Safety,D,C,C
Public-Safety,C,D,D
Public-Safety,D,A,A
Public-Safety,D,C,C
Public-Safety,B,B,B: 10-2(g)
Public-Safety,B,B,B: 1000
Public-Safety,B,B,B
Public-Safety,D,B,B: 0.67 이상
Public-Safety,B,B,B
Public-Safety,C,D,D
Public-Safety,A,C,C
Public-Safety,B,D,D
Public-Safety,C,D,D
Public-Safety,D,B,B: 4.0×10^2[V]
Public-Safety,C,B,B
Public-Safety,B,D,D
Public-Safety,B,D,D
Public-Safety,D,C,C
Public-Safety,C,C,C
Public-Safety,C,B,B: 80%
Public-Safety,D,B,B
Public-Safety,B,C,C
Public-Safety,D,C,C
Public-Safety,D,C,C
Public-Safety,D,B,B: 2.6 × 10^3(V)
Public-Safety,B,B,B
Public-Safety,C,C,C
Public-Safety,D,D,D
Public-Safety,B,C,C
Public-Safety,B,D,D
Public-Safety,D,D,D
Public-Safety,C,B,B: 4.45t/m²
Public-Safety,D,B,B: 44.8
Public-Safety,D,C,C
Public-Safety,D,C,C
Public-Safety,B,C,C
Public-Safety,B,B,B
Public-Safety,D,B,B
Public-Safety,C,D,D
Public-Safety,D,B,B: 15.5분
Public-Safety,B,D,D
Public-Safety,C,D,D
Public-Safety,D,B,B
Public-Safety,B,D,D
Public-Safety,D,D,D
Public-Safety,C,C,C
Public-Safety,C,B,B
Public-Safety,C,B,B
Public-Safety,C,A,A
Public-Safety,B,C,C
Public-Safety,D,C,C
Public-Safety,A,B,B
Public-Safety,B,C,C
Public-Safety,D,B,B
Public-Safety,B,D,D
Public-Safety,A,C,C
Public-Safety,D,B,B
Public-Safety,D,C,C
Public-Safety,D,C,C
Public-Safety,C,B,B
Public-Safety,B,D,D
Public-Safety,A,C,C
Public-Safety,A,D,D
Public-Safety,C,C,C
Public-Safety,D,B,B
Public-Safety,B,B,B: 20.45kg
Public-Safety,C,B,B
Public-Safety,C,D,D
Public-Safety,D,C,C
Public-Safety,D,D,D
Public-Safety,D,D,D
Public-Safety,D,B,B
Public-Safety,D,B,B
Public-Safety,B,B,B: 3.01 × 10^22개
Public-Safety,D,C,C
Public-Safety,D,D,D
Public-Safety,B,B,B
Public-Safety,B,B,B
Public-Safety,B,A,A
Public-Safety,C,C,C: 96mm
Public-Safety,C,B,B: 2260V
Public-Safety,D,C,C
Public-Safety,A,D,D
Public-Safety,D,B,B: 1.6
Public-Safety,C,B,B
Public-Safety,D,B,B
Criminal-Law,A,B,B
Criminal-Law,A,C,C
Criminal-Law,B,D,D
Criminal-Law,A,B,B
Criminal-Law,D,B,B
Criminal-Law,A,D,D
Criminal-Law,D,D,D
Criminal-Law,B,D,D
Criminal-Law,D,C,C
Criminal-Law,A,C,C
Criminal-Law,B,C,C
Criminal-Law,A,D,D
Criminal-Law,B,B,B
Criminal-Law,B,D,D
Criminal-Law,C,C,C
Criminal-Law,D,D,D
Criminal-Law,A,D,D
Criminal-Law,B,C,C
Criminal-Law,B,C,C
Criminal-Law,C,C,C
Criminal-Law,A,C,C
Criminal-Law,D,B,B
Criminal-Law,B,B,B: ×○ ○××
Criminal-Law,A,C,C
Criminal-Law,D,C,C
Criminal-Law,B,D,D
Criminal-Law,D,D,D
Criminal-Law,B,B,B
Criminal-Law,A,B,B: ○ ○○×
Criminal-Law,C,D,D
Criminal-Law,B,B,B
Criminal-Law,B,D,D
Criminal-Law,A,D,D
Criminal-Law,C,D,D
Criminal-Law,B,D,D
Criminal-Law,C,D,D
Criminal-Law,D,C,C
Criminal-Law,D,D,D
Criminal-Law,B,C,C
Criminal-Law,D,D,D
Criminal-Law,D,B,B
Criminal-Law,D,D,D
Criminal-Law,D,C,C
Criminal-Law,B,C,C
Criminal-Law,A,D,D
Criminal-Law,D,B,B: ×○×○
Criminal-Law,B,D,D
Criminal-Law,B,C,C
Criminal-Law,A,D,D
Criminal-Law,B,C,C
Criminal-Law,A,D,D
Criminal-Law,D,D,D
Criminal-Law,B,D,D
Criminal-Law,A,D,D
Criminal-Law,D,C,C
Criminal-Law,A,D,D
Criminal-Law,B,D,D
Criminal-Law,B,C,C
Criminal-Law,D,C,C
Criminal-Law,A,C,C
Criminal-Law,A,C,C
Criminal-Law,B,C,C
Criminal-Law,B,C,C
Criminal-Law,B,D,D
Criminal-Law,D,D,D
Criminal-Law,D,C,C
Criminal-Law,A,C,C
Criminal-Law,D,B,B: ○ ○××
Criminal-Law,C,C,C
Criminal-Law,C,D,D
Criminal-Law,A,C,C
Criminal-Law,B,C,C
Criminal-Law,B,D,D
Criminal-Law,C,B,B
Criminal-Law,C,B,B
Criminal-Law,C,D,D
Criminal-Law,B,C,C
Criminal-Law,D,C,C
Criminal-Law,C,B,B
Criminal-Law,D,D,D
Criminal-Law,C,C,C
Criminal-Law,A,C,C
Criminal-Law,C,D,D
Criminal-Law,B,C,C
Criminal-Law,C,D,D
Criminal-Law,D,D,D
Criminal-Law,C,C,C
Criminal-Law,C,D,D
Criminal-Law,A,D,D
Criminal-Law,B,C,C
Criminal-Law,A,B,B
Criminal-Law,C,D,D
Criminal-Law,A,D,D
Criminal-Law,C,C,C
Criminal-Law,A,B,B
Criminal-Law,D,D,D
Criminal-Law,A,D,D
Criminal-Law,B,C,C
Criminal-Law,B,D,D
Criminal-Law,D,D,D
Information-Technology,D,D,D
Information-Technology,B,B,B
Information-Technology,D,B,B
Information-Technology,A,C,C
Information-Technology,D,D,D
Information-Technology,D,B,B: 300
Information-Technology,D,B,B
Information-Technology,B,C,C
Information-Technology,B,C,C
Information-Technology,B,B,B
Information-Technology,D,B,B
Information-Technology,A,D,D
Information-Technology,C,C,C
Information-Technology,C,D,D
Information-Technology,D,C,C
Information-Technology,D,C,C
Information-Technology,D,D,D
Information-Technology,C,B,B
Information-Technology,D,C,C
Information-Technology,C,D,D
Information-Technology,C,C,C
Information-Technology,B,C,C
Information-Technology,C,A,A
Information-Technology,B,C,C
Information-Technology,B,D,D
Information-Technology,B,B,B
Information-Technology,B,A,A
Information-Technology,D,B,B
Information-Technology,B,C,C
Information-Technology,D,A,A
Information-Technology,D,B,B
Information-Technology,B,C,C
Information-Technology,A,C,C
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,D,B,B
Information-Technology,C,D,D
Information-Technology,C,D,D
Information-Technology,C,A,A
Information-Technology,B,B,B: 48W
Information-Technology,B,C,C
Information-Technology,C,A,A
Information-Technology,D,B,B
Information-Technology,D,A,A
Information-Technology,D,D,D
Information-Technology,C,C,C
Information-Technology,B,C,C
Information-Technology,B,A,A
Information-Technology,B,C,C
Information-Technology,C,B,B
Information-Technology,D,B,B
Information-Technology,D,C,C
Information-Technology,D,D,D
Information-Technology,A,C,C
Information-Technology,C,B,B
Information-Technology,C,B,B
Information-Technology,B,B,B: 1100010101100
Information-Technology,B,B,B
Information-Technology,C,C,C
Information-Technology,C,B,B
Information-Technology,B,B,B: 40
Information-Technology,D,B,B
Information-Technology,D,B,B
Information-Technology,D,D,D
Information-Technology,D,B,B: 1000
Information-Technology,C,B,B
Information-Technology,D,C,C
Information-Technology,B,B,B
Information-Technology,D,B,B
Information-Technology,C,A,A
Information-Technology,D,D,D
Information-Technology,B,D,D
Information-Technology,B,A,A
Information-Technology,B,B,B
Information-Technology,D,D,D
Information-Technology,C,D,D
Information-Technology,B,D,D
Information-Technology,D,B,B: 1.25
Information-Technology,B,D,D
Information-Technology,C,B,B
Information-Technology,C,B,B
Information-Technology,C,B,B
Information-Technology,D,C,C
Information-Technology,D,C,C
Information-Technology,D,D,D
Information-Technology,C,B,B
Information-Technology,B,B,B: -27 ~ + (27-1)
Information-Technology,B,C,C
Information-Technology,D,C,C
Information-Technology,B,B,B
Information-Technology,D,C,C
Information-Technology,B,C,C
Information-Technology,C,B,B
Information-Technology,D,C,C
Information-Technology,B,C,C
Information-Technology,A,D,D
Information-Technology,D,C,C
Information-Technology,D,D,D
Geomatics,C,B,B: 50m
Geomatics,C,C,C
Geomatics,B,B,B
Geomatics,B,D,D
Geomatics,D,B,B
Geomatics,B,B,B: 1275.48m
Geomatics,B,D,D
Geomatics,C,D,D
Geomatics,D,C,C
Geomatics,B,D,D
Geomatics,B,D,D
Geomatics,D,C,C: 3000
Geomatics,C,B,B: 46.2m
Geomatics,B,C,C
Geomatics,D,B,B
Geomatics,B,C,C: ± 1.0235mm
Geomatics,D,C,C
Geomatics,C,C,C
Geomatics,B,C,C
Geomatics,B,C,C
Geomatics,A,C,C
Geomatics,A,C,C
Geomatics,A,D,D
Geomatics,B,D,D
Geomatics,D,B,B: 1.23mm
Geomatics,D,B,B
Geomatics,D,B,B
Geomatics,D,C,C
Geomatics,C,A,A
Geomatics,C,B,B: 11.5m2
Geomatics,B,B,B
Geomatics,A,C,C
Geomatics,D,D,D
Geomatics,C,B,B: 1.000002742
Geomatics,C,D,D
Geomatics,B,B,B
Geomatics,C,B,"B: 동경 127° , 북위"
Geomatics,A,D,D
Geomatics,D,B,B
Geomatics,B,B,B: 100.894m
Geomatics,D,B,B: 1/125초
Geomatics,D,A,A: 28842.2m2
Geomatics,B,B,B
Geomatics,D,B,B: -0.062m
Geomatics,B,B,B: 약10배
Geomatics,B,B,B: 64 %
Geomatics,C,A,A
Geomatics,C,B,B
Geomatics,C,C,C: 500m
Geomatics,B,B,B: ± 1.5mm
Geomatics,B,C,C
Geomatics,B,A,A
Geomatics,A,C,C
Geomatics,D,C,C
Geomatics,D,B,B: 1282.68m
Geomatics,B,B,B
Geomatics,D,D,D
Geomatics,C,D,D
Geomatics,C,D,D
Geomatics,D,D,D
Geomatics,A,D,D
Geomatics,A,C,C
Geomatics,D,B,B: 49.99m2
Geomatics,D,C,C
Geomatics,D,A,A
Geomatics,D,D,D
Geomatics,D,C,C
Geomatics,D,C,C
Geomatics,D,C,C
Geomatics,C,D,D
Geomatics,D,B,B
Geomatics,D,B,B
Geomatics,C,D,D
Geomatics,D,B,B: 0.34km2
Geomatics,C,C,C
Geomatics,D,C,C
Geomatics,D,C,C
Geomatics,B,C,C
Geomatics,D,C,C: 1.0cm
Geomatics,B,D,D
Geomatics,C,C,C
Geomatics,D,C,C
Geomatics,B,B,B
Geomatics,C,B,B: 7.4㎜
Geomatics,B,C,C
Geomatics,B,C,C
Geomatics,C,D,D
Geomatics,C,B,B: 3° 24‘ 52“
Geomatics,D,C,C
Geomatics,A,D,D
Geomatics,D,C,C
Geomatics,D,B,B: 14.3m
Geomatics,B,B,B: ±24㎜
Geomatics,C,D,D
Geomatics,B,B,B: 8.1 cm
Geomatics,C,C,C
Geomatics,B,D,D
Geomatics,B,C,C
Geomatics,C,B,B: 50.264m
Geomatics,C,D,D
Management,D,B,B
Management,B,D,D
Management,A,D,D
Management,A,A,A
Management,C,D,D
Management,A,D,D
Management,B,C,C
Management,D,D,D
Management,B,C,C
Management,B,C,"C: 감가상각비 1,2"
Management,B,D,D
Management,A,D,D
Management,A,B,B
Management,A,B,B
Management,B,B,B
Management,D,D,D
Management,D,C,C
Management,A,D,D
Management,A,C,C
Management,D,B,B
Management,B,D,D
Management,C,D,D
Management,C,C,C
Management,A,D,D
Management,A,D,D
Management,A,D,D
Management,C,D,D
Management,B,B,B
Management,A,C,C
Management,C,C,C
Management,C,D,D
Management,D,C,C
Management,B,C,C
Management,D,B,B
Management,A,D,D
Management,C,B,B
Management,D,C,C
Management,D,D,D
Management,D,C,C
Management,A,A,A
Management,A,D,D
Management,D,D,D
Management,A,C,C
Management,B,D,D
Management,C,D,D
Management,D,B,B
Management,A,D,D
Management,B,D,D
Management,C,C,C
Management,C,D,D
Management,A,C,C
Management,A,C,C
Management,B,B,B
Management,C,D,D
Management,A,D,D
Management,A,D,D
Management,A,D,D
Management,B,D,D
Management,C,D,D
Management,A,C,C
Management,A,C,C
Management,C,C,C
Management,A,B,B
Management,D,D,D
Management,C,C,C
Management,D,B,B
Management,C,C,C
Management,D,C,C
Management,D,B,B
Management,B,C,C
Management,B,D,D
Management,D,C,C
Management,B,A,A
Management,B,C,C
Management,D,B,B
Management,C,D,D
Management,B,C,C
Management,D,D,D
Management,B,D,D
Management,B,B,B
Management,A,C,C
Management,D,D,D
Management,A,C,C
Management,A,A,A
Management,A,B,B
Management,B,D,D
Management,C,B,B
Management,A,B,B
Management,C,B,B
Management,C,D,D
Management,B,B,B
Management,B,A,A
Management,B,D,D
Management,D,B,B
Management,A,D,D
Management,D,C,C
Management,B,B,B
Management,A,B,B
Management,D,C,C
Management,C,B,B
Math,A,B,B
Math,A,B,B
Math,A,B,B
Math,C,B,B
Math,A,B,B
Math,B,B,B: -1
Math,C,A,A
Math,A,B,B
Math,C,A,A
Math,A,C,C
Math,A,B,B
Math,D,B,B: 2√5
Math,D,C,C
Math,C,C,C
Math,B,B,"B: [210.2, 229.8]"
Math,C,B,B
Math,B,D,D: 97점
Math,C,A,A
Math,C,C,C
Math,B,B,B
Math,A,C,C
Math,D,B,B
Math,C,C,C
Math,D,B,B
Math,A,C,C
Math,C,B,B
Math,B,B,B
Math,C,C,C
Math,A,B,B
Math,D,B,B
Math,A,C,C
Math,A,C,C: √2/9
Math,C,A,"A, B, C, D 중 특정"
Math,D,C,C
Math,A,B,B: 17
Math,C,C,C
Math,A,C,C
Math,A,C,C
Math,A,C,C
Math,B,D,D
Math,C,D,D: x3 ＜ x2 ＜ x1
Math,B,B,B
Math,B,A,A
Math,B,B,B
Math,C,B,B
Math,A,C,C
Math,A,B,B: 86
Math,A,B,B: √7
Math,C,B,B: -21
Math,C,B,B
Math,A,A,A
Math,D,B,B
Math,A,B,B: 14
Math,A,C,C
Math,D,C,C
Math,D,B,B
Math,D,B,B
Math,C,A,A
Math,A,B,B
Math,B,C,C
Math,C,B,B: 2/15
Math,C,B,B
Math,B,C,C
Math,C,B,B: 3/11
Math,A,C,C
Math,C,A,A: 173.04≤ m ≤ 17
Math,C,D,D
Math,C,C,C
Math,C,B,B
Math,D,B,B
Math,A,B,B
Math,C,C,C
Math,C,B,B: 1/5
Math,C,C,C
Math,B,B,B
Math,D,B,B
