category,answer,pred,response
biology,C,B,B
biology,D,D,D
biology,D,D,D
biology,D,B,B
biology,C,B,B
biology,D,D,D
biology,B,B,B
biology,A,B,B
biology,A,C,C
biology,A,D,D
biology,D,D,D
biology,B,B,B
biology,C,B,B
biology,D,D,D
biology,B,D,D
biology,C,B,B
biology,D,C,C
biology,A,A,A
biology,D,A,A
biology,B,D,D
biology,B,B,B
biology,D,D,D
biology,D,D,D
biology,C,B,B
biology,D,B,B: 9347.5
biology,D,B,B: 약 47.6kg
biology,C,B,B
biology,C,B,B
biology,B,D,D
biology,B,D,D
biology,D,A,A
biology,A,B,B
biology,C,B,B
biology,C,D,D
biology,A,C,C
biology,B,A,A
biology,A,B,B
biology,C,A,A
biology,A,D,D
biology,A,D,D
biology,D,A,A
biology,C,B,B
biology,B,D,D
biology,D,D,D
biology,B,D,D
biology,A,D,D
biology,D,A,A
biology,D,D,D
biology,A,C,C
biology,A,D,D
biology,A,D,D
biology,A,D,D
biology,C,C,C
biology,D,A,A
biology,C,A,A
biology,D,D,D
biology,A,C,C
biology,C,C,C
biology,D,D,D
biology,A,D,D
biology,B,D,D
biology,B,D,D
biology,A,B,B
biology,C,D,D
biology,B,B,B
biology,D,A,A
biology,C,D,D
biology,B,C,C
biology,A,D,D
biology,B,D,D
biology,D,B,B
biology,A,B,B
biology,B,C,C
biology,D,A,A
biology,D,A,A
biology,B,D,D
biology,B,A,A
biology,A,D,D
biology,D,C,C
biology,D,A,A
chemical_engineering,D,A,A: 20
chemical_engineering,B,B,B
chemical_engineering,B,B,B
chemical_engineering,D,D,D
chemical_engineering,D,B,B: 2931
chemical_engineering,A,D,D
chemical_engineering,D,C,C
chemical_engineering,A,D,D: n=1/2
chemical_engineering,B,D,D
chemical_engineering,C,B,B
chemical_engineering,A,A,A: 1.43
chemical_engineering,B,D,D
chemical_engineering,B,C,C
chemical_engineering,C,D,D
chemical_engineering,C,C,C
chemical_engineering,C,B,B: 4646kg
chemical_engineering,B,B,"B: 낮은 압력,"
chemical_engineering,D,C,C: 287.31℃
chemical_engineering,C,A,A: 19371
chemical_engineering,C,B,B: 0.522
chemical_engineering,A,D,D
chemical_engineering,B,B,B: 1.78
chemical_engineering,C,C,C
chemical_engineering,C,D,D
chemical_engineering,B,D,D
chemical_engineering,A,B,B: 0.062
chemical_engineering,A,C,C
chemical_engineering,B,D,D
chemical_engineering,A,C,C: 78.8%
chemical_engineering,A,D,D: 12000
chemical_engineering,D,B,B: 3×10^14 Hz
chemical_engineering,B,A,A
chemical_engineering,D,B,B
chemical_engineering,B,B,B
chemical_engineering,D,C,C
chemical_engineering,D,B,B
chemical_engineering,A,C,C
chemical_engineering,A,C,C: 1차
chemical_engineering,C,D,D: t/k(1-XAn)-1/n-1
chemical_engineering,A,B,B: 21.8
chemical_engineering,D,B,B: Rittinger 법칙
chemical_engineering,D,B,B: 1/2
chemical_engineering,D,D,D: 18wt%
chemical_engineering,B,B,B: -3.0
chemical_engineering,B,B,B: 0.693
chemical_engineering,D,D,D
chemical_engineering,D,D,D: rA=-2CA0.5CB
chemical_engineering,B,A,A
chemical_engineering,D,B,B: 3.50
chemical_engineering,B,D,D: CH3COOH
chemical_engineering,A,B,B: 0.230
chemical_engineering,B,B,B
chemical_engineering,D,A,A: 0 에 접근한다.
chemical_engineering,A,C,C
chemical_engineering,C,D,D: 25.3
chemical_engineering,C,A,A: 788.7
chemical_engineering,A,B,B: 괴상중합
chemical_engineering,B,B,B: 5.3× 1019cal/year
chemical_engineering,D,C,C: 19110
chemical_engineering,B,C,C: V = -aT + bP + 상수
chemical_engineering,B,B,B
chemical_engineering,A,D,D
chemical_engineering,B,D,D
chemical_engineering,D,B,B: 0.372
chemical_engineering,B,B,B: 1.049
chemical_engineering,D,B,B: 78%
chemical_engineering,C,B,B
chemical_engineering,B,A,A: 유니온(union)
chemical_engineering,D,D,D
chemical_engineering,D,D,D
chemical_engineering,B,D,D
chemical_engineering,C,D,D
chemical_engineering,C,C,"C

설명: 전체 에"
chemical_engineering,D,B,B
chemical_engineering,B,B,B: 51.5
chemical_engineering,B,B,B
chemical_engineering,D,B,B
chemical_engineering,A,B,B: 300
chemical_engineering,B,D,D
chemical_engineering,A,A,A: 196.43
chemical_engineering,B,D,D
chemical_engineering,C,B,B: 555.6℃
chemical_engineering,B,B,B: 329
chemical_engineering,D,B,B: 400kg
chemical_engineering,A,D,D: 1903
chemical_engineering,D,D,D: 80%
chemical_engineering,A,B,B: 연소실
chemical_engineering,D,D,D: -950
chemical_engineering,B,D,D
chemical_engineering,B,A,A
chemical_engineering,A,B,B: PA=2π-π0
chemical_engineering,A,C,C: ln2×84000J
chemical_engineering,A,D,D: N
chemical_engineering,D,A,A: 3.24
chemical_engineering,D,B,B
chemical_engineering,C,A,A: 1.033
chemical_engineering,D,D,D: 257
chemical_engineering,A,B,B: 0.3326m3
chemical_engineering,A,A,A
chemical_engineering,C,D,D: 904℃
chemistry,B,D,D
chemistry,D,C,C
chemistry,B,C,C
chemistry,B,B,B: CQ(Calibration Qualification)
chemistry,B,D,D: 전열증발화
chemistry,B,B,B
chemistry,D,D,D
chemistry,B,D,D
chemistry,B,D,D
chemistry,C,C,C
chemistry,B,D,D
chemistry,A,D,D
chemistry,D,A,A: C6H6
chemistry,A,C,C: 0.59V
chemistry,C,B,B: 3000cm-1
chemistry,C,B,B: 화학이온화(Cl)-기
chemistry,B,B,B
chemistry,A,D,D: 9.706(±0.06)
chemistry,B,D,D
chemistry,A,A,A
chemistry,C,D,D
chemistry,D,D,D: 하이포아염소산
chemistry,D,B,B: 0.99
chemistry,A,D,D
chemistry,B,A,A: 0.10M
chemistry,B,D,D
chemistry,C,D,D
chemistry,A,B,B: 투광도의 -log값
chemistry,A,C,C
chemistry,A,D,D: O-64%
chemistry,D,D,D
chemistry,D,B,B
chemistry,B,C,C
chemistry,A,C,C
chemistry,B,D,D
chemistry,D,D,D
chemistry,D,B,B: 193.5
chemistry,C,D,D
chemistry,C,B,B: 1:2.77
chemistry,C,D,D
chemistry,B,C,C
chemistry,B,B,"B

설명 (Explanation):

이"
chemistry,B,A,A
chemistry,A,C,C
chemistry,A,A,A: 18.32% ± 0.1%
chemistry,A,D,D: 실험실간
chemistry,A,D,D
chemistry,D,B,B: 11
chemistry,A,D,D
chemistry,A,B,B: 복사선 검출기
chemistry,A,A,A: 2.1×10^-4
chemistry,B,C,C
chemistry,C,A,A
chemistry,A,D,D
chemistry,B,B,B
chemistry,D,D,D
chemistry,A,D,D
chemistry,A,B,B: 2[H+]+[K+]=[OH-]+
chemistry,B,B,B
chemistry,D,D,D
chemistry,A,A,A: 2.1×10^-4
chemistry,A,B,B: 7944
chemistry,B,B,B
chemistry,C,A,A
chemistry,C,D,D: 7.5×10-8 %
chemistry,C,D,D: 0.102M
chemistry,D,C,C
chemistry,D,D,D
chemistry,A,A,A: 7.02
chemistry,A,B,B
chemistry,D,B,B
chemistry,A,D,D
chemistry,B,C,C
chemistry,B,D,D
chemistry,A,A,A: 10.9
chemistry,C,D,D
chemistry,C,D,D
chemistry,C,B,B
chemistry,A,D,D
chemistry,C,A,"A

설명 (Explanation): 형"
chemistry,C,D,D
chemistry,D,C,C
chemistry,B,B,B
chemistry,D,B,B: 1.76 × 10-7
chemistry,B,D,D
chemistry,A,D,D
chemistry,B,B,B: 17.6
chemistry,A,D,D
chemistry,D,B,B: 1.71m
chemistry,A,B,B: 3.39
chemistry,B,D,D
chemistry,C,D,D
chemistry,A,D,D
chemistry,D,C,C
chemistry,C,B,B: 0.36
chemistry,C,A,A: 0.121M
chemistry,C,A,A
chemistry,C,D,D: ±0.0048
chemistry,D,C,C
chemistry,B,D,D
civil_engineering,B,B,B: 15m
civil_engineering,B,B,B: 0.486m
civil_engineering,D,D,D: 1/600
civil_engineering,D,A,A: 복원중
civil_engineering,C,D,D: 1/40.000
civil_engineering,C,D,D
civil_engineering,C,D,D
civil_engineering,C,A,A: 25m3/sec
civil_engineering,D,B,"B: 24

설명: 우수"
civil_engineering,C,B,B
civil_engineering,B,B,"B: 3%

설명: 오차는"
civil_engineering,D,B,"B: 387mm

이 문제는 기"
civil_engineering,D,B,"B: 약 42,500m3/"
civil_engineering,B,D,D: 612.9 kNㆍm
civil_engineering,D,B,B: 0.215 kg/cm2
civil_engineering,D,B,B
civil_engineering,C,B,B: 소규모 프로젝
civil_engineering,B,D,D
civil_engineering,C,D,D
civil_engineering,B,A,A: 사화
civil_engineering,D,B,"B: 집적의 이익,"
civil_engineering,B,D,D
civil_engineering,C,D,D
civil_engineering,B,B,"B: 0.26 m

설명:"
civil_engineering,D,B,B: 2420m
civil_engineering,D,D,D
civil_engineering,B,C,C
civil_engineering,D,B,B: 11.3kN ∙ m
civil_engineering,D,B,B
civil_engineering,D,C,C
civil_engineering,B,C,C
civil_engineering,B,B,B: 4.42분
civil_engineering,B,A,A: 5 ~ 20 cm
civil_engineering,C,B,"B: 50 mg/L

공식:
1"
civil_engineering,A,A,"A: 48.2

해석:
이"
civil_engineering,D,D,D
civil_engineering,D,D,D: 57.6 m3/day
civil_engineering,B,D,"D: 1114회

설명:"
civil_engineering,C,B,B: 부양면에 대한 단면1
civil_engineering,D,A,A: 10.72m3/sec
civil_engineering,A,B,B: 휨인장응력에
civil_engineering,B,B,B: 211kN
civil_engineering,D,D,D
civil_engineering,B,A,A
civil_engineering,B,B,B: 25mm
civil_engineering,B,D,D: 612.9kN ∙ m
civil_engineering,D,C,C: 300kg
civil_engineering,D,B,B: 3.37×10^6 kg/cm²
civil_engineering,B,D,D
civil_engineering,D,C,C
civil_engineering,B,D,"D

정답을 결정하기"
civil_engineering,A,D,"D: d/4 이하, 30 cm 이하"
civil_engineering,B,C,C
civil_engineering,C,D,D
civil_engineering,B,B,B: 이동성
civil_engineering,D,C,C
civil_engineering,B,A,"A: 7,720㎏"
civil_engineering,B,C,C: 자연보전권역
civil_engineering,D,D,D: 2774 kN
civil_engineering,B,A,A: 25cm
civil_engineering,D,B,B: 32.274m2
civil_engineering,C,A,A: 36000m3/day
civil_engineering,B,B,B
civil_engineering,D,D,D
civil_engineering,D,B,B: 327.320m
civil_engineering,B,D,D: 3.0 t/m2
civil_engineering,D,B,B: 3kg/cm2
civil_engineering,C,D,D
civil_engineering,B,C,C: 31.2%
civil_engineering,B,B,B: 400 ∼ 800m
civil_engineering,B,B,B: 1.0cm
civil_engineering,D,D,D: 20% 이내에서 1000
civil_engineering,C,B,"B: 500,000m3"
civil_engineering,B,D,D
civil_engineering,D,B,B: 27
civil_engineering,B,D,"D: 0° , 180° , 270"
civil_engineering,B,D,D: D/H = 4
civil_engineering,B,B,B
civil_engineering,B,B,B: 3.8㎜
civil_engineering,D,B,B: 0.215kg/cm2
civil_engineering,D,D,D: 25 미터
civil_engineering,D,C,C: 4.8mm
civil_engineering,D,D,D
civil_engineering,D,A,A
civil_engineering,D,B,"B: 6.525cm

해결"
civil_engineering,D,B,B: 8개소
civil_engineering,D,D,D
civil_engineering,D,B,B: 0.28
civil_engineering,C,D,D
civil_engineering,B,B,B: 단지기능
civil_engineering,B,B,"B: 1.40t/m2

설"
civil_engineering,B,D,D
civil_engineering,D,B,B: ±25.5mm
civil_engineering,C,C,"C

정답은 철근의"
civil_engineering,C,B,"B: 3.28 kg/cm2

절"
civil_engineering,C,D,D
civil_engineering,D,C,C
civil_engineering,D,D,D
civil_engineering,C,B,B: 0.732
civil_engineering,B,B,B: 315mm
computer_science,D,B,B
computer_science,C,C,C
computer_science,C,D,D
computer_science,D,C,C
computer_science,D,B,B: 13
computer_science,C,D,D
computer_science,B,C,C
computer_science,B,C,C
computer_science,D,B,B
computer_science,D,D,D
computer_science,B,B,B
computer_science,B,B,B: 컴퓨터활용
computer_science,D,A,A
computer_science,D,B,B
computer_science,D,D,D
computer_science,D,C,C
computer_science,D,A,A
computer_science,C,D,D: 60
computer_science,A,B,B
computer_science,D,B,B
computer_science,C,B,B
computer_science,D,D,D
computer_science,D,B,B
computer_science,D,C,C: 4800
computer_science,B,C,C
computer_science,D,B,B
computer_science,D,B,B
computer_science,B,B,B
computer_science,C,D,D
computer_science,C,C,C
computer_science,C,C,C
computer_science,D,A,A
computer_science,B,A,A
computer_science,D,B,B
computer_science,D,C,C
computer_science,B,D,D
computer_science,D,D,D
computer_science,B,B,B: 1024 Byte
computer_science,B,D,D
computer_science,D,D,D
computer_science,D,B,B: 1600MB/s
computer_science,B,B,B
computer_science,D,A,A
computer_science,B,C,C
computer_science,D,D,D: 스크래치 스
computer_science,B,C,C
computer_science,D,D,D
computer_science,D,D,D
computer_science,C,B,B
computer_science,C,C,C
computer_science,D,C,C
computer_science,B,B,B
computer_science,C,D,D
computer_science,D,D,D
computer_science,B,D,D
computer_science,C,B,B
computer_science,B,D,D
computer_science,B,D,D
computer_science,B,B,B
computer_science,D,D,D
computer_science,D,B,"B: 9,600[bps]"
computer_science,B,D,D
computer_science,D,B,B
computer_science,B,D,D
computer_science,D,D,D
computer_science,B,C,C
computer_science,D,B,B
computer_science,B,B,B: 섹터 인덱스(Sector
computer_science,C,C,C
computer_science,C,B,B: 사전 인쇄
computer_science,C,A,A: 기능적 응
computer_science,B,B,B
computer_science,D,B,B
computer_science,D,C,C
computer_science,C,C,C: 이용약관
computer_science,B,B,B
computer_science,C,B,B
computer_science,D,C,C: BACKUP *.* A: /D
computer_science,B,B,B
computer_science,C,B,B
computer_science,C,D,D
computer_science,D,D,D
computer_science,C,A,A
computer_science,D,B,B
computer_science,D,B,B
computer_science,B,D,D
computer_science,C,B,B
computer_science,D,B,B
computer_science,C,D,D
computer_science,C,D,D
computer_science,B,B,B
computer_science,C,D,D
computer_science,D,C,C
computer_science,B,A,A
computer_science,D,A,A
computer_science,C,B,B: 명령어 순서
computer_science,B,B,B
computer_science,C,C,C
computer_science,D,D,D
computer_science,B,C,C: 70GB
construction,B,D,D
construction,C,B,B: 플레밍의 오
construction,D,B,B: 3㎾
construction,D,B,B
construction,D,C,C: 29.4
construction,A,D,D
construction,D,C,C: 0.9㎏cm2
construction,C,D,D
construction,D,C,C
construction,D,C,C
construction,B,B,B: 3m 이상
construction,C,D,D
construction,C,A,A
construction,B,D,D
construction,D,B,B: 5.5t/m
construction,B,B,B
construction,B,D,D: 7일 이내
construction,C,B,B: 30m
construction,B,A,A
construction,B,D,D
construction,D,D,D
construction,C,C,C: xy = 2
construction,C,B,B: 9.0
construction,C,B,B
construction,D,C,C
construction,B,D,D
construction,D,D,D
construction,D,B,B: 3V / 2A
construction,C,B,B: 비탈면적의 1/4
construction,B,D,D
construction,D,B,B: 16.5kJ
construction,B,D,D: 85 룩스
construction,D,B,B: 33 tonf· m
construction,D,C,C
construction,C,D,D
construction,D,B,B: 10대
construction,B,B,B
construction,B,D,D
construction,D,B,B: 63.5[m3]
construction,B,B,"B: 21,642 m3/h"
construction,D,B,B
construction,C,B,B
construction,B,D,D
construction,D,B,B
construction,D,C,C
construction,D,B,B
construction,C,C,C: 40 ∼ 60분
construction,D,B,B: 540㎉/h
construction,B,B,B: 11대
construction,C,C,C: 5670 kJ/h
construction,C,B,B: 153.2㎜
construction,B,C,C
construction,C,D,D
construction,B,B,B: 0.002
construction,C,D,D
construction,D,C,C: 300대
construction,B,D,D
construction,D,B,B: 2.604
construction,B,D,D
construction,B,A,A
construction,D,B,B
construction,C,D,D
construction,A,B,B
construction,D,D,D
construction,C,B,B: 97.7
construction,B,D,D
construction,D,B,B: 0.6
construction,D,B,B: 327
construction,C,D,D
construction,D,B,B: 12.4kNㆍm
construction,D,A,A
construction,C,D,D: 분말도 시험 -
construction,B,B,B
construction,C,B,B
construction,D,B,B: 15
construction,C,A,A: 1150
construction,B,B,B: 116 W
construction,D,B,B: 10%
construction,B,D,D
construction,B,D,D
construction,B,D,D
construction,B,A,A
construction,D,B,B: 3000매
construction,D,D,D
construction,D,B,B: 80섹션
construction,B,B,B
construction,C,A,A: 필요 이상의 넓은
construction,C,C,C: 7.12m
construction,B,B,B: 4.5
construction,B,A,A
construction,A,B,B: 6.0m3
construction,C,C,C
construction,B,D,D
construction,B,C,C: 0.2
construction,C,B,B: 5.62 m²
construction,B,C,C: 0.0124
construction,D,D,D
construction,C,D,D
construction,D,C,C
construction,D,C,C
criminal_law,A,D,D\n\n질문 (Question): 상소의
criminal_law,A,C,"C: ○ ○× ○

설명:\"
criminal_law,B,D,D: 소장은 금치를
criminal_law,A,D,D: 합법 지향적
criminal_law,D,D,D
criminal_law,A,D,D: 프랜차이즈 이
criminal_law,D,D,D
criminal_law,B,D,D
criminal_law,D,C,C: 甲은 A를 살해할
criminal_law,A,C,C
criminal_law,B,D,D
criminal_law,A,D,D
criminal_law,B,D,D
criminal_law,B,D,D: 소장은 징벌
criminal_law,C,D,D
criminal_law,D,D,"D: 피고인 신 문제도 ,"
criminal_law,A,D,D: 법원의 치료명
criminal_law,B,D,D: 기소유예 처분
criminal_law,B,C,C: 문서 위조죄가 공공의
criminal_law,C,D,D
criminal_law,A,C,C: 성폭력 범
criminal_law,D,D,D: 설문조사는 정치
criminal_law,B,B,"B: ×○ ○××

설명:"
criminal_law,A,D,D
criminal_law,D,D,D: 형의 선고 유예기
criminal_law,B,D,D: 법원이 스토킹
criminal_law,D,D,D: 치료감호심
criminal_law,B,D,D
criminal_law,A,A,"A: ○ ○××

설명:\n"
criminal_law,C,D,D
criminal_law,B,D,D
criminal_law,B,D,D
criminal_law,A,D,D: 법원이 성명 모용 사
criminal_law,C,D,"D

설명: 소년원장이 보"
criminal_law,B,D,D
criminal_law,C,D,D: 집중 감독 보
criminal_law,D,A,A: 피고인이 유죄
criminal_law,D,D,D: 가석방 심사위원회
criminal_law,B,C,C: 피의자의 감정 유
criminal_law,D,D,D
criminal_law,D,D,D: 약식명령에 대한
criminal_law,D,D,D
criminal_law,D,D,D: ㄹ－ B\n\n이는 보
criminal_law,B,C,C
criminal_law,A,D,D
criminal_law,D,A,A: ○×××\n\n귀
