category,subcategory,level,answer,pred,response
Semantics,Word Relationships,2,G,G,"정답은 **G**입니다.

- **‘가슴에 못을 박다’**는 ‘마음에 큰 상처를 주다’라는 관용적 의미입니다.
- 따라서 **‘못’을 ‘나사’로 해석한 것은 적절하지 않습니다.**

※ D의 ‘쓰임새’는 정확히는 **‘씀씀이’**라고 표현하는 것이 자연스럽습니다."
Syntax,Embedded Clauses,2,B,B,"정답은 **B**입니다.

- 안긴 문장 복원: **“너를 그리워하면 조만간 비가 온다.”**
- 이 안긴 문장의 중심 서술어는 **‘오다’**입니다.
- ‘오다’에 필수적으로 필요한 성분은 주어 **‘비가’** 하나뿐입니다.

> **비가 온다.** → 주어 1개 → **한 자리 서술어**

조건절인 ‘너를 그리워하면’의 ‘그리워하다’는 ‘누가 누구를 그리워하다’의 두 자리 서술어이지만, 전체 안긴 문장의 중심 서술어는 ‘오다’입니다. 다른 선택지의 안긴 문장에는 ‘하다, 되다, 통과하다, 제출하다, 가져오다, 아니다’ 등 두 자리 이상의 서술어가 쓰였습니다.

**따라서 정답: B**"
Syntax,Embedded Clauses,1,C,C,"정답은 **C**입니다.

- **A** ‘별로 일하고 싶지 않은’ → ‘날’을 꾸미는 **관형절**
- **B** ‘우리가 이제 만날’ → ‘인물’을 꾸미는 **관형절**
- **C** ‘나를 내 친구가 소개해 줬다고’ → 말한 내용을 인용한 **인용절** ✅
- **D** ‘저 하늘에 날아다니는’ → ‘새’를 꾸미는 **관형절**
- **E** ‘어제 내가 학교에서 친구들과 함께 간’ → ‘떡볶이 집’을 꾸미는 **관형절**
- **F** ‘너무나 어른 같았던’ → ‘초등학교 친구’를 꾸미는 **관형절**
- **G** ‘오늘 만나 뵐’ → 의존 명사 ‘수’를 꾸미는 **관형절**
- **H** ‘내가 어제 먹은’ → ‘메뉴’를 꾸미는 **관형절**
- **I** ‘내가 너를 좋아하겠다는’ → 인용의 내용을 나타내는 구성으로, **조건절이 아님**
- **J** ‘내가 옛날에 밥을 사 줬던’ → ‘그 친구’를 꾸미는 **관형절**

따라서 올바르게 설명한 것은 **C**입니다."
Semantics,Numeral Classifiers,1,E,E,"**정답: E**

‘말’은 곡식이나 액체의 부피를 재는 단위로, **1말은 10되**입니다. 쇠고기의 양을 셀 때는 보통 무게 단위인 **근**, **킬로그램** 등을 씁니다.

- 부자연스러운 표현: 쇠고기 한 말  
- 자연스러운 표현: **쇠고기 한 근**, **쇠고기 1킬로그램**

따라서 **E: “쇠고기 한 말이 이렇게 비싸다니 놀랍다.”**가 자연스럽지 않습니다."
Semantics,Numeral Classifiers,1,G,G,"정답은 **G: 한 권 남았어요.**입니다.

‘문제집’과 같은 책을 셀 때는 분류사 **‘권’**을 사용합니다."
Semantics,Semantic Compatibility,1,D,D,"정답은 **D: 이해관계를 인상하다**입니다.

**‘인상하다’**는 주로 가격·요금·임금처럼 수치나 수준을 **올리는 대상**과 호응합니다.

- 자연스러운 표현: **가격을 인상하다**, **임금을 인상하다**
- ‘이해관계’와는 **이해관계를 조정하다**, **이해관계를 고려하다** 등이 자연스럽습니다."
Semantics,Semantic Compatibility,3,C,C,"정답은 **C(0개)**입니다.

[사또]는 ‘신기해 했다’의 **경험주역**에 해당하지만, <보기>에는 이에 맞는 설명이 없습니다. 따라서 옳은 설명은 없습니다."
Semantics,Semantic Compatibility,2,B,B,"**정답: B**

지문의 **[동전]**은 책갈피로 사용되는 **도구(수단)**의 의미적 역할을 합니다.  
B의 **[톱]** 역시 유물을 만드는 데 쓰이는 **도구**이므로 가장 유사합니다.

- 지문: 동전을 책갈피로 **사용함**
- B: 톱을 제작 도구로 **사용함**(‘없이’이므로 실제 사용되지는 않았지만 역할은 도구)

따라서 **B**가 정답입니다."
Semantics,Semantic Compatibility,2,C,G,"정답은 **G**입니다.

- 지문: 그 친구는 지난 전투에서 **[선봉]이었다**.
- G: 그 도시가 **[제주시]였다**.

두 괄호 모두 **‘이다’와 결합한 명사로서 주어의 정체·지위·역할을 서술하는 서술어** 역할을 합니다.  
반면 **‘솔선수범’**은 의미상 ‘앞장섬’과 가깝지만, B와 F에서는 행위를 나타내므로 문장 내 역할이 다릅니다."
Semantics,Semantic Compatibility,3,B,J,"**정답: J**

- **광어는 [도다리] 같다**: ‘도다리’는 광어를 빗대거나 비교하는 **비유·비교의 기준**이다.
- **[천사] 같은 우리 선생님**: ‘천사’ 역시 선생님을 빗대는 **비유의 기준**이다.

따라서 의미적 역할이 가장 유사한 것은 **J**이다."
Semantics,Semantic Compatibility,3,B,F,"**정답: F**

지문의 **[돌부리]**는 비서가 걸려 넘어지게 된 **장애물(접촉 대상이자 원인)**의 역할을 합니다.  
F의 **[다리]** 역시 사람이 걸려 넘어지게 한 **장애물**로서 동일한 의미적 역할을 합니다."
Semantics,Semantic Compatibility,3,B,I,"**정답: I: 정답 없음**

지문의 **[재]**는 숯더미가 변화하여 도달한 상태를 나타내는 **결과역(결과 상태)**입니다.  
다른 선지들은 원인(A), 도구(B), 장소(C·H), 행위자·대상(D·G), 사건/범위(E), 인용 내용(F), 능력의 대상(J) 등을 나타내므로 [재]와 의미적 역할이 같은 선지가 없습니다."
Semantics,Semantic Compatibility,1,B,B,"**정답: B — [손], [목소리]**

- **[손]으로** 무엇인가를 만지작거리다 → 행위에 사용된 **도구**
- **[목소리]로** 회의를 시작하다 → 행위에 사용된 **수단·도구**

따라서 두 표현 모두 의미적으로 **도구(수단) 역할**을 합니다."
Semantics,Semantic Compatibility,2,F,F,"정답은 **F: [동식이], [강아지]**입니다.

- **동식이와** 텐트를 쳤다 → 함께 행동한 **동반자**
- **강아지와** 뛰어놀았다 → 함께 행동한 **동반자**

두 표현 모두 조사 **‘와’**와 결합하여 행위에 함께 참여하는 **동반자(공동 참여자)**의 의미적 역할을 합니다."
Semantics,Inter-sentence Relations,3,H,H,"정답은 **H: 꾸미길래, 졌어서, 들어봐야지**입니다.

완성된 대화:
> 수빈: 무슨 일을 **꾸미길래**? 뭐, 생각해 보니 저번에 나도 너한테 신세를 **졌어서** 일단 **들어봐야지**.

‘들어보다’는 여기서 영진의 부탁을 **우선 들어 본다**는 의미로 문맥에 적절합니다."
Semantics,Conjunctions,1,E,E,"정답은 **E**입니다.

- **그러나**: 공룡이 가장 크다는 통념과 실제 사실을 대조
- **어쩌면**: ‘소중한 순간을 살아가고 있을지도 모른다’는 추측과 호응
- **그 이유는**: 앞 문장의 판단에 대한 이유 제시
- **아울러**: 고래의 또 다른 특징을 추가

따라서 순서는 **그러나 → 어쩌면 → 그 이유는 → 아울러**입니다."
Semantics,Conjunctions,2,B,B,"정답은 **B**입니다.

- 큰 일정이 없음 → **덕분에** 공부할 시간이 생김
- 공부할 시간이 생겼지만 → **하지만** 잡무도 많았음
- 잡무가 많았으므로 → **따라서** 충분히 공부하지 못함
- 충분히 하지는 못했지만 → **그래도** 할 수 있었다는 사실이 중요함

완성 문장:  
**덕분에 → 하지만 → 따라서 → 그래도**"
Semantics,Rhetorical Expressions,3,A,C,"정답은 **C: 빠른 포기가 권장되는**입니다.

정부 지원에서 탈락하지 않으려면 어떻게든 이달 안에 출시해야 하는 **긴박하고 절박한 상황**이므로, ‘빨리 포기하는 것이 좋다’는 뜻의 C는 문맥과 정반대입니다. 나머지 표현들은 긴박함·위태로움·절박함 등을 나타낼 수 있습니다."
Semantics,Rhetorical Expressions,3,F,G,"정답은 **G: 묻지마 거래**입니다.

**‘묻지마 거래’**는 기업의 재무 상태나 전망 등을 충분히 분석하지 않고, 시장 분위기나 소문·이슈만을 따라 무분별하게 하는 거래를 뜻합니다. 지문의 맥락과 가장 잘 맞습니다."
Semantics,Rhetorical Expressions,3,G,H,"**정답: H**

‘가로등이 위태로이 길을 인도하고 있었다’에서 무생물인 가로등에 인간의 행동인 **‘길을 인도하다’**와 정서적 상태인 **‘위태로이’**를 부여하는 의인법이 사용되었다. 이를 통해 퇴근길의 고단하고 불안한 분위기에 독자가 감정적으로 공감하도록 유도한다."
Syntax,Argument Structure & Valency,3,A,A,"정답은 **A**입니다.

- **‘시달리다’**는 ‘무엇에 시달리다’처럼 대상·원인을 나타내는 **‘~에’ 부사어를 필수적으로 요구**합니다.  
  → *(사람이) 뱃멀미에 시달리다*

나머지 꺾쇠 안의 말은 없어도 해당 서술어의 의미가 성립하는 수의적 부사어입니다. 특히 H의 **‘봉착하다’**에는 ‘난관에’가, I의 **‘저촉되다’**에는 ‘법에’가 필수적이지만, 이는 꺾쇠 안의 표현이 아닙니다."
Pragmatics,Discourse Principles,3,C,C,"**정답: C**

을의 “**편의점 차렸니?**”는 실제로 편의점을 차렸다고 믿어서 한 말이 아니라, 맥주와 과자를 지나치게 많이 준비했다는 점에 대한 **놀람이나 익살스러운 태도**를 드러내기 위해 의도적으로 사실과 다른 표현을 한 것이다. 따라서 대화의 **진실성의 원리(질의 격률)**를 의도적으로 지키지 않은 사례이다."
Semantics,Semantic Compatibility,1,E,E,"**정답: E**

- **E: 민주가 명단을 결심했다.**  
  ‘결심하다’는 보통 행동이나 의지를 나타내는 말과 함께 쓰이므로, **‘명단을 결심하다’**는 의미상 어색합니다.

자연스럽게 고치면:
- **민주가 명단을 결정했다.**
- **민주가 명단을 작성하기로 결심했다.**"
Syntax,Agreement,2,H,H,"정답은 **H**입니다.

- 능동문: **시연이가 찬형이를 잡았다.**
- 피동문: **찬형이가 시연이에게 잡혔다.**

목적어인 ‘찬형이’가 피동문의 주어가 되고, 서술어 ‘잡았다’가 피동 표현 ‘잡혔다’로 바르게 바뀌었습니다.

※ E는 피동문을 능동문으로 바꾼 것이며, 나머지는 대부분 **사동문**으로 바꾼 예입니다."
Phonetics/Phonology,Phonological Constraints,1,J,J,"정답은 **J: 크+어서 → 커서**입니다.

‘크-’의 모음 **ㅡ**와 ‘-어서’의 모음 **ㅓ**가 연속되면서 **ㅡ가 탈락**한 현상으로, 이는 **모음과 모음 사이의 배열 제약**에 해당합니다.  

나머지는 모두 두 형태소의 경계에서 자음과 자음이 만나 축약·된소리되기·유음화 등이 일어난 사례입니다."
Phonetics/Phonology,Phonological Alternation,2,C,C,"공통 음운 변동은 **자음군 단순화**입니다. 즉, 겹받침을 이루는 두 자음 중 하나가 탈락합니다.

- 값 → [갑]：ㅄ → ㅂ
- 외곬 → [외골]：ㄺ → ㄹ
- 맑게 → [말께]：ㄺ → ㄹ〔이후 된소리되기도 일어남〕

따라서 이 현상이 나타나지 않는 것은 다음 두 단어입니다.

- **C 밖 → [박]**: 겹받침이 아니며, ㄲ이 ㄱ으로 바뀌는 **음절 끝소리 규칙**
- **J 앓다 → [알타]**: ㅎ과 ㄷ이 합쳐져 ㅌ이 되는 **거센소리되기(축약)**

**정답: C, J**

단일 정답만을 요구하는 문제라면 출제 오류 가능성이 있습니다. 엄밀한 학교 문법 기준에서는 C와 J 모두 자음군 단순화의 예가 아닙니다."
Pragmatics,Speech Acts,2,E,E,"정답은 **E**입니다.

- **E: “다음에는 너도 한 번은 하게 해 주지.”**  
  → 화자가 미래에 어떤 행동을 하겠다고 약속하는 **약속(언약) 발화**입니다. 청자에게 행동을 요구하는 명령·요청 발화가 아닙니다.

나머지는 명령, 요청, 권유, 금지 등의 방식으로 청자에게 어떤 행동을 하거나 하지 않도록 요구하는 **지시적 발화**에 해당합니다."
Pragmatics,Speech Acts,1,A,A,"정답은 **A: 다음달 안으로 알려 드릴게요.**입니다.

‘-ㄹ게요’는 화자가 앞으로 할 행동을 미리 정하거나 상대방에게 약속하는 **의지·약속**의 의미를 나타냅니다.  
A 역시 화자가 ‘다음 달 안으로 알리겠다’고 자신의 미래 행동을 약속하는 발화입니다."
Pragmatics,Speech Acts,2,G,E,"**정답: E**

> **“환자분, 왼다리를 움직일 수 있겠습니까?”**

형식상으로는 환자의 **능력을 묻는 의문문**이지만, 실제 발화 의도는 **왼다리를 움직여 보라는 요청·지시**입니다. 따라서 문장 유형과 발화 의도가 일치하지 않는 **간접 발화 행위**의 예입니다."
Pragmatics,Speech Acts,3,G,G,"정답은 **G**입니다.

- **“반납하러 갈 시간이 없는 게 내 잘못이야?”**는 실제로 답을 요구하는 질문이 아니라, **‘내 잘못이 아니다’**라는 뜻을 강조하는 수사 의문문이므로 의도는 **진술**입니다.

참고로:
- “반납 좀 제때제때 하자.”는 어미는 청유형이지만, 실제 의도는 상대방에게 반납을 제때 하라는 **명령**입니다.
- “내가 너를 하루이틀 보니?”, “걔가 손 하나 까딱하는 것 봤어?”도 형식은 의문문이지만 실제 의도는 **진술**입니다."
Syntax,Agreement,2,H,H,"정답은 **H**입니다.

- **동료가 내 노력에 대해 과소평가하고 있다.**  
  여기서 ‘-고 있다’는 평가 행위가 진행 중이라는 뜻보다는, 동료가 내 노력을 낮게 평가하는 **인식·태도가 지속되는 상태**를 나타냅니다.

나머지는 주로 움직임이나 행위가 진행 중임을 나타냅니다."
Syntax,Agreement,3,E,E,"**정답: E**

“그는 분명 나를 **업신여기고 있다**”에서 ‘-고 있-’은 어떤 동작의 진행이 아니라, 상대를 업신여기는 **심리적 태도·상태가 지속됨**을 나타냅니다. 나머지는 주로 행위나 변화의 진행을 뜻합니다."
Syntax,Agreement,1,A,A,"정답은 **A: 난 그게 거짓이라고 가정하고 있다.**

여기서 **‘가정하고 있다’**는 ‘그것이 거짓이라는 가정을 유지하고 있다’라는 **상태의 지속**을 나타냅니다. 나머지는 모두 어떤 동작이나 행위가 진행 중임을 나타냅니다."
Syntax,Agreement,3,A,A,"정답은 **A, D, H, I**입니다.

- **A 새근거리고 있다**: 새근거리는 동작이 진행 중
- **D 문제시되고 있다**: 문제로 여겨지는 과정이 진행 중
- **H 가중되고 있다**: 부담이 점차 늘어나는 변화가 진행 중
- **I 복받치고 있다**: 슬픔이 치밀어 오르는 과정이 진행 중

나머지는 대체로 감정·태도·판단·보유 상태를 나타냅니다.  
예: **경멸하다, 불사하다, 겸비하다, 간주하다, 감안하다, 갈망하다**."
Syntax,Agreement,1,F,F,"**정답: F**

> **내 잘못이 걸릴까 봐 조마조마하고 있다.**

‘조마조마하다’는 불안한 **심리 상태**를 나타내므로, ‘-고 있다’는 그 상태가 계속됨을 의미합니다. 나머지는 주로 동작이 진행 중임을 나타냅니다."
Syntax,Agreement,1,E,E,"**정답: E**

> **태풍이 도시를 강타하고 있다.**

‘강타하다’는 실제로 이루어지는 동작을 나타내므로, **‘-고 있다’가 태풍이 도시를 강타하는 동작이 진행 중임**을 의미한다.

나머지는 대체로 동경·낙담·고심 같은 심리 상태나, 능가·동감·근거 같은 관계 및 상태의 지속을 나타낸다."
Syntax,Agreement,1,B,B,"**정답: B**

> **햄스터가 내 발을 간지럽히고 있다.**

‘간지럽히다’라는 동작이 현재 계속 진행 중이므로 **‘-고 있다’가 동작의 진행**을 나타냅니다. 나머지는 주로 심리적 상태나 지속되는 상태, 동작의 결과 상태를 나타냅니다."
Syntax,Agreement,1,H,H,"가장 명백한 답은 **H: 여동생이 내 앞에서 종알거리고 있다.**입니다.

‘종알거리다’라는 동작이 현재 계속 진행 중임을 나타냅니다.

다만 **E(극복하고 있다)**와 **F(늦어지고 있다)**도 문맥에 따라 과정·변화의 진행으로 해석될 수 있으므로, 엄밀히 말하면 문항의 정답이 완전히 하나로만 한정되지는 않습니다."
Semantics,Numeral Classifiers,3,D,D,"**정답: D. 한 축 주문해두겠습니다.**

오징어는 보통 **‘축’** 단위로 세며, **한 축은 20마리**를 뜻합니다. 시험 조리용 샘플 오징어 주문에 가장 적절한 표현입니다."
Semantics,Numeral Classifiers,2,E,H,"정답은 **H**입니다.

금의 무게는 전통적으로 **‘돈’**을 단위로 나타내므로 “두 돈 가량 투자하겠다”가 가장 적절합니다."
Semantics,Numeral Classifiers,1,I,I,"**정답: I**

“오이 한 장”은 다소 어색합니다. 오이는 보통 **‘개’, ‘조각’, ‘쪽’** 등으로 세므로 다음처럼 표현하는 것이 자연스럽습니다.

- 샐러드엔 **오이 한 조각**이 들어간다.
- 샐러드엔 **얇게 썬 오이 한 쪽**이 들어간다."
Semantics,Numeral Classifiers,1,E,E,"**정답: E**

> 우리 집엔 고양이가 **한 필** 있다.

‘필(匹)’은 주로 **말**을 세는 단위이므로 고양이에는 어울리지 않습니다. 고양이는 ‘마리’로 세어야 합니다.

- 자연스러운 문장: **우리 집엔 고양이가 한 마리 있다.**"
Syntax,Embedded Clauses,3,I,C,"명백한 답은 **I**입니다.

- **I: “이 서점의”**는 관형어이지만 주어·서술어를 갖춘 절은 아닙니다. 따라서 전체가 홑문장입니다.

다만 **E는 중의적**이어서 문제가 엄밀하지 않습니다.

- **본(本) 미술관** = ‘이 미술관’ → 홑문장
- **[내가] 본 미술관** = 동사 ‘보다’의 관형절 → 안은문장

나머지는 각각 관형절(A, B, H, J), 부사절(C), 인용절(D), 명사절(F), 서술절(G)을 안고 있습니다.

따라서 **하나만 고르라는 출제 의도라면 I**, ‘본’을 관형사로 해석하면 **E도 정답**이 될 수 있습니다."
Syntax,Agreement,1,B,B,"정답은 **B**입니다.

- **B: 뱀장어는 뱃가죽도 뱀처럼 생겼겠군.**
  - ‘생겼겠군’의 **-겠-**은 직접 확인하지 않은 사실을 미루어 짐작하는 **추측**의 의미입니다.
  - 즉, “뱃가죽도 뱀처럼 생겼을 것 같군”이라는 뜻입니다."
Syntax,Agreement,3,I,E,"정답은 **E**입니다.

- **B, C, H, J**: 화자의 **의지·의향·결심**
- **D, F**: **바람·희망** — ‘좋겠다’
- **G, I**: 앞으로 일어날 일에 대한 **예상·미래**
- **A**: 반문을 통해 ‘깎을 사람이 없을 것’이라는 **예상** 또는 의향의 부재를 나타냄
- **E**: 제대로 수련할 **능력·가능성이 있는지**를 묻는 용법

따라서 능력·가능성 여부를 나타내는 용법이 단독으로 쓰인 **E**가 답입니다."
Syntax,Embedded Clauses,3,D,D,"**정답: D**

- **D: 학생회장은 학생들 앞에서 선서했다.**  
  주어 ‘학생회장은’과 서술어 ‘선서했다’로 이루어진 홑문장이다. ‘학생들 앞에서’는 부사어일 뿐, 절이 아니다.

나머지는 관형절(A, E, J), 부사절(B), 인용절(C), 명사절(F, G), 서술절(H, I)을 안고 있다."
Syntax,Agreement,2,E,E,"정답은 **E**입니다.

- **E: “스트레스가 그렇게 많으니 힘들겠네.” → 추측**  
  화자가 상대방의 상태를 미루어 짐작하고 있으므로 ‘-겠-’은 **추측**의 의미입니다.

나머지의 적절한 의미는 대체로 다음과 같습니다.

- A: 가능
- B: 의지
- C: 의지·의향을 묻는 표현
- D: 가능 또는 완곡한 판단
- F: 의지
- G: 추측·예측
- H: 의지
- I: 가능
- J: 추측

따라서 올바르게 연결된 것은 **E**입니다."
Syntax,Embedded Clauses,3,C,C,"정답은 **C**입니다.

- **C: 엄마는 제주도에서 생각에 잠기곤 한다.**  
  주어와 서술어가 한 번씩 나타나는 **홑문장**으로, 안긴문장이 없습니다.

나머지는 명사절·관형절·부사절·서술절·인용절 등을 안고 있습니다. 특히 **I**는 ‘필력이 매우 좋다’라는 **서술절**을 안은 문장입니다."
Syntax,Embedded Clauses,3,J,J,"**정답: J**

- **J: 오늘 나는 과제를 해치우려고 한다.**  
  ‘해치우려고 한다’는 본용언과 보조 용언이 결합한 하나의 서술어로 보므로 **안은문장이 아니다.**

나머지는 각각 명사절(A, G), 서술절(B, H), 부사절(C), 관형절(D, E, I), 인용절(F)을 안고 있다."
Syntax,Embedded Clauses,2,E,D,"**안은문장: D, E**

- **D**: ‘제 잘못에 대해 항상 회개하도록’이 부사절로 안겨 있습니다.  
- **E**: ‘흑사병이 완치될 수 없음’이 명사절로 안겨 목적어 역할을 합니다."
Syntax,Embedded Clauses,2,E,E,"정답은 **E**입니다.

- **사람 보는**: ‘안목’을 꾸며 주는 **관형절**로, 문장 안에 안긴 문장입니다.  
  → 아주버니는 **[사람 보는]** 안목이 대단하시다.

또한 학교 문법에 따라 **‘사람 보는 안목이 대단하시다’** 전체를 ‘아주버니는’의 **서술절**로 볼 수도 있습니다.

따라서 E는 **안은문장**입니다."
Syntax,Embedded Clauses,1,E,E,"**정답: E**

- **E: 내 친구가 ‘그 배우는 뭔가 어설프다’고 하더라.**
- ‘그 배우는 뭔가 어설프다’가 인용절로 안겨 있으므로 **인용절을 안은 문장**이다.

나머지는 안긴절이 없는 홑문장이거나, D처럼 연결 어미 ‘-지만’으로 이어진 문장이다."
Syntax,Embedded Clauses,2,C,C,"**정답: C**

‘관희는 **인상이 좋다**.’에서 **‘인상이 좋다’**가 서술절로 안겨 있으므로, **서술절을 안은 문장**입니다."
Syntax,Embedded Clauses,2,D,D,"정답은 **D**입니다.

- **팥빙수가 [이가 시리게] 차갑다.**
- ‘이가 시리게’는 주어 ‘이가’와 서술어 ‘시리다’를 갖춘 **부사절**로, 서술어 ‘차갑다’를 꾸밉니다.

따라서 D는 **부사절을 안은 문장**입니다."
Morphology,Word Formation,3,G,G,"**정답: G. 소나무**

- **소나무**: ‘솔’ + ‘나무’ → 두 실질 형태소가 결합한 **합성어**  
  (‘솔나무’에서 ‘ㄹ’이 탈락)

나머지는 ‘-님, -개, 날-, 개-, -보, 시-, -ㅁ, -이, 암-’ 등의 접사가 결합한 **파생어**입니다."
Syntax,Embedded Clauses,3,D,D,"**정답: D**

- **평양냉면은 [맛이 삼삼하다].**
- 안긴문장 **‘맛이 삼삼하다’**가 전체 문장에서 주어 **‘평양냉면은’**을 서술하는 **서술어 역할**을 한다.
- 따라서 **서술절을 안은 문장**이다."
Syntax,Embedded Clauses,2,F,F,"**정답: F**

- **밀렵꾼이 [말버릇이 참 고약하다].**
- 안긴 문장 **‘말버릇이 참 고약하다’**가 전체 문장에서 주어 **‘밀렵꾼이’**를 서술하는 **서술어 역할**을 한다. 따라서 **서술절을 안은 문장**이다.

나머지는 명사절·관형절·부사절이 안긴 문장이다."
Syntax,Argument Structure & Valency,1,D,D,"**정답: D**

- `<보기>`: **국가가** / **중앙은행에서** / **거액을** / 차입했다  
  → ‘차입하다’는 **누가, 어디에서, 무엇을** 차입하는지를 요구하는 **세 자리 서술어**이다.

- D: **요리사가** / **칵테일에** / **순금을** / 가미했다  
  → ‘가미하다’도 **누가, 무엇에, 무엇을** 가미하는지를 요구하는 **세 자리 서술어**이다.

따라서 정답은 **D**이다."
Syntax,Argument Structure & Valency,3,I,I,"**정답: I**

- `<보기>`: **노파가 풀을 옭아맸다.**  
  → ‘옭아매다’는 **누가 + 무엇을** 요구하는 **두 자리 서술어**입니다.  
  ‘북한산성에서’는 선택적인 장소 부사어입니다.

- **I: (누군가가) 따오기에게 봉변했다.**  
  → ‘봉변하다’는 **누가 + 누구에게**를 요구하는 **두 자리 서술어**입니다.  
  ‘밤낚시 중’은 선택적인 부사어이고, 주어는 생략되어 있습니다."
Syntax,Agreement,2,I,I,"정답은 **I**입니다.

- <보기>: **백부님께 연주해 드리고** → ‘백부님’을 높이는 **객체 높임법**
- I: **회장님께 검사 맡아라** → 조사 ‘께’를 사용하여 ‘회장님’을 높이는 **객체 높임법**

나머지 ‘-시-’가 쓰인 문장들은 주로 **주체 높임법**, ‘-습니다’가 쓰인 문장들은 **상대 높임법**에 해당합니다."
